file_id,newspaper_name,lynch_address,date,news_address,news_location_lon,news_location_lat,newspaper_city,newspaper_state_code,year,page,url,city_lynch,state_lynch,sn,lynching.lon,lynching.lat,miles,in_state,decade,Newspaper_State,Newspaper_Region,Border,words,file_id_old
17667_0,The Alliance herald.,"Valentine, NE",1911-10-19T00:00:00Z,"Alliance, Nebraska",-102.8702,42.093024,Alliance,NE,1911,seq-2,https://articleextractor.org/pages/17667/nbu_ford_ver02/2010270501/1911/10/19/ed-1/seq-2/1,Valentine,NE,,,,,Y,1910s,Nebraska,Midwest,Not_Border,12,17667
17668_0,Wausau pilot,"Americus, GA",1912-10-15T00:00:00Z,"Wausau, Wisconsin",-89.63012,44.959135,Wausau,WI,1912,seq-8,https://articleextractor.org/pages/17668/whi_augurey_ver01/sn85040749/1912/10/15/ed-1/seq-8/1,Americus,GA,,,,,N,1910s,Wisconsin,Midwest,Not_Border,40,17668
17669_0,Valentine Democrat.,"Cochran, GA",1912-03-28T00:00:00Z,"Valentine, Nebraska",-100.55097,42.872783,Valentine,NE,1912,seq-7,https://articleextractor.org/pages/17669/nbu_fairbury_ver01/sn95069780/1912/03/28/ed-1/seq-7/1,Cochran,GA,,,,,N,1910s,Nebraska,Midwest,Not_Border,17,17669
17670_0,Oakes Republican.,"Osceola, AR",1901-07-26T00:00:00Z,"Oakes, North Dakota",-98.09038,46.138579,Oakes,ND,1901,seq-4,https://articleextractor.org/pages/17670/ndhi_carbon_ver01/sn88076145/1901/07/26/ed-1/seq-4/1,Osceola,AR,,,,,N,1900s,North Dakota,Midwest,Not_Border,139,17670
17672_0,Deseret evening news,"Rawlins, WY",1901-08-23T00:00:00Z,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1901,seq-1,https://articleextractor.org/pages/17672/uuml_twelve_ver01/sn83045555/1901/08/23/ed-1/seq-1/1,Rawlins,WY,,,,,N,1900s,Utah,West,Not_Border,130,17672
17675_0,Evening times-Republican,"Fort Smith, AR",1912-03-25T00:00:00Z,"Marshalltown, Iowa",-92.90804,42.049467,Marshalltown,IA,1912,seq-1,https://articleextractor.org/pages/17675/iahi_jolley_ver01/sn85049554/1912/03/25/ed-1/seq-1/1,Fort Smith,AR,,,,,N,1910s,Iowa,Midwest,Not_Border,65,17675
17676_0,The Sisseton weekly standard.,"Fort Smith, AR",1912-04-05T00:00:00Z,"Sisseton, South Dakota",-97.04981,45.664682,Sisseton,SD,1912,seq-1,https://articleextractor.org/pages/17676/sdhi_lightning_ver01/sn99062049/1912/04/05/ed-1/seq-1/1,Fort Smith,AR,,,,,N,1910s,South Dakota,Midwest,Not_Border,39,17676
17677_0,Akron daily Democrat,"None, NONE",1901-08-17T00:00:00Z,"Akron, Ohio",-81.51901,41.081445,Akron,OH,1901,seq-2,https://articleextractor.org/pages/17677/ohi_bravo_ver01/sn84028140/1901/08/17/ed-1/seq-2/1,None,NONE,,,,,N,1900s,Ohio,Midwest,Not_Border,71,17677
17678_0,The sun,"None, NONE",1912-11-17T00:00:00Z,"New York , New York",-74.00597,40.712775,New York,NY,1912,seq-14,https://articleextractor.org/pages/17678/nn_ehrlich_ver02/sn83030272/1912/11/17/ed-1/seq-14/1,None,NONE,,,,,N,1910s,New York,Northeast,Not_Border,57,17678
17679_0,The Hope pioneer,"Rome, TN",1901-03-28T00:00:00Z,"Hope, North Dakota",-97.72232,47.32221,Hope,ND,1901,seq-2,https://articleextractor.org/pages/17679/ndhi_loma_ver01/sn87096037/1901/03/28/ed-1/seq-2/1,Rome,TN,,,,,N,1900s,North Dakota,Midwest,Not_Border,11,17679
17679_1,The Hope pioneer,"Rome, TN",1901-03-28T00:00:00Z,"Hope, North Dakota",-97.72232,47.32221,Hope,ND,1901,seq-2,https://articleextractor.org/pages/17679/ndhi_loma_ver01/sn87096037/1901/03/28/ed-1/seq-2/1,Rome,TN,,,,,N,1900s,North Dakota,Midwest,Not_Border,12,17679
17685_0,The Daily Ardmoreite,"Birmingham, AL",1901-08-27T00:00:00Z,"Ardmore, Oklahoma",-97.14363,34.174261,Ardmore,OK,1901,seq-5,https://articleextractor.org/pages/17685/okhi_jackson_ver01/sn85042303/1901/08/27/ed-1/seq-5/1,Birmingham,AL,,,,,N,1900s,Oklahoma,South,Not_Border,93,17685
17687_0,The Houston daily post,"Athens, AL",1901-06-17T00:00:00Z,"Houston, Texas",-95.3698,29.760427,Houston,TX,1901,seq-3,https://articleextractor.org/pages/17687/txdn_delta_ver01/sn86071197/1901/06/17/ed-1/seq-3/2,Athens,AL,,,,,N,1900s,Texas,South,Not_Border,49,17687
17691_0,The Red Cloud chief,"Topeka, KS",1901-05-03T00:00:00Z,"Red Cloud, Nebraska",-98.51959,40.089005,Red Cloud,NE,1901,seq-3,https://articleextractor.org/pages/17691/nbu_dunning_ver01/sn84022835/1901/05/03/ed-1/seq-3/2,Topeka,KS,,,,,N,1900s,Nebraska,Midwest,Not_Border,98,17691
17692_0,Santa Fe new Mexican,"New York City, NY",1910-07-05T00:00:00Z,"Santa Fe, New Mexico",-105.9378,35.686975,Santa Fe,NM,1910,seq-1,https://articleextractor.org/pages/17692/nmu_irving_ver01/sn84020630/1910/07/05/ed-1/seq-1/1,New York City,NY,,,,,N,1910s,New Mexico,West,Not_Border,32,17692
17694_0,Rock Island Argus.,"Marion, AR",1910-03-18T00:00:00Z,"Rock Island, Illinois",-90.57875,41.509477,Rock Island,IL,1910,seq-1,https://articleextractor.org/pages/17694/iune_index_ver01/sn92053934/1910/03/18/ed-1/seq-1/1,Marion,AR,,,,,N,1910s,Illinois,Midwest,Not_Border,34,17694
17697_0,The Fargo forum and daily republican,"Marion, AR",1910-03-18T00:00:00Z,"Fargo, North Dakota",-96.7898,46.877186,Fargo,ND,1910,seq-1,https://articleextractor.org/pages/17697/ndhi_gorn_ver01/sn85042224/1910/03/18/ed-1/seq-1/1,Marion,AR,,,,,N,1910s,North Dakota,Midwest,Not_Border,27,17697
17698_0,Oxford eagle.,"Shelbyville, KY",1911-01-19T00:00:00Z,"Oxford, Mississippi",-89.51883,34.365987,Oxford,MS,1911,seq-1,https://articleextractor.org/pages/17698/msar_diamond_ver01/sn87065469/1911/01/19/ed-1/seq-1/1,Shelbyville,KY,,,,,N,1910s,Mississippi,South,Not_Border,19,17698
17699_0,The Virginia enterprise,"NA, NA",1901-06-21T00:00:00Z,"Virginia, Minnesota",-92.53657,47.52326,Virginia,MN,1901,seq-2,https://articleextractor.org/pages/17699/mnhi_lexus_ver01/sn90059180/1901/06/21/ed-1/seq-2/1,NA,NA,,,,,N,1900s,Minnesota,Midwest,Not_Border,50,17699
17700_0,Wausau pilot,"Cleveland, MS",1901-07-30T00:00:00Z,"Wausau, Wisconsin",-89.63012,44.959135,Wausau,WI,1901,seq-2,https://articleextractor.org/pages/17700/whi_augurey_ver01/sn85040749/1901/07/30/ed-1/seq-2/1,Cleveland,MS,,,,,N,1900s,Wisconsin,Midwest,Not_Border,37,17700
17700_1,Wausau pilot,"Cleveland, MS",1901-07-30T00:00:00Z,"Wausau, Wisconsin",-89.63012,44.959135,Wausau,WI,1901,seq-2,https://articleextractor.org/pages/17700/whi_augurey_ver01/sn85040749/1901/07/30/ed-1/seq-2/1,Cleveland,MS,,,,,N,1900s,Wisconsin,Midwest,Not_Border,107,17700
17705_0,The Salt Lake herald-Republican,"Anniston, AL",1909-11-25T00:00:00Z,"Salt Lake City, Utah",-111.89105,40.760779,Salt Lake City,UT,1909,seq-6,https://articleextractor.org/pages/17705/uuml_seven_ver01/sn85058140/1909/11/25/ed-1/seq-6/1,Anniston,AL,,,,,N,1900s,Utah,West,Not_Border,23,17705
17708_0,Aberdeen herald,"Taliaferro, MS",1901-08-08T00:00:00Z,"Aberdeen, Washington",-123.81572,46.975371,Aberdeen,WA,1901,seq-2,https://articleextractor.org/pages/17708/wa_green_ver01/sn87093220/1901/08/08/ed-1/seq-2/1,Taliaferro,MS,,,,,N,1900s,Washington,West,Not_Border,11,17708
17712_0,The sun,"Missoula, MN",1912-09-01T00:00:00Z,"New York , New York",-74.00597,40.712775,New York,NY,1912,seq-10,https://articleextractor.org/pages/17712/nn_ehrlich_ver02/sn83030272/1912/09/01/ed-1/seq-10/1,Missoula,MN,,,,,N,1910s,New York,Northeast,Not_Border,42,17712
17713_0,Bryan daily eagle and pilot,"Panola County, TX",1912-02-15T00:00:00Z,"Bryan, Texas",-96.36996,30.674364,Bryan,TX,1912,seq-1,https://articleextractor.org/pages/17713/txdn_jaguar_ver01/sn86088651/1912/02/15/ed-1/seq-1/1,Panola County,TX,,,,,Y,1910s,Texas,South,Not_Border,27,17713
17714_0,Atlanta semi-weekly journal.,"New Madrid, MO",1910-06-03T00:00:00Z,"Atlanta, Georgia",-84.38768,33.748752,Atlanta,GA,1910,seq-8,https://articleextractor.org/pages/17714/gu_graco_ver01/sn86090947/1910/06/03/ed-1/seq-8/1,New Madrid,MO,,,,,N,1910s,Georgia,South,Not_Border,37,17714
17715_0,Evening times-Republican,"Cordel, GA",1912-01-30T00:00:00Z,"Marshalltown, Iowa",-92.90804,42.049467,Marshalltown,IA,1912,seq-1,https://articleextractor.org/pages/17715/iahi_jolley_ver01/sn85049554/1912/01/30/ed-1/seq-1/1,Cordel,GA,,,,,N,1910s,Iowa,Midwest,Not_Border,33,17715
17716_0,Evening bulletin,"Newark, OH",1910-07-09T00:00:00Z,"Honolulu , Hawaii",-157.85814,21.309884,Honolulu,HI,1910,seq-15,https://articleextractor.org/pages/17716/hihouml_king_ver02/sn82016413/1910/07/09/ed-1/seq-15/1,Newark,OH,,,,,N,1910s,Hawaii,West,Not_Border,26,17716
17717_0,The Evening standard,"NA, NA",1910-11-15T00:00:00Z,"Ogden City, Utah",-111.97383,41.223,Ogden City,UT,1910,seq-1,https://articleextractor.org/pages/17717/uuml_fifteen_ver01/sn85058397/1910/11/15/ed-1/seq-1/1,NA,NA,,,,,N,1910s,Utah,West,Not_Border,20,17717
17719_0,Daily globe,"Wickliffe, KY",1882-10-27T00:00:00Z,"St. Paul, Minnesota",-93.08996,44.953703,St. Paul,MN,1882,seq-2,https://articleextractor.org/pages/17719/mnhi_chaska_ver01/sn83025287/1882/10/27/ed-1/seq-2/1,Wickliffe,KY,,,,,N,1880s,Minnesota,Midwest,Not_Border,20,17719
17721_0,Daily public ledger,"Columbia, SC",1901-11-25T00:00:00Z,"Maysville, Kentucky",-83.74437,38.641185,Maysville,KY,1901,seq-3,https://articleextractor.org/pages/17721/kyu_gandhi_ver01/sn86069117/1901/11/25/ed-1/seq-3/2,Columbia,SC,,,,,N,1900s,Kentucky,South,Border,102,17721
17723_0,The times,"attempted lynchings, NA",1901-07-06T00:00:00Z,"Richmond, Virginia",-77.43605,37.540725,Richmond,VA,1901,seq-1,https://articleextractor.org/pages/17723/vi_felix_ver01/sn85034438/1901/07/06/ed-1/seq-1/1,attempted lynchings,NA,,,,,N,1900s,Virginia,South,Not_Border,133,17723
17724_0,The St. Louis Republic,"NA, NA",1901-06-29T00:00:00Z,"St. Louis, Missouri",-90.1994,38.627003,St. Louis,MO,1901,seq-4,https://articleextractor.org/pages/17724/mohi_hayden_ver01/sn84020274/1901/06/29/ed-1/seq-4/1,NA,NA,,,,,N,1900s,Missouri,Midwest,Border,51,17724
17725_0,The Democratic advocate,"Franklin, KY",1882-03-11T00:00:00Z,"Westminster, Maryland",-76.99581,39.575379,Westminster,MD,1882,seq-2,https://articleextractor.org/pages/17725/mdu_douglass_ver01/sn85038292/1882/03/11/ed-1/seq-2/1,Franklin,KY,,,,,N,1880s,Maryland,South,Border,27,17725
17727_0,Daily globe,"Pensecola, FL",1882-03-19T00:00:00Z,"St. Paul, Minnesota",-93.08996,44.953703,St. Paul,MN,1882,seq-7,https://articleextractor.org/pages/17727/mnhi_anoka_ver02/sn83025287/1882/03/19/ed-1/seq-7/1,Pensecola,FL,,,,,N,1880s,Minnesota,Midwest,Not_Border,28,17727
17728_0,Knoxville Whig and chronicle,"Murfressboro, TN",1875-09-15T00:00:00Z,"Knoxville, Tennessee",-83.92074,35.960638,Knoxville,TN,1875,seq-2,https://articleextractor.org/pages/17728/tu_furry_ver01/sn85042534/1875/09/15/ed-1/seq-2/1,Murfressboro,TN,,,,,Y,1870s,Tennessee,South,Not_Border,17,17728
17729_0,The New York herald,"NA, OH",1875-09-30T00:00:00Z,"New York , New York",-74.00597,40.712775,New York,NY,1875,seq-6,https://articleextractor.org/pages/17729/dlc_crowfoot_ver01/sn83030313/1875/09/30/ed-1/seq-6/1,NA,OH,,,,,N,1870s,New York,Northeast,Not_Border,25,17729
17730_0,Phillipsburg herald,"Chestnut Grove, AL",1901-09-07T00:00:00Z,"Phillipsburg, Kansas",-99.32398,39.756121,Phillipsburg,KS,1901,seq-1,https://articleextractor.org/pages/17730/khi_curry_ver01/sn85029677/1901/09/07/ed-1/seq-1/2,Chestnut Grove,AL,,,,,N,1900s,Kansas,Midwest,Not_Border,75,17730
17731_0,The Topeka state journal,"Flemingsburg, KY",1904-07-15T00:00:00Z,"Topeka, Kansas",-95.67516,39.047345,Topeka,KS,1904,seq-6,https://articleextractor.org/pages/17731/khi_gygax_ver01/sn82016014/1904/07/15/ed-1/seq-6/1,Flemingsburg,KY,,,,,N,1900s,Kansas,Midwest,Not_Border,368,17731
17733_0,The Somerset press,"NA, NA",1882-03-16T00:00:00Z,"Somerset, Ohio",-82.29709,39.807012,Somerset,OH,1882,seq-1,https://articleextractor.org/pages/17733/ohi_laing_ver02/sn85038088/1882/03/16/ed-1/seq-1/1,NA,NA,,,,,N,1880s,Ohio,Midwest,Not_Border,26,17733
17734_0,The Tacoma times,"NA, NA",1910-12-20T00:00:00Z,"Tacoma, Washington",-122.44429,47.252877,Tacoma,WA,1910,seq-1,https://articleextractor.org/pages/17734/wa_dogwood_ver01/sn88085187/1910/12/20/ed-1/seq-1/1,NA,NA,,,,,N,1910s,Washington,West,Not_Border,48,17734
17741_0,The Greenville journal,"Newark, NJ",1910-09-22T00:00:00Z,"Greenville, Ohio",-84.63301,40.102826,Greenville,OH,1910,seq-3,https://articleextractor.org/pages/17741/ohi_gann_ver01/sn83035565/1910/09/22/ed-1/seq-3/1,Newark,NJ,,,,,N,1910s,Ohio,Midwest,Not_Border,16,17741
17742_0,Weekly graphic,"Kansas City, MO",1882-04-07T00:00:00Z,"Kirksville, Missouri",-92.58325,40.194754,Kirksville,MO,1882,seq-2,https://articleextractor.org/pages/17742/mohi_angelou_ver03/sn89066097/1882/04/07/ed-1/seq-2/1,Kansas City,MO,,,,,Y,1880s,Missouri,Midwest,Border,32,17742
17743_0,The Worthington advance,"NA, NA",1898-09-01T00:00:00Z,"Worthington, Minnesota",-95.59414,43.621099,Worthington,MN,1898,seq-2,https://articleextractor.org/pages/17743/mnhi_honda_ver01/sn85025620/1898/09/01/ed-1/seq-2/1,NA,NA,,,,,N,1890s,Minnesota,Midwest,Not_Border,32,17743
17744_0,The Ocala evening star,"Majove, CA",1904-03-14T00:00:00Z,"Ocala, Florida",-82.14009,29.187199,Ocala,FL,1904,seq-2,https://articleextractor.org/pages/17744/fu_fifteen_ver01/sn84027621/1904/03/14/ed-1/seq-2/2,Majove,CA,,,,,N,1900s,Florida,South,Not_Border,27,17744
17745_0,The Beaver herald,"NA, NA",1900-08-30T00:00:00Z,"Beaver, Oklahoma",-100.51987,36.816137,Beaver,OK,1900,seq-2,https://articleextractor.org/pages/17745/okhi_atoka_ver01/sn93066071/1900/08/30/ed-1/seq-2/1,NA,NA,,,,,N,1900s,Oklahoma,South,Not_Border,36,17745
17748_0,The morning news,"Hillsville, VA",1898-06-23T00:00:00Z,"Savannah, Georgia",-81.0912,32.080899,Savannah,GA,1898,seq-6,https://articleextractor.org/pages/17748/gu_fletcher_ver01/sn86063034/1898/06/23/ed-1/seq-6/1,Hillsville,VA,,,,,N,1890s,Georgia,South,Not_Border,31,17748
17755_0,Gloucester County Democrat.,"no city given, CA",1904-03-24T00:00:00Z,"Woodbury, New Jersey",-75.15268,39.838169,Woodbury,NJ,1904,seq-4,https://articleextractor.org/pages/17755/njr_furio_ver01/sn87068079/1904/03/24/ed-1/seq-4/1,no city given,CA,,,,,N,1900s,New Jersey,Northeast,Not_Border,127,17755
17756_0,The Princeton union,"Williamsburg County, SC",1898-04-28T00:00:00Z,"Princeton, Minnesota",-93.58163,45.569965,Princeton,MN,1898,seq-2,https://articleextractor.org/pages/17756/mnhi_goshen_ver01/sn83016758/1898/04/28/ed-1/seq-2/1,Williamsburg County,SC,,,,,N,1890s,Minnesota,Midwest,Not_Border,218,17756
17757_0,The Hickman courier,"N/A, MI",1882-03-31T00:00:00Z,"Hickman, Kentucky",-89.18618,36.571172,Hickman,KY,1882,seq-2,https://articleextractor.org/pages/17757/kyu_cardinal_ver01/sn85052141/1882/03/31/ed-1/seq-2/1,N/A,MI,,,,,N,1880s,Kentucky,South,Border,29,17757
17758_0,Atlanta Georgian,"Cumming, GA",1912-12-31T00:00:00Z,"Atlanta, Georgia",-84.38768,33.748752,Atlanta,GA,1912,seq-4,https://articleextractor.org/pages/17758/gu_indus_ver01/sn89053729/1912/12/31/ed-4/seq-4/1,Cumming,GA,,,,,Y,1910s,Georgia,South,Not_Border,9,17758
17759_0,The daily press.,"N/A, NA",1859-04-01T00:00:00Z,"Cincinnati , Ohio",-84.51202,39.103118,Cincinnati,OH,1859,seq-4,https://articleextractor.org/pages/17759/ohi_guildenstern_ver01/sn88077413/1859/04/01/ed-1/seq-4/1,N/A,NA,,,,,N,1850s,Ohio,Midwest,Not_Border,22,17759
17763_3,The sun,"Memphis, TN",1904-02-05T00:00:00Z,"New York , New York",-74.00597,40.712775,New York,NY,1904,seq-4,https://articleextractor.org/pages/17763/nn_epicurus_ver01/sn83030272/1904/02/05/ed-1/seq-4/1,Memphis,TN,,,,,N,1900s,New York,Northeast,Not_Border,173,17763
17764_0,The Redwood gazette,"Crawfordsville, GA",1911-05-30T00:00:00Z,"Redwood Falls, Minnesota",-95.11694,44.539404,Redwood Falls,MN,1911,seq-3,https://articleextractor.org/pages/17764/mnhi_charleston_ver01/sn85025570/1911/05/30/ed-1/seq-3/1,Crawfordsville,GA,,,,,N,1910s,Minnesota,Midwest,Not_Border,39,17764
17765_0,Wausau pilot,"Eudora, MS",1904-07-05T00:00:00Z,"Wausau, Wisconsin",-89.63012,44.959135,Wausau,WI,1904,seq-7,https://articleextractor.org/pages/17765/whi_augurey_ver01/sn85040749/1904/07/05/ed-1/seq-7/1,Eudora,MS,,,,,N,1900s,Wisconsin,Midwest,Not_Border,153,17765
17766_0,The Bolivar bulletin.,"DeKalb County, TN",1903-08-07T00:00:00Z,"Bolivar, Tennessee",-88.98784,35.256194,Bolivar,TN,1903,seq-4,https://articleextractor.org/pages/17766/tu_dottie_ver01/sn89058007/1903/08/07/ed-1/seq-4/1,DeKalb County,TN,,,,,Y,1900s,Tennessee,South,Not_Border,16,17766
17768_0,The Topeka state journal,"Ripley, TN",1903-12-19T00:00:00Z,"Topeka, Kansas",-95.67516,39.047345,Topeka,KS,1903,seq-4,https://articleextractor.org/pages/17768/khi_gygax_ver01/sn82016014/1903/12/19/ed-1/seq-4/1,Ripley,TN,,,,,N,1900s,Kansas,Midwest,Not_Border,41,17768
17770_0,The evening bulletin,"NA, NA",1894-06-15T00:00:00Z,"Maysville, Kentucky",-83.74437,38.641185,Maysville,KY,1894,seq-1,https://articleextractor.org/pages/17770/kyu_ishtar_ver01/sn87060190/1894/06/15/ed-1/seq-1/1,NA,NA,,,,,N,1890s,Kentucky,South,Border,47,17770
17770_1,The evening bulletin,"NA, NA",1894-06-15T00:00:00Z,"Maysville, Kentucky",-83.74437,38.641185,Maysville,KY,1894,seq-1,https://articleextractor.org/pages/17770/kyu_ishtar_ver01/sn87060190/1894/06/15/ed-1/seq-1/1,NA,NA,,,,,N,1890s,Kentucky,South,Border,27,17770
17775_0,The weekly pioneer and Democrat,"New Providence, TN",1858-03-04T00:00:00Z,"Saint Paul, Minnesota",-93.08996,44.953703,Saint Paul,MN,1858,seq-7,https://articleextractor.org/pages/17775/mnhi_foxtrot_ver01/sn83016751/1858/03/04/ed-1/seq-7/1,New Providence,TN,,,,,N,1850s,Minnesota,Midwest,Not_Border,25,17775
17777_0,Akron daily Democrat,"NA, NA",1901-08-15T00:00:00Z,"Akron, Ohio",-81.51901,41.081445,Akron,OH,1901,seq-4,https://articleextractor.org/pages/17777/ohi_bravo_ver01/sn84028140/1901/08/15/ed-1/seq-4/1,NA,NA,,,,,N,1900s,Ohio,Midwest,Not_Border,531,17777
17780_0,The news & observer,"Gordo, AL",1904-07-10T00:00:00Z,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1904,seq-11,https://articleextractor.org/pages/17780/ncu_hamm_ver01/sn85042104/1904/07/10/ed-1/seq-11/1,Gordo,AL,,,,,N,1900s,North Carolina,South,Not_Border,47,17780
17781_0,The Breckenridge news.,"Mobile, AL",1904-08-17T00:00:00Z,"Cloverport, Kentucky",-86.63276,37.83339,Cloverport,KY,1904,seq-5,https://articleextractor.org/pages/17781/kyu_liberace_ver01/sn86069309/1904/08/17/ed-1/seq-5/1,Mobile,AL,,,,,N,1900s,Kentucky,South,Border,78,17781
17782_0,Deseret evening news,"NA, NA",1904-11-17T00:00:00Z,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1904,seq-2,https://articleextractor.org/pages/17782/uuml_eleven_ver01/sn83045555/1904/11/17/ed-1/seq-2/1,NA,NA,,,,,N,1900s,Utah,West,Not_Border,171,17782
17786_0,Perth Amboy evening news,"NA, NA",1904-11-01T00:00:00Z,"Perth Amboy, New Jersey",-74.26542,40.506772,Perth Amboy,NJ,1904,seq-7,https://articleextractor.org/pages/17786/njr_allspice_ver02/sn85035720/1904/11/01/ed-2/seq-7/1,NA,NA,,,,,N,1900s,New Jersey,Northeast,Not_Border,45,17786
17789_0,Deseret evening news,"NA, NA",1903-01-24T00:00:00Z,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1903,seq-4,https://articleextractor.org/pages/17789/uuml_eight_ver01/sn83045555/1903/01/24/ed-1/seq-4/1,NA,NA,,,,,N,1900s,Utah,West,Not_Border,16,17789
17795_0,The daily banner.,"NA, NA",1922-11-01T00:00:00Z,"Cambridge, Maryland",-76.07883,38.563174,Cambridge,MD,1922,seq-4,https://articleextractor.org/pages/17795/mdu_irving_ver01/sn88065731/1922/11/01/ed-1/seq-4/1,NA,NA,,,,,N,1920s,Maryland,South,Border,74,17795
17797_0,The Kimball graphic.,"NA, NA",1894-05-05T00:00:00Z,"Kimball, South Dakota",-98.95843,43.746665,Kimball,SD,1894,seq-3,https://articleextractor.org/pages/17797/sdhi_falcon_ver01/sn99068076/1894/05/05/ed-1/seq-3/1,NA,NA,,,,,N,1890s,South Dakota,Midwest,Not_Border,80,17797
17798_0,St. Paul daily globe,"NA, NA",1894-04-21T00:00:00Z,"Saint Paul, Minnesota",-93.08996,44.953703,Saint Paul,MN,1894,seq-4,https://articleextractor.org/pages/17798/mnhi_gonvick_ver01/sn90059522/1894/04/21/ed-1/seq-4/1,NA,NA,,,,,N,1890s,Minnesota,Midwest,Not_Border,82,17798
17799_0,The Topeka state journal,"Millington, TN",1894-09-17T00:00:00Z,"Topeka, Kansas",-95.67516,39.047345,Topeka,KS,1894,seq-2,https://articleextractor.org/pages/17799/khi_inge_ver01/sn82016014/1894/09/17/ed-1/seq-2/1,Millington,TN,,,,,N,1890s,Kansas,Midwest,Not_Border,210,17799
17803_0,The progress-advertiser.,"Gurdon, AK",1903-04-30T00:00:00Z,"Lexington, Mississippi",-90.05314,33.113183,Lexington,MS,1903,seq-2,https://articleextractor.org/pages/17803/msar_damask_ver02/sn87065338/1903/04/30/ed-1/seq-2/1,Gurdon,AK,,,,,N,1900s,Mississippi,South,Not_Border,22,17803
17803_1,The progress-advertiser.,"Gurdon, AK",1903-04-30T00:00:00Z,"Lexington, Mississippi",-90.05314,33.113183,Lexington,MS,1903,seq-2,https://articleextractor.org/pages/17803/msar_damask_ver02/sn87065338/1903/04/30/ed-1/seq-2/1,Gurdon,AK,,,,,N,1900s,Mississippi,South,Not_Border,18,17803
17806_0,Omaha daily bee.,"Little Rock, AK",1901-03-24T00:00:00Z,"Omaha , Nebraska",-95.9345,41.256537,Omaha,NE,1901,seq-9,https://articleextractor.org/pages/17806/nbu_julius_ver01/sn99021999/1901/03/24/ed-1/seq-9/1,Little Rock,AK,,,,,N,1900s,Nebraska,Midwest,Not_Border,94,17806
17808_0,Shiner gazette,"NA, NA",1901-08-28T00:00:00Z,"Shiner, Texas",-97.17054,29.42913,Shiner,TX,1901,seq-6,https://articleextractor.org/pages/17808/txdn_juliet_ver02/sn86090270/1901/08/28/ed-1/seq-6/1,NA,NA,,,,,N,1900s,Texas,South,Not_Border,88,17808
17810_0,Evening times-Republican,"Richmond, VA",1901-07-02T00:00:00Z,"Marshalltown, Iowa",-92.90804,42.049467,Marshalltown,IA,1901,seq-2,https://articleextractor.org/pages/17810/iahi_carson_ver01/sn85049554/1901/07/02/ed-1/seq-2/1,Richmond,VA,,,,,N,1900s,Iowa,Midwest,Not_Border,40,17810
17813_0,Deseret evening news,"no city, MS",1901-08-29T00:00:00Z,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1901,seq-4,https://articleextractor.org/pages/17813/uuml_twelve_ver01/sn83045555/1901/08/29/ed-1/seq-4/1,no city,MS,,,,,N,1900s,Utah,West,Not_Border,71,17813
17813_1,Deseret evening news,"no city, MS",1901-08-29T00:00:00Z,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1901,seq-4,https://articleextractor.org/pages/17813/uuml_twelve_ver01/sn83045555/1901/08/29/ed-1/seq-4/1,no city,MS,,,,,N,1900s,Utah,West,Not_Border,115,17813
17814_0,The Butte inter mountain,"Shreveport, LA",1901-06-20T00:00:00Z,"Butte, Montana",-112.53478,46.003823,Butte,MT,1901,seq-3,https://articleextractor.org/pages/17814/mthi_kestrel_ver02/sn83025294/1901/06/20/ed-1/seq-3/1,Shreveport,LA,,,,,N,1900s,Montana,West,Not_Border,57,17814
17817_0,The Kalispell bee,"NA, NA",1901-10-09T00:00:00Z,"Kalispell, Montana",-114.31681,48.191989,Kalispell,MT,1901,seq-2,https://articleextractor.org/pages/17817/mthi_fox_ver01/sn85053327/1901/10/09/ed-1/seq-2/1,NA,NA,,,,,N,1900s,Montana,West,Not_Border,35,17817
17818_0,Reporter and farmer,"Lawrenceville, VA",1901-07-11T00:00:00Z,"Webster, South Dakota",-97.52009,45.33218,Webster,SD,1901,seq-7,https://articleextractor.org/pages/17818/sdhi_leek_ver02/sn99068116/1901/07/11/ed-1/seq-7/1,Lawrenceville,VA,,,,,N,1900s,South Dakota,Midwest,Not_Border,32,17818
17824_0,The Savannah morning news.,"NA, NA",1901-07-20T00:00:00Z,"Savannah, Georgia",-81.0912,32.080899,Savannah,GA,1901,seq-2,https://articleextractor.org/pages/17824/gu_gadget_ver01/sn89053684/1901/07/20/ed-1/seq-2/1,NA,NA,,,,,N,1900s,Georgia,South,Not_Border,109,17824
17825_0,Reporter and farmer,"Elkins, WV",1901-08-01T00:00:00Z,"Webster, South Dakota",-97.52009,45.33218,Webster,SD,1901,seq-2,https://articleextractor.org/pages/17825/sdhi_leek_ver02/sn99068116/1901/08/01/ed-1/seq-2/1,Elkins,WV,,,,,N,1900s,South Dakota,Midwest,Not_Border,17,17825
