"","...1","file_id","article_id","sn","newspaper_name","year","month","day","page","edition","mod_id","URL","newspaper_state","file_id2","index"
"1942",585545,17077,0,"sn84024443","The Athens post (Athens, Tenn.)",1851,8,29,"seq-1","ed-1",1,"https://articleextractor.org/pages/17077/tu_nancy_ver01/sn84024443/1851/08/29/ed-1/seq-1/1","Tennessee","17077_0",1111
"1943",165827,17079,0,"sn82015677","Indiana State sentinel (Indianapolis)",1851,9,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/17079/in_hoosier_ver01/sn82015677/1851/09/18/ed-1/seq-1/1","Indiana","17079_0",1112
"1944",481873,17081,0,"sn85038183","Meigs County telegraph (Pomeroy [Ohio])",1852,8,24,"seq-1","ed-1",1,"https://articleextractor.org/pages/17081/ohi_drake_ver01/sn85038183/1852/08/24/ed-1/seq-1/1","Ohio","17081_0",1113
"1945",700117,17083,0,"sn85059716","Cooper's Clarksburg register (Clarksburg, Va....)",1852,9,15,"seq-3","ed-1",1,"https://articleextractor.org/pages/17083/wvu_jordan_ver03/sn85059716/1852/09/15/ed-1/seq-3/1","West Virginia","17083_0",1114
"1946",639453,17084,0,"sn84024738","The daily dispatch (Richmond [Va.])",1852,9,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17084/vi_manowar_ver01/sn84024738/1852/09/16/ed-1/seq-2/1","Virginia","17084_0",1115
"1947",639413,17085,0,"sn84024738","The daily dispatch (Richmond [Va.])",1852,9,9,"seq-3","ed-1",1,"https://articleextractor.org/pages/17085/vi_manowar_ver01/sn84024738/1852/09/09/ed-1/seq-3/1","Virginia","17085_0",1116
"1948",631926,17088,0,"sn85025007","Alexandria gazette (Alexandria, D.C...)",1852,9,30,"seq-2","ed-1",1,"https://articleextractor.org/pages/17088/vi_emeralds_ver02/sn85025007/1852/09/30/ed-1/seq-2/1","District of Columbia","17088_0",1117
"1949",631949,17089,0,"sn85025007","Alexandria gazette (Alexandria, D.C...)",1852,10,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/17089/vi_emeralds_ver02/sn85025007/1852/10/14/ed-1/seq-2/1","District of Columbia","17089_0",1118
"1950",639580,17090,0,"sn84024738","The daily dispatch (Richmond [Va.])",1852,12,4,"seq-2","ed-1",1,"https://articleextractor.org/pages/17090/vi_manowar_ver01/sn84024738/1852/12/04/ed-1/seq-2/1","Virginia","17090_0",1119
"1951",566051,17091,0,"sn86071264","Nashville union ([Nashville, Ten...)",1853,1,12,"seq-2","ed-1",1,"https://articleextractor.org/pages/17091/tu_chet_ver01/sn86071264/1853/01/12/ed-1/seq-2/1","Tennessee","17091_0",1120
"1952",486747,17092,0,"sn84028479","The Belmont chronicle, and farmers, mechanics and manufacturers advocate (St. Clairsville...)",1853,1,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/17092/ohi_feste_ver01/sn84028479/1853/01/14/ed-1/seq-2/1","Ohio","17092_0",1121
"1953",367416,17093,0,"sn84024518","Semi-weekly North-Carolina standard (Raleigh, N.C.)",1853,1,15,"seq-3","ed-1",1,"https://articleextractor.org/pages/17093/ncu_broad_ver01/sn84024518/1853/01/15/ed-1/seq-3/1","North Carolina","17093_0",1122
"1954",632413,17095,0,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1853,5,25,"seq-3","ed-1",1,"https://articleextractor.org/pages/17095/vi_exmoor_ver01/sn85034360/1853/05/25/ed-1/seq-3/1","Virginia","17095_0",1123
"1955",486802,17096,0,"sn84028479","The Belmont chronicle, and farmers, mechanics and manufacturers advocate (St. Clairsville...)",1853,7,15,"seq-1","ed-1",1,"https://articleextractor.org/pages/17096/ohi_feste_ver01/sn84028479/1853/07/15/ed-1/seq-1/1","Ohio","17096_0",1124
"1956",632708,17100,0,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1854,3,18,"seq-3","ed-1",1,"https://articleextractor.org/pages/17100/vi_exmoor_ver01/sn85034360/1854/03/18/ed-1/seq-3/1","Virginia","17100_0",1125
"1957",41202,17104,0,"sn83030362","Sunday dispatch (New York [N.Y.]) 1845-1854",1854,4,23,"seq-4","ed-1",1,"https://articleextractor.org/pages/17104/dlc_dunbar_ver01/sn83030362/1854/04/23/ed-1/seq-4/1","New York","17104_0",1126
"1958",41205,17104,1,"sn83030362","Sunday dispatch (New York [N.Y.]) 1845-1854",1854,4,23,"seq-4","ed-1",1,"https://articleextractor.org/pages/17104/dlc_dunbar_ver01/sn83030362/1854/04/23/ed-1/seq-4/1","New York","17104_1",1127
"1959",41219,17106,0,"sn83030362","Sunday dispatch (New York [N.Y.]) 1845-1854",1854,5,14,"seq-3","ed-1",1,"https://articleextractor.org/pages/17106/dlc_dunbar_ver01/sn83030362/1854/05/14/ed-1/seq-3/1","New York","17106_0",1128
"1960",565367,17108,0,"sn85038518","Nashville union and American (Nashville, Tenn.) 1853-1862",1854,5,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17108/tu_chet_ver01/sn85038518/1854/05/27/ed-1/seq-2/1","Tennessee","17108_0",1129
"1961",640537,17109,0,"sn84024738","The daily dispatch (Richmond [Va.])",1854,6,8,"seq-1","ed-1",1,"https://articleextractor.org/pages/17109/vi_manowar_ver01/sn84024738/1854/06/08/ed-1/seq-1/1","Virginia","17109_0",1130
"1962",53808,17110,0,"sn83030313","The New York herald (New York [N.Y.])",1854,6,9,"seq-2","ed-1",1,"https://articleextractor.org/pages/17110/dlc_laceflower_ver01/sn83030313/1854/06/09/ed-1/seq-2/1","New York","17110_0",1131
"1963",83153,17113,0,"sn86083363",NA,1854,6,21,"seq-2","ed-1",1,"https://articleextractor.org/pages/17113/iahi_abra_ver01/sn86083363/1854/06/21/ed-1/seq-2/1","Iowa","17113_0",1132
"1964",695646,17115,0,"sn84026824","Shepherdstown register (Shepherdstown, ...)",1854,6,24,"seq-2","ed-1",1,"https://articleextractor.org/pages/17115/wvu_antares_ver02/sn84026824/1854/06/24/ed-1/seq-2/1","West Virginia","17115_0",1133
"1965",41238,17116,0,"sn83030364","New-York dispatch (New York [N.Y.])",1854,7,2,"seq-1","ed-1",1,"https://articleextractor.org/pages/17116/dlc_dunbar_ver01/sn83030364/1854/07/02/ed-1/seq-1/1","New York","17116_0",1134
"1966",632746,17117,0,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1854,7,13,"seq-3","ed-1",1,"https://articleextractor.org/pages/17117/vi_exmoor_ver01/sn85034360/1854/07/13/ed-1/seq-3/1","Virginia","17117_0",1135
"1967",41257,17118,0,"sn83030364","New-York dispatch (New York [N.Y.])",1854,7,16,"seq-1","ed-1",1,"https://articleextractor.org/pages/17118/dlc_dunbar_ver01/sn83030364/1854/07/16/ed-1/seq-1/1","New York","17118_0",1136
"1968",585637,17120,0,"sn84024443","The Athens post (Athens, Tenn.)",1854,7,28,"seq-2","ed-1",1,"https://articleextractor.org/pages/17120/tu_nancy_ver01/sn84024443/1854/07/28/ed-1/seq-2/1","Tennessee","17120_0",1137
"1969",381289,17122,0,"sn84026472","The Hillsborough recorder (Hillsborough, N...)",1854,8,2,"seq-3","ed-1",1,"https://articleextractor.org/pages/17122/ncu_hawk_ver02/sn84026472/1854/08/02/ed-1/seq-3/1","North Carolina","17122_0",1138
"1970",38267,17123,0,"sn84020104","Washington sentinel (Washington [D.C...)",1854,8,12,"seq-3","ed-1",1,"https://articleextractor.org/pages/17123/dlc_basilisk_ver03/sn84020104/1854/08/12/ed-1/seq-3/1","District of Columbia","17123_0",1139
"1971",625769,17124,0,"sn84024656","Richmond daily Whig (Richmond, Va.)",1854,8,14,"seq-3","ed-1",1,"https://articleextractor.org/pages/17124/vi_appaloosa_ver01/sn84024656/1854/08/14/ed-1/seq-3/1","Virginia","17124_0",1140
"1972",41291,17125,0,"sn83030364","New-York dispatch (New York [N.Y.])",1854,8,20,"seq-4","ed-1",1,"https://articleextractor.org/pages/17125/dlc_dunbar_ver01/sn83030364/1854/08/20/ed-1/seq-4/1","New York","17125_0",1141
"1973",41305,17126,0,"sn83030364","New-York dispatch (New York [N.Y.])",1854,9,24,"seq-4","ed-1",1,"https://articleextractor.org/pages/17126/dlc_dunbar_ver01/sn83030364/1854/09/24/ed-1/seq-4/1","New York","17126_0",1142
"1974",632785,17127,0,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1854,10,3,"seq-2","ed-1",1,"https://articleextractor.org/pages/17127/vi_exmoor_ver01/sn85034360/1854/10/03/ed-1/seq-2/1","Virginia","17127_0",1143
"1975",229326,17128,0,"sn83016348","The Cecil Whig (Elkton, Md.)",1854,10,14,"seq-3","ed-1",1,"https://articleextractor.org/pages/17128/mdu_fitzgerald_ver01/sn83016348/1854/10/14/ed-1/seq-3/1","Maryland","17128_0",1144
"1976",489008,17129,0,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1854,10,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/17129/ohi_gann_ver01/sn83035102/1854/10/18/ed-1/seq-2/1","Ohio","17129_0",1145
"1977",162333,17131,0,"sn84023881","Indiana American (Brookville, Ind...)",1854,12,8,"seq-1","ed-1",1,"https://articleextractor.org/pages/17131/in_gary_ver01/sn84023881/1854/12/08/ed-1/seq-1/1","Indiana","17131_0",1146
"1978",225978,17133,0,"sn86079110","Thibodaux minerva (Thibodaux, La.)",1854,12,2,"seq-3","ed-1",1,"https://articleextractor.org/pages/17133/lu_charizard_ver01/sn86079110/1854/12/02/ed-1/seq-3/1","Louisiana","17133_0",1147
"1979",229063,17136,0,"sn89060060",NA,1854,10,12,"seq-2","ed-1",2,"https://articleextractor.org/pages/17136/mdu_elsberg_ver02/sn89060060/1854/10/12/ed-1/seq-2/2","Maryland","17136_0",1148
"1980",35398,17137,0,"sn84020422","Smyrna times (Smyrna, Del.)",1854,10,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/17137/deu_artemis_ver02/sn84020422/1854/10/25/ed-1/seq-2/1","Delaware","17137_0",1149
"1981",661774,17141,0,"sn84023200","Vermont watchman and State journal (Montpelier, Vt.)",1854,10,27,"seq-3","ed-1",1,"https://articleextractor.org/pages/17141/vtu_foxville_ver01/sn84023200/1854/10/27/ed-1/seq-3/1","Vermont","17141_0",1150
"1982",163303,17143,0,"sn82015672","The Evansville daily journal (Evansville, Ia....)",1855,6,5,"seq-2","ed-1",1,"https://articleextractor.org/pages/17143/in_harrison_ver01/sn82015672/1855/06/05/ed-1/seq-2/1","Indiana","17143_0",1151
"1983",641347,17144,0,"sn84024738","The daily dispatch (Richmond [Va.])",1855,6,5,"seq-1","ed-1",1,"https://articleextractor.org/pages/17144/vi_manowar_ver01/sn84024738/1855/06/05/ed-1/seq-1/1","Virginia","17144_0",1152
"1984",466993,17148,0,"sn83035487","Anti-slavery bugle (New-Lisbon, Ohi...)",1855,6,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17148/ohi_ariel_ver02/sn83035487/1855/06/23/ed-1/seq-2/1","Ohio","17148_0",1153
"1985",641482,17150,0,"sn84024738","The daily dispatch (Richmond [Va.])",1855,6,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/17150/vi_manowar_ver01/sn84024738/1855/06/25/ed-1/seq-1/1","Virginia","17150_0",1154
"1986",366741,17151,0,"sn83045450","Semi-weekly standard (Raleigh, N.C.)",1855,6,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17151/ncu_broad_ver01/sn83045450/1855/06/27/ed-1/seq-2/1","North Carolina","17151_0",1155
"1987",366740,17151,1,"sn83045450","Semi-weekly standard (Raleigh, N.C.)",1855,6,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17151/ncu_broad_ver01/sn83045450/1855/06/27/ed-1/seq-2/1","North Carolina","17151_1",1156
"1988",694393,17152,0,"sn85033189","Mineral Point tribune (Mineral Point, ...)",1855,6,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17152/whi_inez_ver01/sn85033189/1855/06/27/ed-1/seq-2/1","Wisconsin","17152_0",1157
"1989",694373,17152,1,"sn85033189","Mineral Point tribune (Mineral Point, ...)",1855,6,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17152/whi_inez_ver01/sn85033189/1855/06/27/ed-1/seq-2/1","Wisconsin","17152_1",1158
"1990",87056,17154,0,"sn83025182","The daily Gate City (Keokuk, Iowa)",1855,6,30,"seq-3","ed-1",1,"https://articleextractor.org/pages/17154/iahi_bellsprout_ver01/sn83025182/1855/06/30/ed-1/seq-3/1","Iowa","17154_0",1159
"1991",641588,17155,0,"sn84024738","The daily dispatch (Richmond [Va.])",1855,6,30,"seq-1","ed-1",1,"https://articleextractor.org/pages/17155/vi_manowar_ver01/sn84024738/1855/06/30/ed-1/seq-1/1","Virginia","17155_0",1160
"1992",632919,17157,0,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1855,7,11,"seq-1","ed-1",1,"https://articleextractor.org/pages/17157/vi_exmoor_ver01/sn85034360/1855/07/11/ed-1/seq-1/1","Virginia","17157_0",1161
"1993",632922,17157,1,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1855,7,11,"seq-1","ed-1",1,"https://articleextractor.org/pages/17157/vi_exmoor_ver01/sn85034360/1855/07/11/ed-1/seq-1/1","Virginia","17157_1",1162
"1994",641625,17158,0,"sn84024738","The daily dispatch (Richmond [Va.])",1855,7,11,"seq-3","ed-1",1,"https://articleextractor.org/pages/17158/vi_manowar_ver01/sn84024738/1855/07/11/ed-1/seq-3/1","Virginia","17158_0",1163
"1995",691026,17161,0,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,2,"seq-2","ed-1",1,"https://articleextractor.org/pages/17161/whi_dynamite_ver01/sn85040307/1855/08/02/ed-1/seq-2/1","Wisconsin","17161_0",1164
"1996",691042,17161,1,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,2,"seq-2","ed-1",1,"https://articleextractor.org/pages/17161/whi_dynamite_ver01/sn85040307/1855/08/02/ed-1/seq-2/1","Wisconsin","17161_1",1165
"1997",489328,17163,0,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1855,8,4,"seq-2","ed-1",1,"https://articleextractor.org/pages/17163/ohi_gann_ver01/sn83035102/1855/08/04/ed-1/seq-2/1","Ohio","17163_0",1166
"1998",489331,17163,1,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1855,8,4,"seq-2","ed-1",1,"https://articleextractor.org/pages/17163/ohi_gann_ver01/sn83035102/1855/08/04/ed-1/seq-2/1","Ohio","17163_1",1167
"1999",467890,17164,0,"sn84028385","Western Reserve chronicle (Warren, Ohio)",1855,9,12,"seq-1","ed-1",1,"https://articleextractor.org/pages/17164/ohi_ariel_ver02/sn84028385/1855/09/12/ed-1/seq-1/1","Ohio","17164_0",1168
"2000",631204,17166,0,"sn85025007","Alexandria gazette (Alexandria, D.C...)",1855,9,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17166/vi_drive_ver01/sn85025007/1855/09/11/ed-1/seq-2/1","District of Columbia","17166_0",1169
"2001",631214,17166,1,"sn85025007","Alexandria gazette (Alexandria, D.C...)",1855,9,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17166/vi_drive_ver01/sn85025007/1855/09/11/ed-1/seq-2/1","District of Columbia","17166_1",1170
"2002",632944,17168,0,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1855,8,10,"seq-3","ed-1",1,"https://articleextractor.org/pages/17168/vi_exmoor_ver01/sn85034360/1855/08/10/ed-1/seq-3/1","Virginia","17168_0",1171
"2003",641753,17170,0,"sn84024738","The daily dispatch (Richmond [Va.])",1855,8,15,"seq-2","ed-1",1,"https://articleextractor.org/pages/17170/vi_manowar_ver01/sn84024738/1855/08/15/ed-1/seq-2/1","Virginia","17170_0",1172
"2004",691060,17171,0,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17171/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/1","Wisconsin","17171_0",1173
"2005",691063,17171,1,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17171/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/1","Wisconsin","17171_1",1174
"2006",691053,17171,2,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17171/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/1","Wisconsin","17171_2",1175
"2007",691046,17171,3,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17171/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/1","Wisconsin","17171_3",1176
"2008",691064,17171,4,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17171/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/1","Wisconsin","17171_4",1177
"2009",691054,17171,5,"sn85040307","Tribune and telegraph (Kenosha, Wis.)",1855,8,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17171/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/1","Wisconsin","17171_5",1178
"2010",631191,17174,0,"sn85025007","Alexandria gazette (Alexandria, D.C...)",1855,9,1,"seq-4","ed-1",1,"https://articleextractor.org/pages/17174/vi_drive_ver01/sn85025007/1855/09/01/ed-1/seq-4/1","District of Columbia","17174_0",1179
"2011",467039,17175,0,"sn83035487","Anti-slavery bugle (New-Lisbon, Ohi...)",1855,9,8,"seq-2","ed-1",1,"https://articleextractor.org/pages/17175/ohi_ariel_ver02/sn83035487/1855/09/08/ed-1/seq-2/1","Ohio","17175_0",1180
"2012",383475,17178,0,"sn84020750","The North-Carolinian (Fayetteville [N...)",1855,9,15,"seq-3","ed-1",1,"https://articleextractor.org/pages/17178/ncu_jefferson_ver02/sn84020750/1855/09/15/ed-1/seq-3/1","North Carolina","17178_0",1181
"2013",37002,17179,0,"sn85042002","Daily American organ (Washington, D.C...)",1855,9,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/17179/dlc_alicanto_ver02/sn85042002/1855/09/18/ed-1/seq-1/1","District of Columbia","17179_0",1182
"2014",267505,17180,0,"sn85025594","Minnesota weekly times (St. Paul, Minn.)",1855,9,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/17180/mnhi_foxtrot_ver01/sn85025594/1855/09/18/ed-1/seq-2/1","Minnesota","17180_0",1183
"2015",666183,17181,0,"sn84023209","Green-Mountain freeman (Montpelier, Vt.)",1855,9,20,"seq-2","ed-1",1,"https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209/1855/09/20/ed-1/seq-2/1","Vermont","17181_0",1184
"2016",666185,17181,1,"sn84023209","Green-Mountain freeman (Montpelier, Vt.)",1855,9,20,"seq-2","ed-1",1,"https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209/1855/09/20/ed-1/seq-2/1","Vermont","17181_1",1185
"2017",666187,17181,2,"sn84023209","Green-Mountain freeman (Montpelier, Vt.)",1855,9,20,"seq-2","ed-1",1,"https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209/1855/09/20/ed-1/seq-2/1","Vermont","17181_2",1186
"2018",641977,17185,0,"sn84024738","The daily dispatch (Richmond [Va.])",1855,10,8,"seq-2","ed-1",1,"https://articleextractor.org/pages/17185/vi_manowar_ver01/sn84024738/1855/10/08/ed-1/seq-2/1","Virginia","17185_0",1187
"2019",641962,17185,1,"sn84024738","The daily dispatch (Richmond [Va.])",1855,10,8,"seq-2","ed-1",1,"https://articleextractor.org/pages/17185/vi_manowar_ver01/sn84024738/1855/10/08/ed-1/seq-2/1","Virginia","17185_1",1188
"2020",184899,17186,0,"sn82015827","Squatter sovereign (Atchison, Kan. ...)",1855,10,9,"seq-2","ed-1",1,"https://articleextractor.org/pages/17186/khi_anthony_ver01/sn82015827/1855/10/09/ed-1/seq-2/1","Kansas","17186_0",1189
"2021",632986,17187,0,"sn85034360","Lynchburg daily Virginian (Lynchburg [Va.])",1855,10,9,"seq-3","ed-1",1,"https://articleextractor.org/pages/17187/vi_exmoor_ver01/sn85034360/1855/10/09/ed-1/seq-3/1","Virginia","17187_0",1190
"2022",628229,17189,0,"sn84024735","Richmond enquirer (Richmond, Va.)",1855,10,16,"seq-2","ed-1",1,"https://articleextractor.org/pages/17189/vi_chanel_ver01/sn84024735/1855/10/16/ed-1/seq-2/1","Virginia","17189_0",1191
"2023",661952,17191,0,"sn84023200","Vermont watchman and State journal (Montpelier, Vt.)",1855,10,19,"seq-3","ed-1",1,"https://articleextractor.org/pages/17191/vtu_foxville_ver01/sn84023200/1855/10/19/ed-1/seq-3/1","Vermont","17191_0",1192
"2024",577261,17192,0,"sn85033395","Fayetteville observer (Fayetteville, T...)",1855,10,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/17192/tu_homer_ver01/sn85033395/1855/10/25/ed-1/seq-1/1","Tennessee","17192_0",1193
"2025",467922,17194,0,"sn84028385","Western Reserve chronicle (Warren, Ohio)",1855,10,31,"seq-1","ed-1",1,"https://articleextractor.org/pages/17194/ohi_ariel_ver02/sn84028385/1855/10/31/ed-1/seq-1/1","Ohio","17194_0",1194
"2026",474369,17196,0,"sn85026050","Fremont journal (Fremont, Sandus...)",1855,11,2,"seq-2","ed-1",1,"https://articleextractor.org/pages/17196/ohi_cobweb_ver04/sn85026050/1855/11/02/ed-1/seq-2/1","Ohio","17196_0",1195
"2027",231272,17197,0,"sn83021380","The Union and eastern journal (Biddeford [Me.])",1855,11,9,"seq-2","ed-1",1,"https://articleextractor.org/pages/17197/me_allagash_ver02/sn83021380/1855/11/09/ed-1/seq-2/1","Maine","17197_0",1196
"2028",489354,17198,0,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1855,11,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/17198/ohi_gann_ver01/sn83035102/1855/11/17/ed-1/seq-2/1","Ohio","17198_0",1197
"2029",642135,17199,0,"sn84024738","The daily dispatch (Richmond [Va.])",1855,11,27,"seq-1","ed-1",1,"https://articleextractor.org/pages/17199/vi_manowar_ver01/sn84024738/1855/11/27/ed-1/seq-1/1","Virginia","17199_0",1198
"2030",227127,17201,0,"sn83026389","The Opelousas courier (Opelousas, La.)",1855,12,1,"seq-2","ed-2",1,"https://articleextractor.org/pages/17201/lu_lenin_ver01/sn83026389/1855/12/01/ed-2/seq-2/1","Louisiana","17201_0",1199
"2031",489551,17202,0,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1856,9,11,"seq-4","ed-1",1,"https://articleextractor.org/pages/17202/ohi_gann_ver01/sn83035102/1856/09/11/ed-1/seq-4/1","Ohio","17202_0",1200
"2032",487003,17203,0,"sn85026241","Belmont chronicle (St. Clairsville...)",1856,9,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17203/ohi_feste_ver01/sn85026241/1856/09/11/ed-1/seq-2/1","Ohio","17203_0",1201
"2033",643216,17204,0,"sn84024738","The daily dispatch (Richmond [Va.])",1856,9,12,"seq-1","ed-1",1,"https://articleextractor.org/pages/17204/vi_manowar_ver01/sn84024738/1856/09/12/ed-1/seq-1/1","Virginia","17204_0",1202
"2034",489585,17205,0,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1856,9,18,"seq-4","ed-1",1,"https://articleextractor.org/pages/17205/ohi_gann_ver01/sn83035102/1856/09/18/ed-1/seq-4/1","Ohio","17205_0",1203
"2035",643235,17207,0,"sn84024738","The daily dispatch (Richmond [Va.])",1856,9,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/17207/vi_manowar_ver01/sn84024738/1856/09/18/ed-1/seq-1/1","Virginia","17207_0",1204
"2036",643297,17208,0,"sn84024738","The daily dispatch (Richmond [Va.])",1856,9,24,"seq-2","ed-1",1,"https://articleextractor.org/pages/17208/vi_manowar_ver01/sn84024738/1856/09/24/ed-1/seq-2/1","Virginia","17208_0",1205
"2037",489617,17209,0,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1856,9,25,"seq-4","ed-1",1,"https://articleextractor.org/pages/17209/ohi_gann_ver01/sn83035102/1856/09/25/ed-1/seq-4/1","Ohio","17209_0",1206
"2038",489649,17211,0,"sn83035102","The weekly Portage sentinel (Ravenna, Ohio)",1856,10,2,"seq-4","ed-1",1,"https://articleextractor.org/pages/17211/ohi_gann_ver01/sn83035102/1856/10/02/ed-1/seq-4/1","Ohio","17211_0",1207
"2039",626969,17212,0,"sn84024656","Richmond daily Whig (Richmond, Va.)",1856,10,10,"seq-3","ed-1",1,"https://articleextractor.org/pages/17212/vi_balikun_ver01/sn84024656/1856/10/10/ed-1/seq-3/1","Virginia","17212_0",1208
"2040",51771,17218,0,"sn83045462","Evening star (Washington, D.C...)",1955,10,6,"seq-36","ed-1",1,"https://articleextractor.org/pages/17218/dlc_judith_ver01/sn83045462/1955/10/06/ed-1/seq-36/1","District of Columbia","17218_0",1209
"2041",695941,17220,0,"sn86092535","Wheeling daily intelligencer (Wheeling, Va. [...)",1857,5,1,"seq-2","ed-1",1,"https://articleextractor.org/pages/17220/wvu_austria_ver01/sn86092535/1857/05/01/ed-1/seq-2/1","West Virginia","17220_0",1210
"2042",695705,17223,0,"sn84026824","Shepherdstown register (Shepherdstown, ...)",1859,1,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/17223/wvu_antares_ver02/sn84026824/1859/01/29/ed-1/seq-2/1","West Virginia","17223_0",1211
"2043",695725,17224,0,"sn84026824","Shepherdstown register (Shepherdstown, ...)",1859,10,15,"seq-2","ed-1",1,"https://articleextractor.org/pages/17224/wvu_antares_ver02/sn84026824/1859/10/15/ed-1/seq-2/1","West Virginia","17224_0",1212
"2044",695743,17225,0,"sn84026824","Shepherdstown register (Shepherdstown, ...)",1860,2,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/17225/wvu_antares_ver02/sn84026824/1860/02/25/ed-1/seq-2/1","West Virginia","17225_0",1213
"2045",695887,17226,0,"sn84026845","Daily intelligencer (Wheeling, Va. [...)",1860,4,27,"seq-3","ed-1",1,"https://articleextractor.org/pages/17226/wvu_austria_ver01/sn84026845/1860/04/27/ed-1/seq-3/1","West Virginia","17226_0",1214
"2046",36699,17227,0,"sn83045462","Evening star (Washington, D.C...)",1951,1,11,"seq-4","ed-1",1,"https://articleextractor.org/pages/17227/dlc_2lange_ver01/sn83045462/1951/01/11/ed-1/seq-4/1","District of Columbia","17227_0",1215
"2047",338324,17229,0,"sn79000083","Jackson advocate (Jackson, Miss.)",1949,7,23,"seq-5","ed-1",1,"https://articleextractor.org/pages/17229/msar_iron_ver01/sn79000083/1949/07/23/ed-1/seq-5/1","Mississippi","17229_0",1216
"2048",240867,17231,0,"sn93060356","Auttaja (Ironwood, Mich.)",1944,6,22,"seq-7","ed-1",1,"https://articleextractor.org/pages/17231/mimtptc_jasper_ver01/sn93060356/1944/06/22/ed-1/seq-7/1","Michigan","17231_0",1217
"2049",175454,17232,0,"sn87062321","The Chicago star. (Chicago, Ill.)",1947,12,20,"seq-11","ed-1",1,"https://articleextractor.org/pages/17232/iune_diamond_ver02/sn87062321/1947/12/20/ed-1/seq-11/1","Illinois","17232_0",1218
"2050",36600,17233,0,"sn83045462","Evening star (Washington, D.C...)",1947,12,8,"seq-11","ed-1",1,"https://articleextractor.org/pages/17233/dlc_2escher_ver01/sn83045462/1947/12/08/ed-1/seq-11/1","District of Columbia","17233_0",1219
