file_id,newspaper_name,lynch_address,date,news_address,news_location_lon,news_location_lat,newspaper_city,newspaper_state_code,year,page,url,city_lynch,state_lynch,sn,lynching.lon,lynching.lat,miles,in_state,decade,Newspaper_State,Newspaper_Region,Border,total_words,file_id_old
18441_0,Rock Island Argus.,"Corinth, MS",9/29/1902,"Rock Island, Illinois",-90.57875,41.509477,Rock Island,IL,1902,seq-1,https://articleextractor.org/pages/18441/iune_folio_ver01/sn92053934/1902/09/29/ed-1/seq-1/1,Corinth,MS,sn92053934,-88.5222702,34.9342548,468,N,1900,Illinois,Midwest,Not_Border,741,18441
8969_0,NA,"NA, NA",6/28/1902,"NA, Louisiana",-93.08628,31.76072,NA,LA,1902,seq-1,https://articleextractor.org/pages/8969/lu_eevee_ver01/sn88064328/1902/06/28/ed-1/seq-1/1,NA,NA,sn88064328,NA,NA,NA,N,1900,Louisiana,South,Not_Border,522,8969
8879_0,Sistersville daily oil review,"Butler, PA",9/15/1902,"Sistersville, West Virginia",-80.99594,39.564242,Sistersville,WV,1902,seq-1,https://articleextractor.org/pages/8879/wvu_federation_ver01/sn86092356/1902/09/15/ed-1/seq-1/1,Butler,PA,sn86092356,-79.89533279999999,40.8611755,107,N,1900,West Virginia,South,Border,419,8879
18440_0,The Kalispell bee,"NA, TX",5/28/1902,"Kalispell, Montana",-114.31681,48.191989,Kalispell,MT,1902,seq-4,https://articleextractor.org/pages/18440/mthi_fox_ver01/sn85053327/1902/05/28/ed-1/seq-4/1,NA,TX,sn85053327,-99.9018131,31.9685988,1352,N,1900,Montana,West,Not_Border,407,18440
8958_0,Deseret evening news,"Nicholasville, KY",2/6/1902,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1902,seq-2,https://articleextractor.org/pages/8958/uuml_eight_ver01/sn83045555/1902/02/06/ed-1/seq-2/1,Nicholasville,KY,sn83045555,-84.5729961,37.8806341,1500,N,1900,Utah,West,Not_Border,349,8958
8968_0,The San Francisco call,"Alturas, CA",1/9/1902,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1902,seq-1,https://articleextractor.org/pages/8968/curiv_carmel_ver01/sn85066387/1902/01/09/ed-1/seq-1/1,Alturas,CA,sn85066387,-120.5424555,41.4871146,276,Y,1900,California,West,Not_Border,301,8968
8971_0,Shoshone journal,"Paris, MO",5/30/1902,"Shoshone, Idaho",-114.40587,42.936017,Shoshone,ID,1902,seq-2,https://articleextractor.org/pages/8971/idhi_galapagos_ver01/sn86063039/1902/05/30/ed-1/seq-2/1,Paris,MO,sn86063039,-92.0012811,39.4808721,1186,N,1900,Idaho,West,Not_Border,168,8971
8970_0,Evening times-Republican,"NA, NA",11/22/1902,"Marshalltown, Iowa",-92.90804,42.049467,Marshalltown,IA,1902,seq-5,https://articleextractor.org/pages/8970/iahi_duesenberg_ver01/sn85049554/1902/11/22/ed-1/seq-5/1,NA,NA,sn85049554,NA,NA,NA,N,1900,Iowa,Midwest,Not_Border,162,8970
14050_0,The Topeka state journal,"La Junta, CO",3/27/1902,"Topeka, Kansas",-95.67516,39.047345,Topeka,KS,1902,seq-8,https://articleextractor.org/pages/14050/khi_higuchi_ver01/sn82016014/1902/03/27/ed-1/seq-8/1,La Junta,CO,sn82016014,-103.5438321,37.9850091,432,N,1900,Kansas,Midwest,Not_Border,137,14050
18446_0,The Nebraska advertiser.,"Lexington, MO",8/15/1902,"Nemaha City, Nebraska",-95.67305,40.338335,Nemaha City,NE,1902,seq-2,https://articleextractor.org/pages/18446/nbu_gibson_ver01/2010270508/1902/08/15/ed-1/seq-2/1,Lexington,MO,2010270508,-93.8799426,39.1847339,124,N,1900,Nebraska,Midwest,Not_Border,137,18446
18435_0,The Butte inter mountain,"West Carroll parish, LA",1/27/1902,"Butte, Montana",-112.53478,46.003823,Butte,MT,1902,seq-2,https://articleextractor.org/pages/18435/mthi_goldeneye_ver01/sn83025294/1902/01/27/ed-1/seq-2/1,West Carroll parish,LA,sn83025294,-91.4821482,32.7545792,1444,N,1900,Montana,West,Not_Border,120,18435
9734_0,The Houston daily post,"Homer, LA",8/8/1902,"Houston, Texas",-95.3698,29.760427,Houston,TX,1902,seq-2,https://articleextractor.org/pages/9734/txdn_echo_ver03/sn86071197/1902/08/08/ed-1/seq-2/2,Homer,LA,sn86071197,-93.055718,32.7918133,250,N,1900,Texas,South,Not_Border,108,9734
8946_0,New-York tribune,"NA, NA",9/12/1902,"New York , New York",-74.00597,40.712775,New York,NY,1902,seq-9,https://articleextractor.org/pages/8946/dlc_haiti_ver01/sn83030214/1902/09/12/ed-1/seq-9/1,NA,NA,sn83030214,NA,NA,NA,N,1900,New York,Northeast,Not_Border,100,8946
13820_0,Rock Island Argus.,"Leesburg, VA",8/1/1902,"Rock Island, Illinois",-90.57875,41.509477,Rock Island,IL,1902,seq-1,https://articleextractor.org/pages/13820/iune_folio_ver01/sn92053934/1902/08/01/ed-1/seq-1/1,Leesburg,VA,sn92053934,-77.5645323,39.1154523,705,N,1900,Illinois,Midwest,Not_Border,92,13820
18443_0,The semi-weekly messenger,"Wayne County, GA",8/29/1902,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1902,seq-4,https://articleextractor.org/pages/18443/ncu_green_ver01/sn91068367/1902/08/29/ed-1/seq-4/1,Wayne County,GA,sn91068367,-81.909826,31.5092107,299,N,1900,North Carolina,South,Not_Border,92,18443
18443_1,The semi-weekly messenger,"Goldsboro, NC",8/29/1902,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1902,seq-4,https://articleextractor.org/pages/18443/ncu_green_ver01/sn91068367/1902/08/29/ed-1/seq-4/1,Goldsboro,NC,sn91068367,-77.9927651,35.3848841,81,Y,1900,North Carolina,South,Not_Border,83,18443
18443_2,The semi-weekly messenger,"Pensacola, FL",8/29/1902,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1902,seq-4,https://articleextractor.org/pages/18443/ncu_green_ver01/sn91068367/1902/08/29/ed-1/seq-4/1,Pensacola,FL,sn91068367,-87.2169149,30.42130899999999,605,N,1900,North Carolina,South,Not_Border,132,18443
14394_0,The age-herald,"Washington, NC",3/26/1902,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1902,seq-3,https://articleextractor.org/pages/14394/au_capote_ver01/sn86072192/1902/03/26/ed-1/seq-3/1,Washington,NC,sn86072192,-77.0521742,35.54655169999999,573,N,1900,Alabama,South,Not_Border,80,14394
13818_0,The Topeka state journal,"Charlotte, NC",6/11/1902,"Topeka, Kansas",-95.67516,39.047345,Topeka,KS,1902,seq-8,https://articleextractor.org/pages/13818/khi_higuchi_ver01/sn82016014/1902/06/11/ed-1/seq-8/1,Charlotte,NC,sn82016014,-80.8431267,35.2270869,858,N,1900,Kansas,Midwest,Not_Border,79,13818
14393_0,The age-herald,"Lynchburg, TN",2/7/1902,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1902,seq-10,https://articleextractor.org/pages/14393/au_capote_ver01/sn86072192/1902/02/07/ed-1/seq-10/1,Lynchburg,TN,sn86072192,-86.3740205,35.2830242,125,N,1900,Alabama,South,Not_Border,75,14393
8874_0,NA,"Leavenworth, KS",4/18/1902,"NA, Minnesota",-94.6859,46.729553,NA,MN,1902,seq-3,https://articleextractor.org/pages/8874/mnhi_plymouth_ver01/sn90059523/1902/04/18/ed-1/seq-3/1,Leavenworth,KS,sn90059523,-94.9279371,39.3103522,513,N,1900,Minnesota,Midwest,Not_Border,68,8874
13819_0,Deseret evening news,"Magnolia, AR",7/31/1902,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1902,seq-1,https://articleextractor.org/pages/13819/uuml_nine_ver01/sn83045555/1902/07/31/ed-1/seq-1/1,Magnolia,AR,sn83045555,-93.2393835,33.2670757,1187,N,1900,Utah,West,Not_Border,61,13819
13819_1,Deseret evening news,"Leesburg, VA",7/31/1902,"Great Salt Lake, Utah",-112.47683,41.115791,Great Salt Lake,UT,1902,seq-1,https://articleextractor.org/pages/13819/uuml_nine_ver01/sn83045555/1902/07/31/ed-1/seq-1/1,Leesburg,VA,sn83045555,-77.5645323,39.1154523,1840,N,1900,Utah,West,Not_Border,34,13819
13814_0,Ottumwa semi-weekly courier,"Elizabethtown, KY",11/18/1902,"Ottumwa, Iowa",-92.4083,41.016029,Ottumwa,IA,1902,seq-1,https://articleextractor.org/pages/13814/iahi_isbell_ver01/sn86061214/1902/11/18/ed-1/seq-1/1,Elizabethtown,KY,sn86061214,-85.8649408,37.7030646,418,N,1900,Iowa,Midwest,Not_Border,58,13814
8872_0,Bismarck daily tribune,"LaJunta, CO",3/26/1902,"Bismarck, North Dakota",-100.78769,46.805495,Bismarck,ND,1902,seq-2,https://articleextractor.org/pages/8872/ndhi_bisbee_ver01/sn85042242/1902/03/26/ed-1/seq-2/1,LaJunta,CO,sn85042242,-103.5438321,37.9850091,626,N,1900,North Dakota,Midwest,Not_Border,46,8872
18451_0,Daily Kennebec journal,"San Antonio, FL",8/1/1902,"Augusta, Maine",-69.77949,44.310624,Augusta,ME,1902,seq-2,https://articleextractor.org/pages/18451/me_ashdale_ver01/sn82014248/1902/08/01/ed-1/seq-2/1,San Antonio,FL,sn82014248,-82.2745307,28.3361142,1303,N,1900,Maine,Northeast,Not_Border,45,18451
8963_0,Richmond dispatch,"Church Hill, VA",9/28/1902,"Richmond, Virginia",-77.43605,37.540725,Richmond,VA,1902,seq-21,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/1902/09/28/ed-1/seq-21/1,Church Hill,VA,sn85038614,-77.4162523,37.5328397,1,Y,1900,Virginia,South,Not_Border,42,8963
8878_0,The Jasper weekly courier,"Dukedom, TN",4/18/1902,"Jasper, Indiana",-86.93111,38.391442,Jasper,IN,1902,seq-2,https://articleextractor.org/pages/8878/in_bird_ver02/sn84023963/1902/04/18/ed-1/seq-2/1,Dukedom,TN,sn84023963,-88.715054,36.5022819,163,N,1900,Indiana,Midwest,Not_Border,41,8878
16918_0,Bisbee daily review,"Knoxville, TN",1/12/1902,"Bisbee, Arizona",-109.92841,31.448155,Bisbee,AZ,1902,seq-1,https://articleextractor.org/pages/16918/az_blackwidow_ver01/sn84024827/1902/01/12/ed-1/seq-1/1,Knoxville,TN,sn84024827,-83.9207392,35.9606384,1524,N,1900,Arizona,West,Not_Border,40,16918
18444_0,Hopkinsville Kentuckian,"Nashville, TN",2/11/1902,"Hopkinsville, Kentucky",-87.48862,36.865601,Hopkinsville,KY,1902,seq-5,https://articleextractor.org/pages/18444/kyu_inxs_ver01/sn86069395/1902/02/11/ed-1/seq-5/1,Nashville,TN,sn86069395,-86.7816016,36.1626638,63,N,1900,Kentucky,South,Border,39,18444
14676,Watertown republican,"Forest City, AR",10/25/1902,"Watertown, Wisconsin",-88.72899,43.194721,Watertown,WI,1902,seq-2,https://articleextractor.org/pages/14676/whi_elizabeth_ver01/sn85033295/1902/10/25/ed-1/seq-2/1,Forest City,AR,sn85033295,-90.7852312,35.0092581,577,N,1900,Wisconsin,Midwest,Not_Border,NA,NA
14676_1,Watertown republican,"Estabutchie, MS",10/25/1902,"Watertown, Wisconsin",-88.72899,43.194721,Watertown,WI,1902,seq-2,https://articleextractor.org/pages/14676/whi_elizabeth_ver01/sn85033295/1902/10/25/ed-1/seq-2/1,Estabutchie,MS,sn85033295,-89.28339419999999,31.4354483,814,N,1900,Wisconsin,Midwest,Not_Border,19,14676
14676_0,Watertown republican,"Hempstead, TX",10/25/1902,"Watertown, Wisconsin",-88.72899,43.194721,Watertown,WI,1902,seq-2,https://articleextractor.org/pages/14676/whi_elizabeth_ver01/sn85033295/1902/10/25/ed-1/seq-2/1,Hempstead,TX,sn85033295,-96.0782918,30.0974405,993,N,1900,Wisconsin,Midwest,Not_Border,38,14676
18442_0,Bismarck daily tribune,"Salisbury, NC",6/11/1902,"Bismarck, North Dakota",-100.78769,46.805495,Bismarck,ND,1902,seq-1,https://articleextractor.org/pages/18442/ndhi_bisbee_ver01/sn85042242/1902/06/11/ed-1/seq-1/1,Salisbury,NC,sn85042242,-80.4742261,35.6709727,1301,N,1900,North Dakota,Midwest,Not_Border,35,18442
8957_0,NA,"Lewisburg, TN",11/21/1902,"NA, Arkansas",-91.83183,35.20105,NA,AR,1902,seq-4,https://articleextractor.org/pages/8957/arhi_kangaskhan_ver02/sn89051128/1902/11/21/ed-1/seq-4/1,Lewisburg,TN,sn89051128,-86.7888887,35.4492404,285,N,1900,Arkansas,South,Not_Border,31,8957
9736_0,The Montgomery advertiser,"no lynching occurred, NA",12/27/1902,"Montgomery, Alabama",-86.30774,32.379223,Montgomery,AL,1902,seq-4,https://articleextractor.org/pages/9736/au_groom_ver01/sn84020645/1902/12/27/ed-1/seq-4/2,no lynching occurred,NA,sn84020645,NA,NA,NA,N,1900,Alabama,South,Not_Border,31,9736
18437_0,The Clay City times,"NA, KY",1/23/1902,"Clay City, Kentucky",-83.91853,37.859248,Clay City,KY,1902,seq-1,https://articleextractor.org/pages/18437/kyu_dylan_ver01/sn86069657/1902/01/23/ed-1/seq-1/1,NA,KY,sn86069657,106.1500072,22.726562,8209,Y,1900,Kentucky,South,Border,24,18437
8964_0,NA,"Nicholasville, KY",2/15/1902,"NA, Mississippi",-89.39853,32.354668,NA,MS,1902,seq-1,https://articleextractor.org/pages/8964/msar_obsidian_ver01/sn87065600/1902/02/15/ed-1/seq-1/1,Nicholasville,KY,sn87065600,-84.5729961,37.8806341,470,N,1900,Mississippi,South,Not_Border,17,8964
8964_1,NA,"Lynchburg, TN",2/15/1902,"NA, Mississippi",-89.39853,32.354668,NA,MS,1902,seq-1,https://articleextractor.org/pages/8964/msar_obsidian_ver01/sn87065600/1902/02/15/ed-1/seq-1/1,Lynchburg,TN,sn87065600,-86.3740205,35.2830242,267,N,1900,Mississippi,South,Not_Border,22,8964
14609_0,Northern Wisconsin advertiser,"Vidalia, LA",3/27/1902,"Wabeno, Wisconsin",-88.66025,45.438842,Wabeno,WI,1902,seq-7,https://articleextractor.org/pages/14609/whi_jarvey_ver01/sn85040705/1902/03/27/ed-1/seq-7/1,Vidalia,LA,sn85040705,-91.4259495,31.5654441,971,N,1900,Wisconsin,Midwest,Not_Border,8,14609
8870_0,The semi-weekly messenger,"Wilmington, DE",6/26/1903,"Wilmington, North Carolina",-77.88681,34.210389,Wilmington,NC,1903,seq-5,https://articleextractor.org/pages/8870/ncu_green_ver01/sn91068367/1903/06/26/ed-1/seq-5/1,Wilmington,DE,sn91068367,-75.5483909,39.744655,404,N,1900,North Carolina,South,Not_Border,2060,8870
9660,The gold leaf,"none, DE",6/25/1903,"Henderson, North Carolina",-78.40269,36.327266,Henderson,NC,1903,seq-2,https://articleextractor.org/pages/9660/ncu_haw_ver01/sn91068402/1903/06/25/ed-1/seq-2/1,none,DE,sn91068402,NA,NA,NA,N,1900,North Carolina,South,Not_Border,NA,NA
9660_0,The gold leaf,"Wilmington, DE",6/25/1903,"Henderson, North Carolina",-78.40269,36.327266,Henderson,NC,1903,seq-2,https://articleextractor.org/pages/9660/ncu_haw_ver01/sn91068402/1903/06/25/ed-1/seq-2/1,Wilmington,DE,sn91068402,-75.5483909,39.744655,283,N,1900,North Carolina,South,Not_Border,1170,9660
14664_0,Vernon County censor,"Danville, IL",8/5/1903,"Viroqua, Wisconsin",-90.88874,43.556917,Viroqua,WI,1903,seq-3,https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1,Danville,IL,sn85040451,-87.6300207,40.124481,291,N,1900,Wisconsin,Midwest,Not_Border,1136,14664
8910_0,The Topeka state journal,"Little Rock, AR",4/7/1903,"Topeka, Kansas",-95.67516,39.047345,Topeka,KS,1903,seq-4,https://articleextractor.org/pages/8910/khi_higuchi_ver01/sn82016014/1903/04/07/ed-1/seq-4/1,Little Rock,AR,sn82016014,-92.2880157,34.7444618,352,N,1900,Kansas,Midwest,Not_Border,1035,8910
8908_0,The news & observer,"Pittsburg, PA",11/5/1903,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1903,seq-2,https://articleextractor.org/pages/8908/ncu_hamm_ver01/sn85042104/1903/11/05/ed-1/seq-2/1,Pittsburg,PA,sn85042104,-79.9958864,40.44062479999999,331,N,1900,North Carolina,South,Not_Border,942,8908
8896_0,NA,"Sullivan, IN",10/30/1903,"NA, Ohio",-82.90712,40.417287,NA,OH,1903,seq-2,https://articleextractor.org/pages/8896/ohi_foxtrot_ver01/sn87076843/1903/10/30/ed-1/seq-2/1,Sullivan,IN,sn87076843,-87.4058525,39.0953199,256,N,1900,Ohio,Midwest,Not_Border,912,8896
8891_0,The daily morning journal and courier,"Pittsburg, PA",6/1/1903,"New Haven, Connecticut",-72.92788,41.308274,New Haven,CT,1903,seq-1,https://articleextractor.org/pages/8891/ct_cedar_ver01/sn84020358/1903/06/01/ed-1/seq-1/1,Pittsburg,PA,sn84020358,-79.9958864,40.44062479999999,374,N,1900,Connecticut,Northeast,Not_Border,753,8891
13823_0,Ceredo advance,"Oxford, OH",10/7/1903,"Ceredo, West Virginia",-82.55877,38.396471,Ceredo,WV,1903,seq-2,https://articleextractor.org/pages/13823/wvu_moore_ver01/sn86092392/1903/10/07/ed-1/seq-2/1,Oxford,OH,sn86092392,-84.74523099999999,39.5069974,140,N,1900,West Virginia,South,Border,663,13823
9566_1,Owingsville outlook,"Salt Lake, UT",7/2/1903,"Owingsville, Kentucky",-83.76408,38.144801,Owingsville,KY,1903,seq-3,https://articleextractor.org/pages/9566/kyu_elvis_ver01/sn86069620/1903/07/02/ed-1/seq-3/1,Salt Lake,UT,sn86069620,-111.8910474,40.7607793,1507,N,1900,Kentucky,South,Border,116,9566
9566_0,Owingsville outlook,"Wilmington, DE",7/2/1903,"Owingsville, Kentucky",-83.76408,38.144801,Owingsville,KY,1903,seq-3,https://articleextractor.org/pages/9566/kyu_elvis_ver01/sn86069620/1903/07/02/ed-1/seq-3/1,Wilmington,DE,sn86069620,-75.5483909,39.744655,455,N,1900,Kentucky,South,Border,650,9566
13824_0,Northern Wisconsin advertiser,"whitesboro, TX",8/20/1903,"Wabeno, Wisconsin",-88.66025,45.438842,Wabeno,WI,1903,seq-2,https://articleextractor.org/pages/13824/whi_jarvey_ver01/sn85040705/1903/08/20/ed-1/seq-2/1,whitesboro,TX,sn85040705,-96.906948,33.6562183,925,N,1900,Wisconsin,Midwest,Not_Border,636,13824
9744_0,NA,"N/A (does not say), NA",8/8/1903,"NA, Colorado",-105.78207,39.550051,NA,CO,1903,seq-4,https://articleextractor.org/pages/9744/uuml_kirilenko_ver01/sn93062856/1903/08/08/ed-1/seq-4/2,N/A (does not say),NA,sn93062856,NA,NA,NA,N,1900,Colorado,West,Not_Border,624,9744
14017_0,The Billings gazette,"Newcastle, WY",5/29/1903,"Billings, Montana",-108.50069,45.783286,Billings,MT,1903,seq-4,https://articleextractor.org/pages/14017/mthi_kelseya_ver02/sn84036008/1903/05/29/ed-1/seq-4/1,Newcastle,WY,sn84036008,-104.2049408,43.8547003,249,N,1900,Montana,West,Not_Border,548,14017
9671_0,The progressive farmer,"Belleville, IL",6/30/1903,"Winston, North Carolina",-80.25444,36.103964,Winston,NC,1903,seq-8,https://articleextractor.org/pages/9671/ncu_johns_ver01/sn92073049/1903/06/30/ed-1/seq-8/1,Belleville,IL,sn92073049,-89.9839935,38.5200504,560,N,1900,North Carolina,South,Not_Border,481,9671
9772_0,The citizen,"Frankton, IN",10/29/1903,"Berea, Kentucky",-84.29632,37.568694,Berea,KY,1903,seq-6,https://articleextractor.org/pages/9772/kyu_fleetwoodmac_ver01/sn85052076/1903/10/29/ed-1/seq-6/3,Frankton,IN,sn85052076,-85.7788669,40.2228175,200,N,1900,Kentucky,South,Border,461,9772
9772_1,The citizen,"Guanajato- MEXICO, NA",10/29/1903,"Berea, Kentucky",-84.29632,37.568694,Berea,KY,1903,seq-6,https://articleextractor.org/pages/9772/kyu_fleetwoodmac_ver01/sn85052076/1903/10/29/ed-1/seq-6/3,Guanajato- MEXICO,NA,sn85052076,-101.2573586,21.0190145,1530,N,1900,Kentucky,South,Border,411,9772
8909,NA,"Attala County, MS",1/24/1903,"NA, Mississippi",-89.39853,32.354668,NA,MS,1903,seq-1,https://articleextractor.org/pages/8909/msar_obsidian_ver01/sn87065600/1903/01/24/ed-1/seq-1/1,Attala County,MS,sn87065600,-89.62516459999999,33.1683267,58,Y,1900,Mississippi,South,Not_Border,NA,NA
8909_0,NA,"Birmingham, AL",1/24/1903,"NA, Mississippi",-89.39853,32.354668,NA,MS,1903,seq-1,https://articleextractor.org/pages/8909/msar_obsidian_ver01/sn87065600/1903/01/24/ed-1/seq-1/1,Birmingham,AL,sn87065600,-86.8103567,33.5185892,170,N,1900,Mississippi,South,Not_Border,436,8909
14390_0,The Birmingham age-herald,"Asotin, WA",8/6/1903,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1903,seq-1,https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1,Asotin,WA,sn85038485,-117.0482116,46.3393265,1817,N,1900,Alabama,South,Not_Border,369,14390
14383_0,Newport weekly independent.,"New York City, NY",7/24/1903,"Newport, Arkansas",-91.26413,35.606063,Newport,AR,1903,seq-2,https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1,New York City,NY,sn89051128,-74.0059728,40.7127753,1001,N,1900,Arkansas,South,Not_Border,308,14383
14383,Newport weekly independent.,"Brooklyn, IL",7/24/1903,"Newport, Arkansas",-91.26413,35.606063,Newport,AR,1903,seq-2,https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1,Brooklyn,IL,sn89051128,-90.1659431,38.6586617,220,N,1900,Arkansas,South,Not_Border,NA,NA
14383,Newport weekly independent.,"Basin, WY",7/24/1903,"Newport, Arkansas",-91.26413,35.606063,Newport,AR,1903,seq-2,https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1,Basin,WY,sn89051128,-108.0389895,44.3799574,1073,N,1900,Arkansas,South,Not_Border,NA,NA
14391_0,The Birmingham age-herald,"Taylortown, LA",11/3/1903,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1903,seq-1,https://articleextractor.org/pages/14391/au_capote_ver01/sn85038485/1903/11/03/ed-1/seq-1/1,Taylortown,LA,sn85038485,-93.5960094,32.3865439,401,N,1900,Alabama,South,Not_Border,279,14391
14663_0,Vernon County censor,"NA, NA",11/4/1903,"Viroqua, Wisconsin",-90.88874,43.556917,Viroqua,WI,1903,seq-7,https://articleextractor.org/pages/14663/whi_clabbert_ver01/sn85040451/1903/11/04/ed-1/seq-7/1,NA,NA,sn85040451,NA,NA,NA,N,1900,Wisconsin,Midwest,Not_Border,260,14663
8871_0,The St. Louis Republic,"Clarendon, AR",6/26/1903,"St. Louis, Missouri",-90.1994,38.627003,St. Louis,MO,1903,seq-5,https://articleextractor.org/pages/8871/mohi_james_ver01/sn84020274/1903/06/26/ed-1/seq-5/1,Clarendon,AR,sn84020274,-91.3092086,34.69263979999999,279,N,1900,Missouri,Midwest,Border,216,8871
14557_0,Martinsburg herald,"Madison, WV",1/31/1903,"Martinsburg, West Virginia",-77.96389,39.45621,Martinsburg,WV,1903,seq-2,https://articleextractor.org/pages/14557/wvu_casper_ver01/sn85059533/1903/01/31/ed-1/seq-2/1,Madison,WV,sn85059533,-81.8192892,38.0670454,229,Y,1900,West Virginia,South,Border,202,14557
8921_0,The Birmingham age-herald,"NA, NA",12/28/1903,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1903,seq-4,https://articleextractor.org/pages/8921/au_capote_ver01/sn85038485/1903/12/28/ed-1/seq-4/1,NA,NA,sn85038485,NA,NA,NA,N,1900,Alabama,South,Not_Border,198,8921
18288_0,The news & observer,"Albany, NY",7/16/1903,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1903,seq-1,https://articleextractor.org/pages/18288/ncu_hamm_ver01/sn85042104/1903/07/16/ed-1/seq-1/1,Albany,NY,sn85042104,-73.7562317,42.6525793,542,N,1900,North Carolina,South,Not_Border,195,18288
18288,The news & observer,"Mount Carmel, NY",7/16/1903,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1903,seq-1,https://articleextractor.org/pages/18288/ncu_hamm_ver01/sn85042104/1903/07/16/ed-1/seq-1/1,Mount Carmel,NY,sn85042104,-75.56407089999999,42.1086918,468,N,1900,North Carolina,South,Not_Border,NA,NA
18288,The news & observer,"Chicago, IL",7/16/1903,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1903,seq-1,https://articleextractor.org/pages/18288/ncu_hamm_ver01/sn85042104/1903/07/16/ed-1/seq-1/1,Chicago,IL,sn85042104,-87.6297982,41.8781136,642,N,1900,North Carolina,South,Not_Border,NA,NA
18288_1,The news & observer,"Maysville, KY",7/16/1903,"Raleigh, North Carolina",-78.63818,35.77959,Raleigh,NC,1903,seq-1,https://articleextractor.org/pages/18288/ncu_hamm_ver01/sn85042104/1903/07/16/ed-1/seq-1/1,Maysville,KY,sn85042104,-83.744365,38.6411854,344,N,1900,North Carolina,South,Not_Border,110,18288
18360_0,The Savannah morning news.,"Columbia, SC",11/24/1903,"Savannah, Georgia",-81.0912,32.080899,Savannah,GA,1903,seq-1,https://articleextractor.org/pages/18360/gu_holmes_ver01/sn89053684/1903/11/24/ed-1/seq-1/1,Columbia,SC,sn89053684,-81.0348144,34.0007104,133,N,1900,Georgia,South,Not_Border,195,18360
13826_0,New-York tribune,"Shawneetown, IL",9/2/1903,"New York , New York",-74.00597,40.712775,New York,NY,1903,seq-4,https://articleextractor.org/pages/13826/dlc_mexico_ver01/sn83030214/1903/09/02/ed-1/seq-4/1,Shawneetown,IL,sn83030214,-88.1867027,37.713102,787,N,1900,New York,Northeast,Not_Border,190,13826
14389_1,The Birmingham age-herald,"Belleville, IL",6/26/1903,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1903,seq-4,https://articleextractor.org/pages/14389/au_capote_ver01/sn85038485/1903/06/26/ed-1/seq-4/1,Belleville,IL,sn85038485,-89.9839935,38.5200504,389,N,1900,Alabama,South,Not_Border,431,14389
14389_0,The Birmingham age-herald,"Wilmington, DE",6/26/1903,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1903,seq-4,https://articleextractor.org/pages/14389/au_capote_ver01/sn85038485/1903/06/26/ed-1/seq-4/1,Wilmington,DE,sn85038485,-75.5483909,39.744655,758,N,1900,Alabama,South,Not_Border,180,14389
13827_0,The Waxahachie daily light,"Centerville, MS",9/16/1903,"Waxahachie, Texas",-96.84833,32.386531,Waxahachie,TX,1903,seq-2,https://articleextractor.org/pages/13827/txdn_dewitt_ver01/sn86090369/1903/09/16/ed-1/seq-2/1,Centerville,MS,sn86090369,-91.068438,31.0896202,352,N,1900,Texas,South,Not_Border,172,13827
17794_0,Jamestown weekly alert,"Albany, GA",7/2/1903,"Jamestown, North Dakota",-98.70844,46.910544,Jamestown,ND,1903,seq-9,https://articleextractor.org/pages/17794/ndhi_inkster_ver02/sn85042405/1903/07/02/ed-1/seq-9/1,Albany,GA,sn85042405,-84.15574099999999,31.5785074,1312,N,1900,North Dakota,Midwest,Not_Border,147,17794
17794_2,Jamestown weekly alert,"Brinkley, AR",7/2/1903,"Jamestown, North Dakota",-98.70844,46.910544,Jamestown,ND,1903,seq-9,https://articleextractor.org/pages/17794/ndhi_inkster_ver02/sn85042405/1903/07/02/ed-1/seq-9/1,Brinkley,AR,sn85042405,-91.1945811,34.8871967,919,N,1900,North Dakota,Midwest,Not_Border,74,17794
