"","file_id2","newspaper_name","newspaper_state","date","year","month","day","page","edition","mod_id","unnamed_0","file_id","article_id","sn","url","filename","black_press"
"2614","18214_1","The daily worker (Chicago, Ill.)","Illinois",1930-08-01,1930,8,1,"seq-6","ed-1",1,3827,18214,1,"sn84020097","https://articleextractor.org/pages/18214/iune_fluorite_ver01/sn84020097/8/1/ed-1/seq-6/1","18214_1.txt",NA
"2615","18215_0","Richmond planet (Richmond, Va.)","Virginia",1926-09-04,1926,9,4,"seq-1","ed-1",1,12045,18215,0,"sn84025841","https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","18215_0.txt","Y"
"2616","18215_1","Richmond planet (Richmond, Va.)","Virginia",1926-09-04,1926,9,4,"seq-1","ed-1",1,12046,18215,1,"sn84025841","https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","18215_1.txt","Y"
"2617","18215_2","Richmond planet (Richmond, Va.)","Virginia",1926-09-04,1926,9,4,"seq-1","ed-1",1,12047,18215,2,"sn84025841","https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","18215_2.txt","Y"
"2618","18216_0","The Bismarck tribune (Bismarck, N.D.)","North Dakota",1926-10-08,1926,10,8,"seq-1","ed-1",1,8581,18216,0,"sn85042243","https://articleextractor.org/pages/18216/ndhi_denobulan_ver01/sn85042243/10/8/ed-1/seq-1/1","18216_0.txt",NA
"2619","18217_0","The daily worker (Chicago, Ill.)","Illinois",1930-07-18,1930,7,18,"seq-1","ed-1",1,3823,18217,0,"sn84020097","https://articleextractor.org/pages/18217/iune_fluorite_ver01/sn84020097/7/18/ed-1/seq-1/1","18217_0.txt",NA
"2620","18218_0","The Bismarck tribune (Bismarck, N.D.)","North Dakota",1930-08-19,1930,8,19,"seq-1","ed-1",1,8654,18218,0,"sn85042243","https://articleextractor.org/pages/18218/ndhi_ferengi_ver01/sn85042243/8/19/ed-1/seq-1/1","18218_0.txt",NA
"2621","18219_0","The daily worker (Chicago, Ill.)","Illinois",1930-07-18,1930,7,18,"seq-2","ed-1",1,3824,18219,0,"sn84020097","https://articleextractor.org/pages/18219/iune_fluorite_ver01/sn84020097/7/18/ed-1/seq-2/1","18219_0.txt",NA
"2622","18220_0","The daily worker (Chicago, Ill.)","Illinois",1930-04-07,1930,4,7,"seq-1","ed-1",1,3814,18220,0,"sn84020097","https://articleextractor.org/pages/18220/iune_fluorite_ver01/sn84020097/4/7/ed-1/seq-1/1","18220_0.txt",NA
"2623","18221_0","The daily worker (Chicago, Ill.)","Illinois",1930-10-06,1930,10,6,"seq-1","ed-1",1,3831,18221,0,"sn84020097","https://articleextractor.org/pages/18221/iune_fluorite_ver01/sn84020097/10/6/ed-1/seq-1/1","18221_0.txt",NA
"2624","18222_0","The Indianapolis times (Indianapolis [I...)","Indiana",1931-02-26,1931,2,26,"seq-5","ed-1",1,3587,18222,0,"sn82015313","https://articleextractor.org/pages/18222/in_huxley_ver01/sn82015313/2/26/ed-1/seq-5/1","18222_0.txt",NA
"2625","18225_0","Hickory daily record (Hickory, N.C.)","North Carolina",1922-05-20,1922,5,20,"seq-1","ed-1",1,7974,18225,0,"sn91068423","https://articleextractor.org/pages/18225/ncu_deer_ver01/sn91068423/5/20/ed-1/seq-1/1","18225_0.txt",NA
"2626","18225_1","Hickory daily record (Hickory, N.C.)","North Carolina",1922-05-20,1922,5,20,"seq-1","ed-1",1,7975,18225,1,"sn91068423","https://articleextractor.org/pages/18225/ncu_deer_ver01/sn91068423/5/20/ed-1/seq-1/1","18225_1.txt",NA
"2627","18226_0","Worcester Democrat and the ledger-enterprise. (Pocomoke City, ...)","Maryland",1924-03-08,1924,3,8,"seq-3","ed-1",1,5179,18226,0,"sn89060127","https://articleextractor.org/pages/18226/mdu_easton_ver01/sn89060127/3/8/ed-1/seq-3/1","18226_0.txt",NA
"2628","18227_0","The monitor. (Omaha, Neb.)","Nebraska",1924-08-15,1924,8,15,"seq-1","ed-1",1,7679,18227,0,"00225879","https://articleextractor.org/pages/18227/nbu_indescribablebeast_ver01/00225879/8/15/ed-1/seq-1/1","18227_0.txt","Y"
"2629","18228_0","Evening star (Washington, D.C...)","District of Columbia",1931-06-19,1931,6,19,"seq-32","ed-1",1,2375,18228,0,"sn83045462","https://articleextractor.org/pages/18228/dlc_perry_ver01/sn83045462/6/19/ed-1/seq-32/1","18228_0.txt",NA
"2630","18229_0","The daily worker (Chicago, Ill.)","Illinois",1931-05-16,1931,5,16,"seq-1","ed-1",1,3853,18229,0,"sn84020097","https://articleextractor.org/pages/18229/iune_fluorite_ver01/sn84020097/5/16/ed-1/seq-1/1","18229_0.txt",NA
"2631","18230_0","The daily worker (Chicago, Ill.)","Illinois",1931-04-20,1931,4,20,"seq-1","ed-1",1,3844,18230,0,"sn84020097","https://articleextractor.org/pages/18230/iune_fluorite_ver01/sn84020097/4/20/ed-1/seq-1/1","18230_0.txt",NA
"2632","18230_1","The daily worker (Chicago, Ill.)","Illinois",1931-04-20,1931,4,20,"seq-1","ed-1",1,3845,18230,1,"sn84020097","https://articleextractor.org/pages/18230/iune_fluorite_ver01/sn84020097/4/20/ed-1/seq-1/1","18230_1.txt",NA
"2633","18230_2","The daily worker (Chicago, Ill.)","Illinois",1931-04-20,1931,4,20,"seq-1","ed-1",1,3846,18230,2,"sn84020097","https://articleextractor.org/pages/18230/iune_fluorite_ver01/sn84020097/4/20/ed-1/seq-1/1","18230_2.txt",NA
"2634","18231_0","The daily worker (Chicago, Ill.)","Illinois",1931-11-21,1931,11,21,"seq-5","ed-1",1,3859,18231,0,"sn84020097","https://articleextractor.org/pages/18231/iune_fluorite_ver01/sn84020097/11/21/ed-1/seq-5/1","18231_0.txt",NA
"2635","18231_1","The daily worker (Chicago, Ill.)","Illinois",1931-11-21,1931,11,21,"seq-5","ed-1",1,3860,18231,1,"sn84020097","https://articleextractor.org/pages/18231/iune_fluorite_ver01/sn84020097/11/21/ed-1/seq-5/1","18231_1.txt",NA
"2636","18232_0","The daily worker (Chicago, Ill.)","Illinois",1931-12-22,1931,12,22,"seq-3","ed-1",1,3864,18232,0,"sn84020097","https://articleextractor.org/pages/18232/iune_fluorite_ver01/sn84020097/12/22/ed-1/seq-3/1","18232_0.txt",NA
"2637","18232_1","The daily worker (Chicago, Ill.)","Illinois",1931-12-22,1931,12,22,"seq-3","ed-1",1,3865,18232,1,"sn84020097","https://articleextractor.org/pages/18232/iune_fluorite_ver01/sn84020097/12/22/ed-1/seq-3/1","18232_1.txt",NA
"2638","18232_2","The daily worker (Chicago, Ill.)","Illinois",1931-12-22,1931,12,22,"seq-3","ed-1",1,3866,18232,2,"sn84020097","https://articleextractor.org/pages/18232/iune_fluorite_ver01/sn84020097/12/22/ed-1/seq-3/1","18232_2.txt",NA
"2639","18233_0","The Northwest enterprise (Seattle, Wash.)","Washington",1931-01-29,1931,1,29,"seq-1","ed-1",1,12661,18233,0,"sn87093377","https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377/1/29/ed-1/seq-1/1","18233_0.txt","Y"
"2640","18233_1","The Northwest enterprise (Seattle, Wash.)","Washington",1931-01-29,1931,1,29,"seq-1","ed-1",1,12662,18233,1,"sn87093377","https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377/1/29/ed-1/seq-1/1","18233_1.txt","Y"
"2641","18234_0","The daily worker (Chicago, Ill.)","Illinois",1931-01-26,1931,1,26,"seq-1","ed-1",1,3838,18234,0,"sn84020097","https://articleextractor.org/pages/18234/iune_fluorite_ver01/sn84020097/1/26/ed-1/seq-1/1","18234_0.txt",NA
"2642","18234_1","The daily worker (Chicago, Ill.)","Illinois",1931-01-26,1931,1,26,"seq-1","ed-1",1,3839,18234,1,"sn84020097","https://articleextractor.org/pages/18234/iune_fluorite_ver01/sn84020097/1/26/ed-1/seq-1/1","18234_1.txt",NA
"2643","18235_0","The Bismarck tribune (Bismarck, N.D.)","North Dakota",1927-11-30,1927,11,30,"seq-1","ed-1",1,8584,18235,0,"sn85042243","https://articleextractor.org/pages/18235/ndhi_denobulan_ver01/sn85042243/11/30/ed-1/seq-1/1","18235_0.txt",NA
"2644","18236_0","The Northwest enterprise (Seattle, Wash.)","Washington",1931-05-28,1931,5,28,"seq-2","ed-1",1,12663,18236,0,"sn87093377","https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377/5/28/ed-1/seq-2/1","18236_0.txt","Y"
"2645","18236_1","The Northwest enterprise (Seattle, Wash.)","Washington",1931-05-28,1931,5,28,"seq-2","ed-1",1,12664,18236,1,"sn87093377","https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377/5/28/ed-1/seq-2/1","18236_1.txt","Y"
"2646","18237_0","The Bourbon news (Paris, Ky.)","Kentucky",1911-01-20,1911,1,20,"seq-1","ed-1",1,4902,18237,0,"sn86069873","https://articleextractor.org/pages/18237/kyu_gold_ver01/sn86069873/1/20/ed-1/seq-1/1","18237_0.txt",NA
"2647","18238_0","Albuquerque morning journal (Albuquerque, N....)","New Mexico",1911-02-15,1911,2,15,"seq-3","ed-1",1,9056,18238,0,"sn84031081","https://articleextractor.org/pages/18238/nmu_javelina_ver01/sn84031081/2/15/ed-1/seq-3/1","18238_0.txt",NA
"2648","18239_0","The daily worker (Chicago, Ill.)","Illinois",1930-05-14,1930,5,14,"seq-1","ed-1",1,3817,18239,0,"sn84020097","https://articleextractor.org/pages/18239/iune_fluorite_ver01/sn84020097/5/14/ed-1/seq-1/1","18239_0.txt",NA
"2649","18240_0","The daily worker (Chicago, Ill.)","Illinois",1930-05-13,1930,5,13,"seq-2","ed-1",1,3816,18240,0,"sn84020097","https://articleextractor.org/pages/18240/iune_fluorite_ver01/sn84020097/5/13/ed-1/seq-2/1","18240_0.txt",NA
"2650","18241_0","The daily worker (Chicago, Ill.)","Illinois",1930-08-25,1930,8,25,"seq-3","ed-1",1,3829,18241,0,"sn84020097","https://articleextractor.org/pages/18241/iune_fluorite_ver01/sn84020097/8/25/ed-1/seq-3/1","18241_0.txt",NA
"2651","18242_0","The daily worker (Chicago, Ill.)","Illinois",1930-10-01,1930,10,1,"seq-2","ed-1",1,3830,18242,0,"sn84020097","https://articleextractor.org/pages/18242/iune_fluorite_ver01/sn84020097/10/1/ed-1/seq-2/1","18242_0.txt",NA
"2652","18243_0","The daily worker (Chicago, Ill.)","Illinois",1930-08-02,1930,8,2,"seq-5","ed-1",1,3828,18243,0,"sn84020097","https://articleextractor.org/pages/18243/iune_fluorite_ver01/sn84020097/8/2/ed-1/seq-5/1","18243_0.txt",NA
"2653","18244_0","The daily worker (Chicago, Ill.)","Illinois",1930-07-19,1930,7,19,"seq-1","ed-1",1,3825,18244,0,"sn84020097","https://articleextractor.org/pages/18244/iune_fluorite_ver01/sn84020097/7/19/ed-1/seq-1/1","18244_0.txt",NA
"2654","18245_0","The daily worker (Chicago, Ill.)","Illinois",1930-05-01,1930,5,1,"seq-1","ed-1",1,3815,18245,0,"sn84020097","https://articleextractor.org/pages/18245/iune_fluorite_ver01/sn84020097/5/1/ed-1/seq-1/1","18245_0.txt",NA
"2655","18246_0","The daily worker (Chicago, Ill.)","Illinois",1931-05-21,1931,5,21,"seq-4","ed-1",1,3857,18246,0,"sn84020097","https://articleextractor.org/pages/18246/iune_fluorite_ver01/sn84020097/5/21/ed-1/seq-4/1","18246_0.txt",NA
"2656","18247_0","Richmond planet (Richmond, Va.)","Virginia",1930-09-13,1930,9,13,"seq-2","ed-1",1,12048,18247,0,"sn84025841","https://articleextractor.org/pages/18247/vi_jumboshrimp_ver01/sn84025841/9/13/ed-1/seq-2/1","18247_0.txt","Y"
"2657","18248_0","The Key West citizen (Key West, Fla.)","Florida",1941-03-14,1941,3,14,"seq-3","ed-1",1,2494,18248,0,"sn83016244","https://articleextractor.org/pages/18248/fu_downtown_ver02/sn83016244/3/14/ed-1/seq-3/1","18248_0.txt",NA
"2658","18249_0","Evening star (Washington, D.C...)","District of Columbia",1930-09-25,1930,9,25,"seq-1","ed-1",1,2367,18249,0,"sn83045462","https://articleextractor.org/pages/18249/dlc_oliver_ver01/sn83045462/9/25/ed-1/seq-1/1","18249_0.txt",NA
"2659","18251_0","The daily worker (Chicago, Ill.)","Illinois",1930-12-06,1930,12,6,"seq-5","ed-1",1,3837,18251,0,"sn84020097","https://articleextractor.org/pages/18251/iune_fluorite_ver01/sn84020097/12/6/ed-1/seq-5/1","18251_0.txt",NA
"2660","18252_0","Abilene weekly reflector (Abilene, Kan.)","Kansas",1903-01-15,1903,1,15,"seq-9","ed-1",1,4534,18252,0,"sn84029386","https://articleextractor.org/pages/18252/khi_mission_ver01/sn84029386/1/15/ed-1/seq-9/1","18252_0.txt",NA
"2661","18253_0","The daily worker (Chicago, Ill.)","Illinois",1931-12-23,1931,12,23,"seq-1","ed-1",1,3867,18253,0,"sn84020097","https://articleextractor.org/pages/18253/iune_fluorite_ver01/sn84020097/12/23/ed-1/seq-1/1","18253_0.txt",NA
"2662","18254_0","The daily worker (Chicago, Ill.)","Illinois",1931-05-19,1931,5,19,"seq-1","ed-1",1,3854,18254,0,"sn84020097","https://articleextractor.org/pages/18254/iune_fluorite_ver01/sn84020097/5/19/ed-1/seq-1/1","18254_0.txt",NA
"2663","18254_1","The daily worker (Chicago, Ill.)","Illinois",1931-05-19,1931,5,19,"seq-1","ed-1",1,3855,18254,1,"sn84020097","https://articleextractor.org/pages/18254/iune_fluorite_ver01/sn84020097/5/19/ed-1/seq-1/1","18254_1.txt",NA
"2664","18254_2","The daily worker (Chicago, Ill.)","Illinois",1931-05-19,1931,5,19,"seq-1","ed-1",1,3856,18254,2,"sn84020097","https://articleextractor.org/pages/18254/iune_fluorite_ver01/sn84020097/5/19/ed-1/seq-1/1","18254_2.txt",NA
"2665","18255_0","The daily worker (Chicago, Ill.)","Illinois",1931-08-24,1931,8,24,"seq-1","ed-1",1,3858,18255,0,"sn84020097","https://articleextractor.org/pages/18255/iune_fluorite_ver01/sn84020097/8/24/ed-1/seq-1/1","18255_0.txt",NA
"2666","18256_0","The daily worker (Chicago, Ill.)","Illinois",1931-12-19,1931,12,19,"seq-6","ed-1",1,3862,18256,0,"sn84020097","https://articleextractor.org/pages/18256/iune_fluorite_ver01/sn84020097/12/19/ed-1/seq-6/1","18256_0.txt",NA
"2667","18256_1","The daily worker (Chicago, Ill.)","Illinois",1931-12-19,1931,12,19,"seq-6","ed-1",1,3863,18256,1,"sn84020097","https://articleextractor.org/pages/18256/iune_fluorite_ver01/sn84020097/12/19/ed-1/seq-6/1","18256_1.txt",NA
"2668","18257_0","The Greeneville daily sun. (Greeneville, Te...)","Tennessee",1919-09-18,1919,9,18,"seq-1","ed-1",1,11083,18257,0,"sn97065122","https://articleextractor.org/pages/18257/tu_ira_ver02/sn97065122/9/18/ed-1/seq-1/1","18257_0.txt",NA
"2669","18259_0","The L'Anse sentinel. (L'Anse, L.S., M...)","Michigan",1895-08-03,1895,8,3,"seq-2","ed-1",1,5520,18259,0,"sn96077142","https://articleextractor.org/pages/18259/mimtptc_jonesville_ver01/sn96077142/8/3/ed-1/seq-2/1","18259_0.txt",NA
"2670","18259_1","The L'Anse sentinel. (L'Anse, L.S., M...)","Michigan",1895-08-03,1895,8,3,"seq-2","ed-1",1,5522,18259,1,"sn96077142","https://articleextractor.org/pages/18259/mimtptc_jonesville_ver01/sn96077142/8/3/ed-1/seq-2/1","18259_1.txt",NA
"2671","18261_0","Kansas City daily journal (Kansas City, Mo...)","Missouri",1895-04-30,1895,4,30,"seq-1","ed-1",1,6466,18261,0,"sn86063624","https://articleextractor.org/pages/18261/mohi_edwards_ver01/sn86063624/4/30/ed-1/seq-1/1","18261_0.txt",NA
"2672","18262_0","The Jersey City news. (Jersey City [N....)","New Jersey",1895-10-16,1895,10,16,"seq-4","ed-1",1,8897,18262,0,"sn87068097","https://articleextractor.org/pages/18262/njr_horseradish_ver02/sn87068097/10/16/ed-1/seq-4/1","18262_0.txt",NA
"2673","18263_0","Potosi journal. (Potosi, Mo.)","Missouri",1895-06-12,1895,6,12,"seq-2","ed-1",1,6742,18263,0,"sn90061371","https://articleextractor.org/pages/18263/mohi_marmaduke_ver02/sn90061371/6/12/ed-1/seq-2/1","18263_0.txt",NA
"2674","18263_1","Potosi journal. (Potosi, Mo.)","Missouri",1895-06-12,1895,6,12,"seq-2","ed-1",1,6743,18263,1,"sn90061371","https://articleextractor.org/pages/18263/mohi_marmaduke_ver02/sn90061371/6/12/ed-1/seq-2/1","18263_1.txt",NA
"2675","18264_0","The Pascagoula democrat-star. (Pascagoula, Mis...)","Mississippi",1895-08-30,1895,8,30,"seq-1","ed-1",1,6887,18264,0,"sn87065532","https://articleextractor.org/pages/18264/msar_daisy_ver01/sn87065532/8/30/ed-1/seq-1/1","18264_0.txt",NA
"2676","18265_0","The Kootenai herald (Kootenai, Idaho)","Idaho",1895-11-23,1895,11,23,"seq-6","ed-1",1,3374,18265,0,"sn86091083","https://articleextractor.org/pages/18265/idhi_angkor_ver01/sn86091083/11/23/ed-1/seq-6/1","18265_0.txt",NA
"2677","18266_0","The Guthrie daily leader (Guthrie, Okla.)","Oklahoma",1895-10-13,1895,10,13,"seq-2","ed-1",1,10062,18266,0,"sn86063952","https://articleextractor.org/pages/18266/okhi_ellis_ver01/sn86063952/10/13/ed-1/seq-2/1","18266_0.txt",NA
"2678","18267_0","St. Paul daily globe (Saint Paul, Min...)","Minnesota",1895-08-16,1895,8,16,"seq-3","ed-1",1,6179,18267,0,"sn90059522","https://articleextractor.org/pages/18267/mnhi_onamia_ver01/sn90059522/8/16/ed-1/seq-3/1","18267_0.txt",NA
"2679","18268_0","The Beaver herald (Beaver, O.T. [O...)","Oklahoma",1895-03-28,1895,3,28,"seq-1","ed-1",1,9988,18268,0,"sn93066071","https://articleextractor.org/pages/18268/okhi_atoka_ver01/sn93066071/3/28/ed-1/seq-1/1","18268_0.txt",NA
"2680","18268_1","The Beaver herald (Beaver, O.T. [O...)","Oklahoma",1895-03-28,1895,3,28,"seq-1","ed-1",1,9989,18268,1,"sn93066071","https://articleextractor.org/pages/18268/okhi_atoka_ver01/sn93066071/3/28/ed-1/seq-1/1","18268_1.txt",NA
"2681","18269_0","Rock Island Argus. (Rock Island, Il...)","Illinois",1895-06-27,1895,6,27,"seq-1","ed-1",1,3772,18269,0,"sn92053934","https://articleextractor.org/pages/18269/iune_ephemera_ver01/sn92053934/6/27/ed-1/seq-1/1","18269_0.txt",NA
"2682","18271_0","The L'Anse sentinel. (L'Anse, L.S., M...)","Michigan",1895-07-06,1895,7,6,"seq-2","ed-1",1,5518,18271,0,"sn96077142","https://articleextractor.org/pages/18271/mimtptc_jonesville_ver01/sn96077142/7/6/ed-1/seq-2/1","18271_0.txt",NA
"2683","18271_1","The L'Anse sentinel. (L'Anse, L.S., M...)","Michigan",1895-07-06,1895,7,6,"seq-2","ed-1",1,5519,18271,1,"sn96077142","https://articleextractor.org/pages/18271/mimtptc_jonesville_ver01/sn96077142/7/6/ed-1/seq-2/1","18271_1.txt",NA
"2684","18272_0","Daily public ledger (Maysville, Ky.)","Kentucky",1895-04-30,1895,4,30,"seq-2","ed-1",1,4877,18272,0,"sn86069117","https://articleextractor.org/pages/18272/kyu_gandhi_ver01/sn86069117/4/30/ed-1/seq-2/1","18272_0.txt",NA
"2685","18273_0","The Grenada sentinel (Grenada, Miss.)","Mississippi",1894-05-19,1894,5,19,"seq-3","ed-1",1,6983,18273,0,"sn85034375","https://articleextractor.org/pages/18273/msar_eyelet_ver02/sn85034375/5/19/ed-1/seq-3/1","18273_0.txt",NA
"2686","18273_1","The Grenada sentinel (Grenada, Miss.)","Mississippi",1894-05-19,1894,5,19,"seq-3","ed-1",1,6985,18273,1,"sn85034375","https://articleextractor.org/pages/18273/msar_eyelet_ver02/sn85034375/5/19/ed-1/seq-3/1","18273_1.txt",NA
"2687","18275_0","The wealth makers of the world (Lincoln, Neb.)","Nebraska",1895-03-28,1895,3,28,"seq-2","ed-1",1,7683,18275,0,"2017270204","https://articleextractor.org/pages/18275/nbu_jackinthepulpit_ver01/2017270204/3/28/ed-1/seq-2/1","18275_0.txt",NA
"2688","18275_1","The wealth makers of the world (Lincoln, Neb.)","Nebraska",1895-03-28,1895,3,28,"seq-2","ed-1",1,7687,18275,1,"2017270204","https://articleextractor.org/pages/18275/nbu_jackinthepulpit_ver01/2017270204/3/28/ed-1/seq-2/1","18275_1.txt",NA
"2689","18276_0","Courier Democrat. (Langdon, N.D.)","North Dakota",1900-09-27,1900,9,27,"seq-2","ed-1",1,8640,18276,0,"sn88076432","https://articleextractor.org/pages/18276/ndhi_europium_ver01/sn88076432/9/27/ed-1/seq-2/1","18276_0.txt",NA
"2690","18277_0","The Leon reporter. (Leon, Iowa)","Iowa",1900-11-22,1900,11,22,"seq-8","ed-1",1,3209,18277,0,"sn87057096","https://articleextractor.org/pages/18277/iahi_gallup_ver01/sn87057096/11/22/ed-1/seq-8/1","18277_0.txt",NA
"2691","18277_1","The Leon reporter. (Leon, Iowa)","Iowa",1900-11-22,1900,11,22,"seq-8","ed-1",1,3210,18277,1,"sn87057096","https://articleextractor.org/pages/18277/iahi_gallup_ver01/sn87057096/11/22/ed-1/seq-8/1","18277_1.txt",NA
"2692","18278_1","The midland journal. (Rising Sun, Md.)","Maryland",1904-03-04,1904,3,4,"seq-2","ed-1",1,5137,18278,1,"sn89060136","https://articleextractor.org/pages/18278/mdu_belair_ver01/sn89060136/3/4/ed-1/seq-2/1","18278_1.txt",NA
"2693","18279_0","Evening star (Washington, D.C...)","District of Columbia",1904-10-25,1904,10,25,"seq-4","ed-1",1,2390,18279,0,"sn83045462","https://articleextractor.org/pages/18279/dlc_saluki_ver01/sn83045462/10/25/ed-1/seq-4/1","18279_0.txt",NA
"2694","18280_0","The weekly Corinthian. (Corinth, Miss.)","Mississippi",1904-08-24,1904,8,24,"seq-5","ed-1",1,7135,18280,0,"sn87065046","https://articleextractor.org/pages/18280/msar_karakul_ver02/sn87065046/8/24/ed-1/seq-5/1","18280_0.txt",NA
"2695","18281_0","The Alliance herald. (Alliance, Box B...)","Nebraska",1904-09-30,1904,9,30,"seq-6","ed-1",1,7493,18281,0,"2010270501","https://articleextractor.org/pages/18281/nbu_eisley_ver01/2010270501/9/30/ed-1/seq-6/1","18281_0.txt",NA
"2696","18283_0","The Guthrie daily leader (Guthrie, Okla.)","Oklahoma",1900-08-17,1900,8,17,"seq-3","ed-1",1,10072,18283,0,"sn86063952","https://articleextractor.org/pages/18283/okhi_ellis_ver01/sn86063952/8/17/ed-1/seq-3/1","18283_0.txt",NA
"2697","18284_0","The Indianapolis times (Indianapolis [I...)","Indiana",1931-08-29,1931,8,29,"seq-1","ed-1",1,3588,18284,0,"sn82015313","https://articleextractor.org/pages/18284/in_huxley_ver01/sn82015313/8/29/ed-1/seq-1/1","18284_0.txt",NA
"2698","18286_0","Palestine daily herald (Palestine, Tex.)","Texas",1904-09-16,1904,9,16,"seq-2","ed-1",1,11231,18286,0,"sn86090383","https://articleextractor.org/pages/18286/txdn_bravo_ver01/sn86090383/9/16/ed-1/seq-2/1","18286_0.txt",NA
"2699","18286_1","Palestine daily herald (Palestine, Tex.)","Texas",1904-09-16,1904,9,16,"seq-2","ed-1",1,11234,18286,1,"sn86090383","https://articleextractor.org/pages/18286/txdn_bravo_ver01/sn86090383/9/16/ed-1/seq-2/1","18286_1.txt",NA
"2700","18287_0","The Washington times (Washington [D.C...)","District of Columbia",1904-08-17,1904,8,17,"seq-12","ed-1",1,2381,18287,0,"sn84026749","https://articleextractor.org/pages/18287/dlc_quebec_ver01/sn84026749/8/17/ed-1/seq-12/1","18287_0.txt",NA
"2701","18288_0","The news & observer (Raleigh, N.C.)","North Carolina",1903-07-16,1903,7,16,"seq-1","ed-1",1,8178,18288,0,"sn85042104","https://articleextractor.org/pages/18288/ncu_hamm_ver01/sn85042104/7/16/ed-1/seq-1/1","18288_0.txt",NA
"2702","18288_1","The news & observer (Raleigh, N.C.)","North Carolina",1903-07-16,1903,7,16,"seq-1","ed-1",1,8179,18288,1,"sn85042104","https://articleextractor.org/pages/18288/ncu_hamm_ver01/sn85042104/7/16/ed-1/seq-1/1","18288_1.txt",NA
"2703","18289_0","New-York tribune (New York [N.Y.])","New York",1904-07-04,1904,7,4,"seq-6","ed-1",1,2307,18289,0,"sn83030214","https://articleextractor.org/pages/18289/dlc_liberia_ver01/sn83030214/7/4/ed-1/seq-6/1","18289_0.txt",NA
"2704","18291_0","The Mitchell capital. (Mitchell, Dakot...)","South Dakota",1893-04-14,1893,4,14,"seq-12","ed-1",1,10471,18291,0,"sn2001063112","https://articleextractor.org/pages/18291/sdhi_goshawk_ver03/sn2001063112/4/14/ed-1/seq-12/1","18291_0.txt",NA
"2705","18291_1","The Mitchell capital. (Mitchell, Dakot...)","South Dakota",1893-04-14,1893,4,14,"seq-12","ed-1",1,10472,18291,1,"sn2001063112","https://articleextractor.org/pages/18291/sdhi_goshawk_ver03/sn2001063112/4/14/ed-1/seq-12/1","18291_1.txt",NA
"2706","18291_2","The Mitchell capital. (Mitchell, Dakot...)","South Dakota",1893-04-14,1893,4,14,"seq-12","ed-1",1,10473,18291,2,"sn2001063112","https://articleextractor.org/pages/18291/sdhi_goshawk_ver03/sn2001063112/4/14/ed-1/seq-12/1","18291_2.txt",NA
"2707","18292_0","Bismarck daily tribune (Bismarck, Dakot...)","North Dakota",1904-08-17,1904,8,17,"seq-1","ed-1",1,8571,18292,0,"sn85042242","https://articleextractor.org/pages/18292/ndhi_cathay_ver01/sn85042242/8/17/ed-1/seq-1/1","18292_0.txt",NA
"2708","18293_0","Iowa state bystander (Des Moines, Iow...)","Iowa",1895-11-22,1895,11,22,"seq-1","ed-1",2,2896,18293,0,"sn83025186","https://articleextractor.org/pages/18293/iahi_ames_ver01/sn83025186/11/22/ed-1/seq-1/2","18293_0.txt","Y"
"2709","18294_0","St. Paul daily globe (Saint Paul, Min...)","Minnesota",1893-07-23,1893,7,23,"seq-4","ed-1",1,6017,18294,0,"sn90059522","https://articleextractor.org/pages/18294/mnhi_gonvick_ver01/sn90059522/7/23/ed-1/seq-4/1","18294_0.txt",NA
"2710","18294_1","St. Paul daily globe (Saint Paul, Min...)","Minnesota",1893-07-23,1893,7,23,"seq-4","ed-1",1,6018,18294,1,"sn90059522","https://articleextractor.org/pages/18294/mnhi_gonvick_ver01/sn90059522/7/23/ed-1/seq-4/1","18294_1.txt",NA
"2711","18295_0","The evening bulletin (Maysville, Ky.)","Kentucky",1893-09-21,1893,9,21,"seq-1","ed-1",1,4943,18295,0,"sn87060190","https://articleextractor.org/pages/18295/kyu_ishtar_ver01/sn87060190/9/21/ed-1/seq-1/1","18295_0.txt",NA
"2712","18295_1","The evening bulletin (Maysville, Ky.)","Kentucky",1893-09-21,1893,9,21,"seq-1","ed-1",1,4944,18295,1,"sn87060190","https://articleextractor.org/pages/18295/kyu_ishtar_ver01/sn87060190/9/21/ed-1/seq-1/1","18295_1.txt",NA
"2713","18296_0","Griggs courier. (Cooperstown, Gr...)","North Dakota",1893-03-03,1893,3,3,"seq-2","ed-1",1,8597,18296,0,"sn88076998","https://articleextractor.org/pages/18296/ndhi_dysprosium_ver01/sn88076998/3/3/ed-1/seq-2/1","18296_0.txt",NA
"2714","18296_1","Griggs courier. (Cooperstown, Gr...)","North Dakota",1893-03-03,1893,3,3,"seq-2","ed-1",1,8598,18296,1,"sn88076998","https://articleextractor.org/pages/18296/ndhi_dysprosium_ver01/sn88076998/3/3/ed-1/seq-2/1","18296_1.txt",NA
