"","docname","newspaper","date.x","url","hostile","neutral","orderly","justice","identified","unsure","other","newspaper_name","lynch_address","date.y","news_address","news_location_lon","news_location_lat","newspaper_city","newspaper_state_code","year","page","city_lynch","state_lynch","sn","lynching.lon","lynching.lat","miles","in_state","decade","Newspaper_State","Newspaper_Region","Border","total_words","file_id_old"
"1534","14383_0","Newport weekly independent. (Newport, Ark.)","1903-07-24","https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1",1,0,0,1,0,0,0,"Newport weekly independent.","New York City, NY","7/24/1903","Newport, Arkansas",-91.26413,35.606063,"Newport","AR",1903,"seq-2","New York City","NY","sn89051128",-74.0059728,40.7127753,1001,"N",1900,"Arkansas","South","Not_Border",308,14383
"1535","14383_0","Newport weekly independent. (Newport, Ark.)","1903-07-24","https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1",1,0,0,1,0,0,0,"Newport weekly independent.","New York City, NY","7/24/1903","Newport, Arkansas",-91.26413,35.606063,"Newport","AR",1903,"seq-2","New York City","NY","sn89051128",-74.0059728,40.7127753,1001,"N",1900,"Arkansas","South","Not_Border",308,14383
"1536","14383_0","Newport weekly independent. (Newport, Ark.)","1903-07-24","https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1",1,0,0,0,0,0,0,"Newport weekly independent.","New York City, NY","7/24/1903","Newport, Arkansas",-91.26413,35.606063,"Newport","AR",1903,"seq-2","New York City","NY","sn89051128",-74.0059728,40.7127753,1001,"N",1900,"Arkansas","South","Not_Border",308,14383
"1537","14383_0","Newport weekly independent. (Newport, Ark.)","1903-07-24","https://articleextractor.org/pages/14383/arhi_kangaskhan_ver02/sn89051128/1903/07/24/ed-1/seq-2/1",1,0,0,0,0,0,0,"Newport weekly independent.","New York City, NY","7/24/1903","Newport, Arkansas",-91.26413,35.606063,"Newport","AR",1903,"seq-2","New York City","NY","sn89051128",-74.0059728,40.7127753,1001,"N",1900,"Arkansas","South","Not_Border",308,14383
"1538","14384_0","The Dermott news. (Dermott, Ark.)","1915-08-26","https://articleextractor.org/pages/14384/arhi_kangaskhan_ver02/sn90050260/1915/08/26/ed-1/seq-6/1",1,0,0,0,0,1,1,"The Dermott news.","Atlanta, GA","8/26/1915","Dermott, Arkansas",-91.43609,33.524958,"Dermott","AR",1915,"seq-6","Atlanta","GA","sn90050260",-84.3876845,33.748752,406,"N",1910,"Arkansas","South","Not_Border",276,14384
"1539","14384_0","The Dermott news. (Dermott, Ark.)","1915-08-26","https://articleextractor.org/pages/14384/arhi_kangaskhan_ver02/sn90050260/1915/08/26/ed-1/seq-6/1",0,0,0,0,0,0,1,"The Dermott news.","Atlanta, GA","8/26/1915","Dermott, Arkansas",-91.43609,33.524958,"Dermott","AR",1915,"seq-6","Atlanta","GA","sn90050260",-84.3876845,33.748752,406,"N",1910,"Arkansas","South","Not_Border",276,14384
"1540","14385_0","Pine Bluff daily graphic. (Pine Bluff, Ark...)","1916-06-18","https://articleextractor.org/pages/14385/arhi_kraftwerk_ver01/sn89051168/1916/06/18/ed-1/seq-13/1",0,1,0,0,0,0,0,"Pine Bluff daily graphic.","Muskogee, OK","6/18/1916","Pine Bluff, Arkansas",-92.0034,34.224908,"Pine Bluff","AR",1916,"seq-13","Muskogee","OK","sn89051168",-95.3696909,35.7478769,218,"N",1910,"Arkansas","South","Not_Border",219,14385
"1541","14386_0","The age-herald (Birmingham, Ala...)","1900-03-25","https://articleextractor.org/pages/14386/au_brown_ver01/sn86072192/1900/03/25/ed-1/seq-1/1",1,0,0,1,0,0,0,"The age-herald","Emporia, VA","3/25/1900","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1900,"seq-1","Emporia","VA","sn86072192",-77.5424809,36.6859829,568,"N",1900,"Alabama","South","Not_Border",547,14386
"1542","14386_0","The age-herald (Birmingham, Ala...)","1900-03-25","https://articleextractor.org/pages/14386/au_brown_ver01/sn86072192/1900/03/25/ed-1/seq-1/1",0,1,0,0,0,0,0,"The age-herald","Emporia, VA","3/25/1900","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1900,"seq-1","Emporia","VA","sn86072192",-77.5424809,36.6859829,568,"N",1900,"Alabama","South","Not_Border",547,14386
"1543","14386_0","The age-herald (Birmingham, Ala...)","1900-03-25","https://articleextractor.org/pages/14386/au_brown_ver01/sn86072192/1900/03/25/ed-1/seq-1/1",1,0,0,0,0,0,0,"The age-herald","Emporia, VA","3/25/1900","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1900,"seq-1","Emporia","VA","sn86072192",-77.5424809,36.6859829,568,"N",1900,"Alabama","South","Not_Border",547,14386
"1544","14386_0","The age-herald (Birmingham, Ala...)","1900-03-25","https://articleextractor.org/pages/14386/au_brown_ver01/sn86072192/1900/03/25/ed-1/seq-1/1",0,1,0,0,0,0,0,"The age-herald","Emporia, VA","3/25/1900","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1900,"seq-1","Emporia","VA","sn86072192",-77.5424809,36.6859829,568,"N",1900,"Alabama","South","Not_Border",547,14386
"1545","14386_0","The age-herald (Birmingham, Ala...)","1900-03-25","https://articleextractor.org/pages/14386/au_brown_ver01/sn86072192/1900/03/25/ed-1/seq-1/1",1,0,0,0,0,0,0,"The age-herald","Emporia, VA","3/25/1900","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1900,"seq-1","Emporia","VA","sn86072192",-77.5424809,36.6859829,568,"N",1900,"Alabama","South","Not_Border",547,14386
"1546","14386_0","The age-herald (Birmingham, Ala...)","1900-03-25","https://articleextractor.org/pages/14386/au_brown_ver01/sn86072192/1900/03/25/ed-1/seq-1/1",1,0,0,0,0,0,0,"The age-herald","Emporia, VA","3/25/1900","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1900,"seq-1","Emporia","VA","sn86072192",-77.5424809,36.6859829,568,"N",1900,"Alabama","South","Not_Border",547,14386
"1547","14387_0","The Birmingham age-herald (Birmingham, Ala...)","1902-11-09","https://articleextractor.org/pages/14387/au_capote_ver01/sn85038485/1902/11/09/ed-1/seq-3/1",1,0,0,0,0,1,0,"The Birmingham age-herald","Anniston, AL","11/9/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-3","Anniston","AL","sn85038485",-85.8316318,33.6598257,57,"Y",1900,"Alabama","South","Not_Border",1141,14387
"1548","14387_0","The Birmingham age-herald (Birmingham, Ala...)","1902-11-09","https://articleextractor.org/pages/14387/au_capote_ver01/sn85038485/1902/11/09/ed-1/seq-3/1",0,0,0,0,0,0,1,"The Birmingham age-herald","Anniston, AL","11/9/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-3","Anniston","AL","sn85038485",-85.8316318,33.6598257,57,"Y",1900,"Alabama","South","Not_Border",1141,14387
"1549","14387_0","The Birmingham age-herald (Birmingham, Ala...)","1902-11-09","https://articleextractor.org/pages/14387/au_capote_ver01/sn85038485/1902/11/09/ed-1/seq-3/1",0,0,0,0,0,0,0,"The Birmingham age-herald","Anniston, AL","11/9/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-3","Anniston","AL","sn85038485",-85.8316318,33.6598257,57,"Y",1900,"Alabama","South","Not_Border",1141,14387
"1550","14387_0","The Birmingham age-herald (Birmingham, Ala...)","1902-11-09","https://articleextractor.org/pages/14387/au_capote_ver01/sn85038485/1902/11/09/ed-1/seq-3/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Anniston, AL","11/9/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-3","Anniston","AL","sn85038485",-85.8316318,33.6598257,57,"Y",1900,"Alabama","South","Not_Border",1141,14387
"1551","14387_0","The Birmingham age-herald (Birmingham, Ala...)","1902-11-09","https://articleextractor.org/pages/14387/au_capote_ver01/sn85038485/1902/11/09/ed-1/seq-3/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Anniston, AL","11/9/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-3","Anniston","AL","sn85038485",-85.8316318,33.6598257,57,"Y",1900,"Alabama","South","Not_Border",1141,14387
"1552","14387_0","The Birmingham age-herald (Birmingham, Ala...)","1902-11-09","https://articleextractor.org/pages/14387/au_capote_ver01/sn85038485/1902/11/09/ed-1/seq-3/1",1,0,0,0,0,1,0,"The Birmingham age-herald","Anniston, AL","11/9/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-3","Anniston","AL","sn85038485",-85.8316318,33.6598257,57,"Y",1900,"Alabama","South","Not_Border",1141,14387
"1553","14389_0","The Birmingham age-herald (Birmingham, Ala...)","1903-06-26","https://articleextractor.org/pages/14389/au_capote_ver01/sn85038485/1903/06/26/ed-1/seq-4/1",0,1,0,0,0,1,0,"The Birmingham age-herald","Wilmington, DE","6/26/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-4","Wilmington","DE","sn85038485",-75.5483909,39.744655,758,"N",1900,"Alabama","South","Not_Border",180,14389
"1554","14389_1","The Birmingham age-herald (Birmingham, Ala...)","1903-06-26","https://articleextractor.org/pages/14389/au_capote_ver01/sn85038485/1903/06/26/ed-1/seq-4/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Belleville, IL","6/26/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-4","Belleville","IL","sn85038485",-89.9839935,38.5200504,389,"N",1900,"Alabama","South","Not_Border",431,14389
"1555","14389_1","The Birmingham age-herald (Birmingham, Ala...)","1903-06-26","https://articleextractor.org/pages/14389/au_capote_ver01/sn85038485/1903/06/26/ed-1/seq-4/1",0,0,0,0,0,1,0,"The Birmingham age-herald","Belleville, IL","6/26/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-4","Belleville","IL","sn85038485",-89.9839935,38.5200504,389,"N",1900,"Alabama","South","Not_Border",431,14389
"1556","14389_1","The Birmingham age-herald (Birmingham, Ala...)","1903-06-26","https://articleextractor.org/pages/14389/au_capote_ver01/sn85038485/1903/06/26/ed-1/seq-4/1",0,0,0,1,0,0,0,"The Birmingham age-herald","Belleville, IL","6/26/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-4","Belleville","IL","sn85038485",-89.9839935,38.5200504,389,"N",1900,"Alabama","South","Not_Border",431,14389
"1557","14389_1","The Birmingham age-herald (Birmingham, Ala...)","1903-06-26","https://articleextractor.org/pages/14389/au_capote_ver01/sn85038485/1903/06/26/ed-1/seq-4/1",0,0,0,1,0,0,0,"The Birmingham age-herald","Belleville, IL","6/26/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-4","Belleville","IL","sn85038485",-89.9839935,38.5200504,389,"N",1900,"Alabama","South","Not_Border",431,14389
"1558","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",1,0,0,1,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1559","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",0,0,1,0,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1560","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",0,0,1,0,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1561","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1562","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1563","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",0,1,0,0,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1564","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",0,1,0,0,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1565","14390_0","The Birmingham age-herald (Birmingham, Ala...)","1903-08-06","https://articleextractor.org/pages/14390/au_capote_ver01/sn85038485/1903/08/06/ed-1/seq-1/1",1,0,0,1,0,0,0,"The Birmingham age-herald","Asotin, WA","8/6/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Asotin","WA","sn85038485",-117.0482116,46.3393265,1817,"N",1900,"Alabama","South","Not_Border",369,14390
"1566","14391_0","The Birmingham age-herald (Birmingham, Ala...)","1903-11-03","https://articleextractor.org/pages/14391/au_capote_ver01/sn85038485/1903/11/03/ed-1/seq-1/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Taylortown, LA","11/3/1903","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1903,"seq-1","Taylortown","LA","sn85038485",-93.5960094,32.3865439,401,"N",1900,"Alabama","South","Not_Border",279,14391
"1567","14392_0","The age-herald (Birmingham, Ala...)","1900-11-16","https://articleextractor.org/pages/14392/au_capote_ver01/sn86072192/1900/11/16/ed-1/seq-2/1",1,0,0,1,0,0,0,"The age-herald","Jefferson, TX","11/16/1900","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1900,"seq-2","Jefferson","TX","sn86072192",-94.3451926,32.7573626,439,"N",1900,"Alabama","South","Not_Border",80,14392
"1568","14393_0","The age-herald (Birmingham, Ala...)","1902-02-07","https://articleextractor.org/pages/14393/au_capote_ver01/sn86072192/1902/02/07/ed-1/seq-10/1",0,1,0,0,0,0,0,"The age-herald","Lynchburg, TN","2/7/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-10","Lynchburg","TN","sn86072192",-86.3740205,35.2830242,125,"N",1900,"Alabama","South","Not_Border",75,14393
"1569","14393_0","The age-herald (Birmingham, Ala...)","1902-02-07","https://articleextractor.org/pages/14393/au_capote_ver01/sn86072192/1902/02/07/ed-1/seq-10/1",0,1,0,0,0,0,0,"The age-herald","Lynchburg, TN","2/7/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-10","Lynchburg","TN","sn86072192",-86.3740205,35.2830242,125,"N",1900,"Alabama","South","Not_Border",75,14393
"1570","14393_0","The age-herald (Birmingham, Ala...)","1902-02-07","https://articleextractor.org/pages/14393/au_capote_ver01/sn86072192/1902/02/07/ed-1/seq-10/1",0,1,0,0,0,0,0,"The age-herald","Lynchburg, TN","2/7/1902","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1902,"seq-10","Lynchburg","TN","sn86072192",-86.3740205,35.2830242,125,"N",1900,"Alabama","South","Not_Border",75,14393
"1571","14395_0","The Birmingham age-herald (Birmingham, Ala...)","1906-08-11","https://articleextractor.org/pages/14395/au_evans_ver01/sn85038485/1906/08/11/ed-1/seq-10/1",0,0,0,0,0,1,0,"The Birmingham age-herald","Little Rock, AR","8/11/1906","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1906,"seq-10","Little Rock","AR","sn85038485",-92.2880157,34.7444618,325,"N",1900,"Alabama","South","Not_Border",296,14395
"1572","14395_0","The Birmingham age-herald (Birmingham, Ala...)","1906-08-11","https://articleextractor.org/pages/14395/au_evans_ver01/sn85038485/1906/08/11/ed-1/seq-10/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Little Rock, AR","8/11/1906","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1906,"seq-10","Little Rock","AR","sn85038485",-92.2880157,34.7444618,325,"N",1900,"Alabama","South","Not_Border",296,14395
"1573","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1574","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,1,0,0,0,0,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1575","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",1,0,0,0,0,0,0,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1576","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1577","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1578","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1579","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1580","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1581","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1582","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1583","14397_0","The Birmingham age-herald (Birmingham, Ala...)","1909-05-25","https://articleextractor.org/pages/14397/au_flagg_ver01/sn85038485/1909/05/25/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Birmingham age-herald","Chattanooga, TN","5/25/1909","Birmingham, Alabama",-86.81036,33.518589,"Birmingham","AL",1909,"seq-6","Chattanooga","TN","sn85038485",-85.3093995,35.0457984,136,"N",1900,"Alabama","South","Not_Border",1109,14397
"1584","16844_0","Burlington free press (Burlington, Vt.)","1848-04-28","https://articleextractor.org/pages/16844/vtu_adamant_ver01/sn84023127/1848/04/28/ed-1/seq-2/1",0,0,1,1,0,0,0,"Burlington free press","Washington, DC","4/28/1848","Burlington, Vermont",-73.21207,44.475882,"Burlington","VT",1848,"seq-2","Washington","DC","sn84023127",-77.0368707,38.9071923,433,"N",1840,"Vermont","Northeast","Not_Border",96,16844
"1585","16844_0","Burlington free press (Burlington, Vt.)","1848-04-28","https://articleextractor.org/pages/16844/vtu_adamant_ver01/sn84023127/1848/04/28/ed-1/seq-2/1",0,1,0,0,0,0,0,"Burlington free press","Washington, DC","4/28/1848","Burlington, Vermont",-73.21207,44.475882,"Burlington","VT",1848,"seq-2","Washington","DC","sn84023127",-77.0368707,38.9071923,433,"N",1840,"Vermont","Northeast","Not_Border",96,16844
"1586","16840_0","Ypsilanti sentinel (Ypsilanti, Wash...)","1847-06-30","https://articleextractor.org/pages/16840/mimtptc_alpena_ver01/sn85026593/1847/06/30/ed-1/seq-1/1",0,1,0,1,0,0,0,"Ypsilanti sentinel","San Augustine, TX","6/30/1847","Ypsilanti, Michigan",-83.61299,42.24115,"Ypsilanti","MI",1847,"seq-1","San Augustine","TX","sn85026593",-94.1119678,31.5296413,940,"N",1840,"Michigan","Midwest","Not_Border",1219,16840
"1587","17851_0","River Falls journal (River Falls, Pi...)","1894-01-18","https://articleextractor.org/pages/17851/whi_galky_ver01/sn85033255/1894/01/18/ed-1/seq-2/1",0,1,0,0,0,0,0,"River Falls journal","Russell, KS","1/18/1894","River Falls, Wisconsin",-92.62381,44.861356,"River Falls","WI",1894,"seq-2","Russell","KS","sn85033255",-98.8598061,38.8952893,523,"N",1890,"Wisconsin","Midwest","Not_Border",161,17851
"1588","17851_0","River Falls journal (River Falls, Pi...)","1894-01-18","https://articleextractor.org/pages/17851/whi_galky_ver01/sn85033255/1894/01/18/ed-1/seq-2/1",0,1,0,1,0,0,0,"River Falls journal","Russell, KS","1/18/1894","River Falls, Wisconsin",-92.62381,44.861356,"River Falls","WI",1894,"seq-2","Russell","KS","sn85033255",-98.8598061,38.8952893,523,"N",1890,"Wisconsin","Midwest","Not_Border",161,17851
"1589","17851_1","River Falls journal (River Falls, Pi...)","1894-01-18","https://articleextractor.org/pages/17851/whi_galky_ver01/sn85033255/1894/01/18/ed-1/seq-2/1",0,0,0,1,0,0,0,"River Falls journal","Russell, KS","1/18/1894","River Falls, Wisconsin",-92.62381,44.861356,"River Falls","WI",1894,"seq-2","Russell","KS","sn85033255",-98.8598061,38.8952893,523,"N",1890,"Wisconsin","Midwest","Not_Border",306,17851
"1590","17851_1","River Falls journal (River Falls, Pi...)","1894-01-18","https://articleextractor.org/pages/17851/whi_galky_ver01/sn85033255/1894/01/18/ed-1/seq-2/1",0,1,0,0,0,0,0,"River Falls journal","Russell, KS","1/18/1894","River Falls, Wisconsin",-92.62381,44.861356,"River Falls","WI",1894,"seq-2","Russell","KS","sn85033255",-98.8598061,38.8952893,523,"N",1890,"Wisconsin","Midwest","Not_Border",306,17851
"1591","17852_0","Wausau pilot (Wausau, Wis.)","1901-01-29","https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1",0,1,0,0,0,0,0,"Wausau pilot","NA, NA","1/29/1901","Wausau, Wisconsin",-89.63012,44.959135,"Wausau","WI",1901,"seq-2",NA,NA,"sn85040749",NA,NA,NA,"N",1900,"Wisconsin","Midwest","Not_Border",96,17852
"1592","17852_0","Wausau pilot (Wausau, Wis.)","1901-01-29","https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1",0,1,0,0,0,0,0,"Wausau pilot","NA, NA","1/29/1901","Wausau, Wisconsin",-89.63012,44.959135,"Wausau","WI",1901,"seq-2",NA,NA,"sn85040749",NA,NA,NA,"N",1900,"Wisconsin","Midwest","Not_Border",96,17852
"1593","17852_0","Wausau pilot (Wausau, Wis.)","1901-01-29","https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1",1,0,0,0,0,0,0,"Wausau pilot","NA, NA","1/29/1901","Wausau, Wisconsin",-89.63012,44.959135,"Wausau","WI",1901,"seq-2",NA,NA,"sn85040749",NA,NA,NA,"N",1900,"Wisconsin","Midwest","Not_Border",96,17852
"1594","17852_0","Wausau pilot (Wausau, Wis.)","1901-01-29","https://articleextractor.org/pages/17852/whi_augurey_ver01/sn85040749/1901/01/29/ed-1/seq-2/1",1,0,0,0,0,0,0,"Wausau pilot","NA, NA","1/29/1901","Wausau, Wisconsin",-89.63012,44.959135,"Wausau","WI",1901,"seq-2",NA,NA,"sn85040749",NA,NA,NA,"N",1900,"Wisconsin","Midwest","Not_Border",96,17852
