...1,filename,sentence,file_id2,newspaper_name,newspaper_state,date,year,month,day,page,edition,mod_id,unnamed_0,file_id,article_id,sn,url,filepath
123510,86383_0.txt,that anxiety is now less intense.,86383_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1904-03-10,1904,3,10,seq-1,ed-1,2,4358,86383,0,sn82016014,https://articleextractor.org/pages/86383/khi_gygax_ver01/sn82016014/3/10/ed-1/seq-1/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86383_0.txt
40293,14430_0.txt,SITUATION CONTROL MILITIA,14430_0,"The daily morning journal and courier (New Haven, Conn...)",Connecticut,1904-03-11,1904,3,11,seq-1,ed-1,1,1428,14430,0,sn84020358,https://articleextractor.org/pages/14430/ct_cedar_ver01/sn84020358/3/11/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14430_0.txt
97207,19421_0.txt,Eighteen Companies of State Militia,19421_0,Omaha daily bee. (Omaha [Neb.]),Nebraska,1904-03-11,1904,3,11,seq-4,ed-1,1,7735,19421,0,sn99021999,https://articleextractor.org/pages/19421/nbu_norris_ver01/sn99021999/3/11/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19421_0.txt
99698,19528_0.txt,OVERNOR VARDAMANN,19528_0,"The commoner (Lincoln, Neb.)",Nebraska,1904-03-11,1904,3,11,seq-6,ed-1,1,7447,19528,0,46032385,https://articleextractor.org/pages/19528/nbu_carson_ver02/46032385/3/11/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19528_0.txt
123909,86402_0.txt,LYNCH LAW NORTH AND SOUTH.,86402_0,"The Savannah morning news. (Savannah, Ga.)",Georgia,1904-03-11,1904,3,11,seq-4,ed-1,2,2755,86402,0,sn89053684,https://articleextractor.org/pages/86402/gu_holmes_ver01/sn89053684/3/11/ed-1/seq-4/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86402_0.txt
151625,87594_0.txt,"SPRINGFIELD, 0 .. LYNCHING",87594_0,"The Forrest City times (Forrest City, A...)",Arkansas,1904-03-11,1904,3,11,seq-1,ed-1,1,413,87594,0,sn84022960,https://articleextractor.org/pages/87594/arhi_alakazam_ver01/sn84022960/3/11/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87594_0.txt
26574,9567_0.txt,"Springfield, Ohio, March 9 .-- The race war which started as a result of",9567_0,"The Maui news (Wailuku, Maui, ...)",Hawaii,1904-03-12,1904,3,12,seq-1,ed-1,1,2799,9567,0,sn82014689,https://articleextractor.org/pages/9567/hihouml_flame_ver01/sn82014689/3/12/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9567_0.txt
26579,9567_1.txt,An Ohio mob broke into jail at,9567_1,"The Maui news (Wailuku, Maui, ...)",Hawaii,1904-03-12,1904,3,12,seq-1,ed-1,1,2800,9567,1,sn82014689,https://articleextractor.org/pages/9567/hihouml_flame_ver01/sn82014689/3/12/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9567_1.txt
35850,14267_0.txt,HERRICK SAYS THE,14267_0,"The Birmingham age-herald (Birmingham, Ala...)",Alabama,1904-03-12,1904,3,12,seq-1,ed-1,1,808,14267,0,sn85038485,https://articleextractor.org/pages/14267/au_davis_ver01/sn85038485/3/12/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14267_0.txt
67732,17744_0.txt,CALIFORNIA IN THE,17744_0,"The Ocala evening star (Ocala, Fla.)",Florida,1904-03-14,1904,3,14,seq-2,ed-1,2,2526,17744,0,sn84027621,https://articleextractor.org/pages/17744/fu_fifteen_ver01/sn84027621/3/14/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17744_0.txt
25749,8961_0.txt,COURTS BLAMED,8961_0,"The Stark County Democrat (Canton, Ohio)",Ohio,1904-03-15,1904,3,15,seq-1,ed-1,1,9774,8961,0,sn84028490,https://articleextractor.org/pages/8961/ohi_golf_ver04/sn84028490/3/15/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8961_0.txt
70295,17885_0.txt,"A mob at Springfield, Ohio, stormed",17885_0,"Reporter and farmer (Webster, Day Co...)",South Dakota,1904-03-17,1904,3,17,seq-2,ed-1,1,10770,17885,0,sn99068116,https://articleextractor.org/pages/17885/sdhi_leek_ver02/sn99068116/3/17/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17885_0.txt
102085,19596_0.txt,SAVES NEGRO FROM,19596_0,"The Jackson herald. (Jackson, Mo.)",Missouri,1904-03-17,1904,3,17,seq-7,ed-1,1,6490,19596,0,sn89066620,https://articleextractor.org/pages/19596/mohi_felice_ver01/sn89066620/3/17/ed-1/seq-7/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19596_0.txt
102118,19596_1.txt,ANGRY MOB FIRES,19596_1,"The Jackson herald. (Jackson, Mo.)",Missouri,1904-03-17,1904,3,17,seq-7,ed-1,1,6491,19596,1,sn89066620,https://articleextractor.org/pages/19596/mohi_felice_ver01/sn89066620/3/17/ed-1/seq-7/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19596_1.txt
33933,13834_0.txt,"A Springfield, Ohio, Mob id",13834_0,"The Leavenworth echo (Leavenworth, Wa...)",Washington,1904-03-18,1904,3,18,seq-4,ed-1,1,12721,13834,0,sn87093039,https://articleextractor.org/pages/13834/wa_cedar_ver01/sn87093039/3/18/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/13834_0.txt
91506,19101_0.txt,QUIET AT SPRINGFIELD.,19101_0,"Dakota farmers' leader. (Canton, S.D.)",South Dakota,1904-03-18,1904,3,18,seq-2,ed-1,1,6376,19101,0,sn00065127,https://articleextractor.org/pages/19101/mnhi_volvo_ver01/sn00065127/3/18/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19101_0.txt
96881,19408_0.txt,PECULIAR VI W OF MOB LAW,19408_0,"The daily silver state (Winnemucca, Nev...)",Nevada,1904-03-18,1904,3,18,seq-2,ed-1,1,9291,19408,0,sn86076224,https://articleextractor.org/pages/19408/nvln_deeth_ver01/sn86076224/3/18/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19408_0.txt
78739,18436_0.txt,"Springfield, O., was guarded by six",18436_0,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1904-03-19,1904,3,19,seq-2,ed-1,1,5547,18436,0,sn96077142,https://articleextractor.org/pages/18436/mimtptc_jonesville_ver01/sn96077142/3/19/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18436_0.txt
78745,18436_1.txt,A mob seeking to break into the,18436_1,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1904-03-19,1904,3,19,seq-2,ed-1,1,5548,18436,1,sn96077142,https://articleextractor.org/pages/18436/mimtptc_jonesville_ver01/sn96077142/3/19/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18436_1.txt
26883,9585_0.txt,"does trade along go what are, the in last analysis, the",9585_0,"The Wichita daily eagle (Wichita, Kan.)",Kansas,1904-03-22,1904,3,22,seq-4,ed-1,1,4520,9585,0,sn82014635,https://articleextractor.org/pages/9585/khi_landon_ver01/sn82014635/3/22/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9585_0.txt
26350,9563_0.txt,DOUBT AS TO IDENTITY,9563_0,NA,Georgia,1904-03-24,1904,3,24,seq-1,ed-1,1,2757,9563,0,sn89053684,https://articleextractor.org/pages/9563/gu_holmes_ver01/sn89053684/3/24/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9563_0.txt
67856,17755_0.txt,Two incidents in widely separated sections,17755_0,"Gloucester County Democrat. (Woodbury, N.J.)",New Jersey,1904-03-24,1904,3,24,seq-4,ed-1,1,8888,17755,0,sn87068079,https://articleextractor.org/pages/17755/njr_furio_ver01/sn87068079/3/24/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17755_0.txt
78071,18403_0.txt,And as to Teddy's ever stopping,18403_0,"Goldsboro weekly argus (Goldsboro, N.C.)",North Carolina,1904-03-24,1904,3,24,seq-4,ed-1,1,7868,18403,0,sn84020751,https://articleextractor.org/pages/18403/ncu_black_ver02/sn84020751/3/24/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18403_0.txt
78078,18403_1.txt,down here.,18403_1,"Goldsboro weekly argus (Goldsboro, N.C.)",North Carolina,1904-03-24,1904,3,24,seq-4,ed-1,1,7867,18403,1,sn84020751,https://articleextractor.org/pages/18403/ncu_black_ver02/sn84020751/3/24/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18403_1.txt
30669,9741_0.txt,Negro Lynched in Texas.,9741_0,"The Penn's Grove record (Penn's Grove, S...)",New Jersey,1904-03-25,1904,3,25,seq-1,ed-1,2,8914,9741,0,sn85035524,https://articleextractor.org/pages/9741/njr_irene_ver02/sn85035524/3/25/ed-1/seq-1/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9741_0.txt
77719,18389_0.txt,Two,18389_0,"The Worthington advance (Worthington, Mi...)",Minnesota,1904-04-01,1904,4,1,seq-3,ed-1,1,6110,18389,0,sn85025620,https://articleextractor.org/pages/18389/mnhi_isuzu_ver01/sn85025620/4/1/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18389_0.txt
78609,18429_0.txt,"John Maynard, a negro, was lynched",18429_0,"The Western news (Stevensville, M...)",Montana,1904-04-06,1904,4,6,seq-3,ed-1,1,7294,18429,0,sn84036207,https://articleextractor.org/pages/18429/mthi_graywolf_ver01/sn84036207/4/6/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18429_0.txt
78283,18413_0.txt,LYNCHING NEGRO WITH A,18413_0,"The Cairo bulletin. (Cairo, Ill.)",Illinois,1904-04-13,1904,4,13,seq-1,ed-1,1,4032,18413,0,sn93055779,https://articleextractor.org/pages/18413/iune_issue_ver01/sn93055779/4/13/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18413_0.txt
24989,8920_0.txt,this city be assigned to speak at,8920_0,"The broad ax (Salt Lake City,...)",Illinois,1904-04-16,1904,4,16,seq-1,ed-1,1,3685,8920,0,sn84024055,https://articleextractor.org/pages/8920/iune_charlie_ver01/sn84024055/4/16/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8920_0.txt
90702,19082_0.txt,"At Basin, Wyo .. Daniel Lee Morse,",19082_0,"Northern Wisconsin advertiser (Wabeno, Wis.)",Wisconsin,1904-05-05,1904,5,5,seq-2,ed-1,1,13282,19082,0,sn85040705,https://articleextractor.org/pages/19082/whi_jarvey_ver01/sn85040705/5/5/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19082_0.txt
97300,19422_0.txt,Gov. Herrick of Ohio has ordered a,19422_0,"Iron County register (Ironton, Iron C...)",Missouri,1904-05-19,1904,5,19,seq-2,ed-1,1,6611,19422,0,sn84024283,https://articleextractor.org/pages/19422/mohi_igoo_ver01/sn84024283/5/19/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19422_0.txt
97307,19422_1.txt,Alleged Missouri Lynching.,19422_1,"Iron County register (Ironton, Iron C...)",Missouri,1904-05-19,1904,5,19,seq-2,ed-1,1,6612,19422,1,sn84024283,https://articleextractor.org/pages/19422/mohi_igoo_ver01/sn84024283/5/19/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19422_1.txt
150092,87483_0.txt,YOUNG NEGRO LYNCHED.,87483_0,"The semi-weekly messenger (Wilmington, N.C...)",North Carolina,1904-05-20,1904,5,20,seq-3,ed-1,1,8134,87483,0,sn91068367,https://articleextractor.org/pages/87483/ncu_green_ver01/sn91068367/5/20/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87483_0.txt
77680,18387_0.txt,Hearst Men Discouraged in Ohio-,18387_0,"The Paducah sun (Paducah, Ky.)",Kentucky,1904-05-24,1904,5,24,seq-1,ed-1,1,4974,18387,0,sn85052116,https://articleextractor.org/pages/18387/kyu_meatloaf_ver01/sn85052116/5/24/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18387_0.txt
77693,18387_1.txt,NEGRO LYNCHED.,18387_1,"The Paducah sun (Paducah, Ky.)",Kentucky,1904-05-24,1904,5,24,seq-1,ed-1,1,4975,18387,1,sn85052116,https://articleextractor.org/pages/18387/kyu_meatloaf_ver01/sn85052116/5/24/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18387_1.txt
77701,18387_2.txt,MINISTER TAKEN AWAY TO,18387_2,"The Paducah sun (Paducah, Ky.)",Kentucky,1904-05-24,1904,5,24,seq-1,ed-1,1,4976,18387,2,sn85052116,https://articleextractor.org/pages/18387/kyu_meatloaf_ver01/sn85052116/5/24/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18387_2.txt
69200,17837_0.txt,A Lynching in Georgia.,17837_0,"The evening bulletin (Maysville, Ky.)",Kentucky,1904-06-02,1904,6,2,seq-4,ed-1,1,4708,17837,0,sn87060190,https://articleextractor.org/pages/17837/kyu_bronze_ver01/sn87060190/6/2/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17837_0.txt
26015,8965_0.txt,SHOT CONDUCTOR,8965_0,"The evening world (New York, N.Y.)",New York,1904-06-04,1904,6,4,seq-12,ed-1,1,9192,8965,0,sn83030193,https://articleextractor.org/pages/8965/nn_plato_ver01/sn83030193/6/4/ed-1/seq-12/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8965_0.txt
44752,14642_0.txt,Three negroes were lynched at Trail,14642_0,"River Falls journal (River Falls, Pi...)",Wisconsin,1904-06-09,1904,6,9,seq-2,ed-1,1,13239,14642,0,sn85033255,https://articleextractor.org/pages/14642/whi_hegmeister_ver01/sn85033255/6/9/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14642_0.txt
70104,17875_0.txt,MOSIAC LAW SWIFT.,17875_0,"Goldsboro weekly argus (Goldsboro, N.C.)",North Carolina,1904-06-09,1904,6,9,seq-1,ed-1,1,7869,17875,0,sn84020751,https://articleextractor.org/pages/17875/ncu_black_ver02/sn84020751/6/9/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17875_0.txt
69319,17850_0.txt,"Arthur Thompson, a negro, shot and",17850_0,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1904-06-11,1904,6,11,seq-2,ed-1,1,5549,17850,0,sn96077142,https://articleextractor.org/pages/17850/mimtptc_jonesville_ver01/sn96077142/6/11/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17850_0.txt
69325,17850_1.txt,Negro Lynched.,17850_1,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1904-06-11,1904,6,11,seq-2,ed-1,1,5550,17850,1,sn96077142,https://articleextractor.org/pages/17850/mimtptc_jonesville_ver01/sn96077142/6/11/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17850_1.txt
70324,17889_0.txt,MAN ATTACKS A GIRL,17889_0,The Salt Lake herald (Salt Lake City ...),Utah,1904-06-16,1904,6,16,seq-2,ed-1,1,11789,17889,0,sn85058130,https://articleextractor.org/pages/17889/uuml_two_ver01/sn85058130/6/16/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17889_0.txt
70171,17883_0.txt,MILITIA CALLED OUT.,17883_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1904-06-30,1904,6,30,seq-7,ed-1,1,4359,17883,0,sn82016014,https://articleextractor.org/pages/17883/khi_gygax_ver01/sn82016014/6/30/ed-1/seq-7/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17883_0.txt
79126,18452_0.txt,Down in Mississippi this week the,18452_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1904-07-01,1904,7,1,seq-4,ed-1,1,4360,18452,0,sn82016014,https://articleextractor.org/pages/18452/khi_gygax_ver01/sn82016014/7/1/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18452_0.txt
77741,18392_0.txt,A NEGRO LYNCHED.,18392_0,"The Barre daily times. (Barre, Vt.)",Vermont,1904-07-02,1904,7,2,seq-1,ed-1,1,12319,18392,0,sn91066782,https://articleextractor.org/pages/18392/vtu_broccoli_ver01/sn91066782/7/2/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18392_0.txt
102950,19624_0.txt,Webster Fiend Lynched.,19624_0,"The Greenville times (Greenville, Mis...)",Mississippi,1904-07-02,1904,7,2,seq-2,ed-1,1,6834,19624,0,sn85034374,https://articleextractor.org/pages/19624/msar_braeburn_ver01/sn85034374/7/2/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19624_0.txt
75986,18289_0.txt,A mob which tried to lynch a man in a little,18289_0,New-York tribune (New York [N.Y.]),New York,1904-07-04,1904,7,4,seq-6,ed-1,1,2307,18289,0,sn83030214,https://articleextractor.org/pages/18289/dlc_liberia_ver01/sn83030214/7/4/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18289_0.txt
67943,17765_0.txt,"Starling Dunham, a negro, wanted on",17765_0,"Wausau pilot (Wausau, Wis.)",Wisconsin,1904-07-05,1904,7,5,seq-7,ed-1,1,12982,17765,0,sn85040749,https://articleextractor.org/pages/17765/whi_augurey_ver01/sn85040749/7/5/ed-1/seq-7/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17765_0.txt
70147,17881_0.txt,GIRL FIXES NOOSE.,17881_0,"Valentine Democrat. (Valentine, Neb.)",Nebraska,1904-07-07,1904,7,7,seq-3,ed-1,2,7498,17881,0,sn95069780,https://articleextractor.org/pages/17881/nbu_fairbury_ver01/sn95069780/7/7/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17881_0.txt
26591,9569_0.txt,"John Jones, the negro assailant of",9569_0,NA,Missouri,1904-07-08,1904,7,8,seq-2,ed-1,1,6456,9569,0,sn90061782,https://articleextractor.org/pages/9569/mohi_eadweard_ver01/sn90061782/7/8/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9569_0.txt
26596,9569_1.txt,"James Cowan,",9569_1,NA,Missouri,1904-07-08,1904,7,8,seq-2,ed-1,1,6457,9569,1,sn90061782,https://articleextractor.org/pages/9569/mohi_eadweard_ver01/sn90061782/7/8/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9569_1.txt
69607,17860_0.txt,BODIES OF THE NEGROES,17860_0,"The Cairo bulletin. (Cairo, Ill.)",Illinois,1904-07-08,1904,7,8,seq-1,ed-1,1,4034,17860,0,sn93055779,https://articleextractor.org/pages/17860/iune_issue_ver01/sn93055779/7/8/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17860_0.txt
68139,17780_0.txt,Negro Lynched in Mississippi.,17780_0,"The news & observer (Raleigh, N.C.)",North Carolina,1904-07-10,1904,7,10,seq-11,ed-1,1,8184,17780,0,sn85042104,https://articleextractor.org/pages/17780/ncu_hamm_ver01/sn85042104/7/10/ed-1/seq-11/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17780_0.txt
43169,14568_0.txt,"and the fire was built up, and we start",14568_0,"The Fairmont West Virginian. (Fairmont, W. Va...)",West Virginia,1904-07-11,1904,7,11,seq-2,ed-1,1,13379,14568,0,sn86092557,https://articleextractor.org/pages/14568/wvu_brubeck_ver02/sn86092557/7/11/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14568_0.txt
46224,14685_0.txt,Negro Assailant Lynched.,14685_0,"Wausau pilot (Wausau, Wis.)",Wisconsin,1904-07-12,1904,7,12,seq-2,ed-1,1,12983,14685,0,sn85040749,https://articleextractor.org/pages/14685/whi_augurey_ver01/sn85040749/7/12/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14685_0.txt
74129,18175_0.txt,Negro Lynched.,18175_0,"The evening bulletin (Maysville, Ky.)",Kentucky,1904-07-14,1904,7,14,seq-4,ed-1,1,4709,18175,0,sn87060190,https://articleextractor.org/pages/18175/kyu_bronze_ver01/sn87060190/7/14/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18175_0.txt
102626,19611_0.txt,"James Cowan, a miner, charged",19611_0,"Turner County herald. (Hurley, Dakota ...)",South Dakota,1904-07-14,1904,7,14,seq-2,ed-1,2,10377,19611,0,sn2001063133,https://articleextractor.org/pages/19611/sdhi_eagle_ver01/sn2001063133/7/14/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19611_0.txt
102633,19611_1.txt,"John Taylor, a negro laborer on a",19611_1,"Turner County herald. (Hurley, Dakota ...)",South Dakota,1904-07-14,1904,7,14,seq-2,ed-1,2,10378,19611,1,sn2001063133,https://articleextractor.org/pages/19611/sdhi_eagle_ver01/sn2001063133/7/14/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19611_1.txt
67646,17731_0.txt,Suit in Federal Court Against Alleged,17731_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1904-07-15,1904,7,15,seq-6,ed-1,1,4361,17731,0,sn82016014,https://articleextractor.org/pages/17731/khi_gygax_ver01/sn82016014/7/15/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17731_0.txt
77926,18399_0.txt,Unknown Negro Lynched.,18399_0,"Free press (Hays, Kan.)",Kansas,1904-07-23,1904,7,23,seq-2,ed-1,1,4225,18399,0,sn84029696,https://articleextractor.org/pages/18399/khi_douglas_ver01/sn84029696/7/23/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18399_0.txt
123839,86400_0.txt,A HARTFORD MURDER,86400_0,"Perth Amboy evening news (Perth Amboy, N....)",New Jersey,1904-08-06,1904,8,6,seq-6,ed-2,2,8869,86400,0,sn85035720,https://articleextractor.org/pages/86400/njr_allspice_ver02/sn85035720/8/6/ed-2/seq-6/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86400_0.txt
70392,17891_0.txt,NEGRO SUSPECTS,17891_0,"The Tacoma times (Tacoma, Wash.)",Washington,1904-08-15,1904,8,15,seq-1,ed-1,1,12729,17891,0,sn88085187,https://articleextractor.org/pages/17891/wa_dogwood_ver01/sn88085187/8/15/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17891_0.txt
70409,17891_1.txt,"AUGUSTA, Ga., Aug. 15.- A later",17891_1,"The Tacoma times (Tacoma, Wash.)",Washington,1904-08-15,1904,8,15,seq-1,ed-1,1,12732,17891,1,sn88085187,https://articleextractor.org/pages/17891/wa_dogwood_ver01/sn88085187/8/15/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17891_1.txt
93694,19228_0.txt,FOURTEEN SWING,19228_0,"The Paducah sun (Paducah, Ky.)",Kentucky,1904-08-15,1904,8,15,seq-1,ed-1,1,4977,19228,0,sn85052116,https://articleextractor.org/pages/19228/kyu_meatloaf_ver01/sn85052116/8/15/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19228_0.txt
68147,17781_0.txt,Negro Lynched.,17781_0,"The Breckenridge news. (Cloverport, Ky.)",Kentucky,1904-08-17,1904,8,17,seq-5,ed-1,1,4960,17781,0,sn86069309,https://articleextractor.org/pages/17781/kyu_liberace_ver01/sn86069309/8/17/ed-1/seq-5/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17781_0.txt
68188,17783_0.txt,TORTURED,17783_0,"The Barre daily times. (Barre, Vt.)",Vermont,1904-08-17,1904,8,17,seq-1,ed-1,1,12320,17783,0,sn91066782,https://articleextractor.org/pages/17783/vtu_broccoli_ver01/sn91066782/8/17/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17783_0.txt
68204,17783_1.txt,"Statesboro, Ga., Aug. 16.- With clothing",17783_1,"The Barre daily times. (Barre, Vt.)",Vermont,1904-08-17,1904,8,17,seq-1,ed-1,1,12321,17783,1,sn91066782,https://articleextractor.org/pages/17783/vtu_broccoli_ver01/sn91066782/8/17/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17783_1.txt
75926,18287_0.txt,Mrs. Butterfield would never have,18287_0,The Washington times (Washington [D.C...),District of Columbia,1904-08-17,1904,8,17,seq-12,ed-1,1,2381,18287,0,sn84026749,https://articleextractor.org/pages/18287/dlc_quebec_ver01/sn84026749/8/17/ed-1/seq-12/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18287_0.txt
76043,18292_0.txt,The mob is growing in number and,18292_0,"Bismarck daily tribune (Bismarck, Dakot...)",North Dakota,1904-08-17,1904,8,17,seq-1,ed-1,1,8571,18292,0,sn85042242,https://articleextractor.org/pages/18292/ndhi_cathay_ver01/sn85042242/8/17/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18292_0.txt
97156,19415_0.txt,For fear that the Georgia militia,19415_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1904-08-18,1904,8,18,seq-4,ed-1,1,4362,19415,0,sn82016014,https://articleextractor.org/pages/19415/khi_gygax_ver01/sn82016014/8/18/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19415_0.txt
97164,19416_0.txt,A Negro Lynched by Negroes.,19416_0,"Morris tribune (Morris, Minn.)",Minnesota,1904-08-20,1904,8,20,seq-8,ed-1,1,6133,19416,0,sn91059394,https://articleextractor.org/pages/19416/mnhi_kathak_ver01/sn91059394/8/20/ed-1/seq-8/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19416_0.txt
33844,13831_0.txt,NEGRO LYNCHING,13831_0,"The Savannah morning news. (Savannah, Ga.)",Georgia,1904-08-22,1904,8,22,seq-8,ed-1,1,2763,13831,0,sn89053684,https://articleextractor.org/pages/13831/gu_inspector_ver01/sn89053684/8/22/ed-1/seq-8/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/13831_0.txt
33898,13831_1.txt,THINK NEGRO IS,13831_1,"The Savannah morning news. (Savannah, Ga.)",Georgia,1904-08-22,1904,8,22,seq-8,ed-1,1,2764,13831,1,sn89053684,https://articleextractor.org/pages/13831/gu_inspector_ver01/sn89053684/8/22/ed-1/seq-8/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/13831_1.txt
