file_id2,newspaper_name,year,date,newspaper_state,URL
14527_0,"Wheeling Sunday register (Wheeling, W. Va...)",1894,1894-11-11,West Virginia,https://articleextractor.org/pages/14527/wvu_isner_ver01/sn86092523/1894/11/11/ed-1/seq-4/1
14528_0,"The Wheeling intelligencer (Wheeling, W. Va...)",1919,1919-12-20,West Virginia,https://articleextractor.org/pages/14528/wvu_iconia_ver01/sn86092536/1919/12/20/ed-1/seq-1/1
14531_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1893,1893-08-04,West Virginia,https://articleextractor.org/pages/14531/wvu_france_ver01/sn84026844/1893/08/04/ed-1/seq-7/1
14533_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1892,1892-06-30,West Virginia,https://articleextractor.org/pages/14533/wvu_france_ver01/sn84026844/1892/06/30/ed-1/seq-6/1
14534_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1884,1884-04-18,West Virginia,https://articleextractor.org/pages/14534/wvu_france_ver01/sn84026844/1884/04/18/ed-1/seq-1/1
14534_1,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1884,1884-04-18,West Virginia,https://articleextractor.org/pages/14534/wvu_france_ver01/sn84026844/1884/04/18/ed-1/seq-1/1
14535_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1881,1881-09-05,West Virginia,https://articleextractor.org/pages/14535/wvu_france_ver01/sn84026844/1881/09/05/ed-1/seq-1/1
14538_0,"Sistersville daily oil review (Sistersville, W...)",1904,1904-08-30,West Virginia,https://articleextractor.org/pages/14538/wvu_federation_ver01/sn86092356/1904/08/30/ed-1/seq-1/1
14541_0,"Martinsburg independent (Martinsburg, W....)",1888,1888-04-28,West Virginia,https://articleextractor.org/pages/14541/wvu_faldo_ver01/sn84038206/1888/04/28/ed-1/seq-1/1
14542_0,"Evening journal (Martinsburg, W....)",1912,1912-09-07,West Virginia,https://articleextractor.org/pages/14542/wvu_faldo_ver01/sn85059585/1912/09/07/ed-1/seq-5/1
14543_0,"The Wheeling daily register (Wheeling, W. Va...)",1874,1874-08-17,West Virginia,https://articleextractor.org/pages/14543/wvu_enterprise_ver02/sn84026847/1874/08/17/ed-1/seq-3/1
14544_0,"Bluefield evening leader (Bluefield, W. V...)",1910,1910-09-02,West Virginia,https://articleextractor.org/pages/14544/wvu_ellis_ver01/sn86092066/1910/09/02/ed-1/seq-1/1
14546_0,"Bluefield evening leader (Bluefield, W. V...)",1906,1906-10-10,West Virginia,https://articleextractor.org/pages/14546/wvu_ellis_ver01/sn86092066/1906/10/10/ed-1/seq-5/1
14547_0,"Martinsburg independent (Martinsburg, W....)",1899,1899-02-18,West Virginia,https://articleextractor.org/pages/14547/wvu_duval_ver01/sn84038206/1899/02/18/ed-1/seq-2/1
14548_0,"The Fairmont West Virginian. (Fairmont, W. Va...)",1913,1913-03-14,West Virginia,https://articleextractor.org/pages/14548/wvu_dolphy_ver01/sn86092557/1913/03/14/ed-1/seq-1/1
14551_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1893,1893-12-07,West Virginia,https://articleextractor.org/pages/14551/wvu_denmark_ver01/sn84026844/1893/12/07/ed-1/seq-1/1
14552_0,"The Fairmont West Virginian. (Fairmont, W. Va...)",1913,1913-11-26,West Virginia,https://articleextractor.org/pages/14552/wvu_dolphy_ver01/sn86092557/1913/11/26/ed-1/seq-6/1
14553_0,"Martinsburg independent (Martinsburg, W....)",1884,1884-08-02,West Virginia,https://articleextractor.org/pages/14553/wvu_duval_ver01/sn84038206/1884/08/02/ed-1/seq-4/1
14555_0,"Martinsburg independent (Martinsburg, W....)",1892,1892-07-02,West Virginia,https://articleextractor.org/pages/14555/wvu_duval_ver01/sn84038206/1892/07/02/ed-1/seq-2/1
14556_0,"Martinsburg herald (Martinsburg, W....)",1899,1899-08-12,West Virginia,https://articleextractor.org/pages/14556/wvu_casper_ver01/sn85059533/1899/08/12/ed-1/seq-5/1
14557_0,"Martinsburg herald (Martinsburg, W....)",1903,1903-01-31,West Virginia,https://articleextractor.org/pages/14557/wvu_casper_ver01/sn85059533/1903/01/31/ed-1/seq-2/1
14558_0,"The Wheeling daily register (Wheeling, W. Va...)",1865,1865-09-16,West Virginia,https://articleextractor.org/pages/14558/wvu_chekhov_ver01/sn84026847/1865/09/16/ed-1/seq-2/1
14559_0,"The Wheeling daily register (Wheeling, W. Va...)",1867,1867-06-07,West Virginia,https://articleextractor.org/pages/14559/wvu_chekhov_ver01/sn84026847/1867/06/07/ed-1/seq-1/1
14560_0,"The Wheeling intelligencer (Wheeling, W. Va...)",1916,1916-04-27,West Virginia,https://articleextractor.org/pages/14560/wvu_dawson_ver01/sn86092536/1916/04/27/ed-1/seq-1/1
14561_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1888,1888-05-12,West Virginia,https://articleextractor.org/pages/14561/wvu_denmark_ver01/sn84026844/1888/05/12/ed-1/seq-1/1
14563_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1893,1893-10-11,West Virginia,https://articleextractor.org/pages/14563/wvu_denmark_ver01/sn84026844/1893/10/11/ed-1/seq-4/1
14564_0,"The Wheeling intelligencer (Wheeling, W. Va...)",1911,1911-04-21,West Virginia,https://articleextractor.org/pages/14564/wvu_boreman_ver01/sn86092536/1911/04/21/ed-1/seq-1/1
14565_0,"The Wheeling intelligencer (Wheeling, W. Va...)",1911,1911-10-09,West Virginia,https://articleextractor.org/pages/14565/wvu_boreman_ver01/sn86092536/1911/10/09/ed-1/seq-1/1
14566_0,"The Wheeling intelligencer (Wheeling, W. Va...)",1912,1912-01-01,West Virginia,https://articleextractor.org/pages/14566/wvu_boreman_ver01/sn86092536/1912/01/01/ed-1/seq-1/1
14567_0,"Martinsburg weekly independent (Martinsburg, W....)",1874,1874-09-05,West Virginia,https://articleextractor.org/pages/14567/wvu_casper_ver01/sn84026810/1874/09/05/ed-1/seq-1/1
14568_0,"The Fairmont West Virginian. (Fairmont, W. Va...)",1904,1904-07-11,West Virginia,https://articleextractor.org/pages/14568/wvu_brubeck_ver02/sn86092557/1904/07/11/ed-1/seq-2/1
14569_0,"The Wheeling intelligencer (Wheeling, W. Va...)",1913,1913-01-31,West Virginia,https://articleextractor.org/pages/14569/wvu_boreman_ver01/sn86092536/1913/01/31/ed-1/seq-10/1
14570_0,"The Wheeling intelligencer (Wheeling, W. Va...)",1912,1912-03-30,West Virginia,https://articleextractor.org/pages/14570/wvu_boreman_ver01/sn86092536/1912/03/30/ed-1/seq-4/1
14571_0,"The Fairmont West Virginian. (Fairmont, W. Va...)",1906,1906-08-08,West Virginia,https://articleextractor.org/pages/14571/wvu_brubeck_ver02/sn86092557/1906/08/08/ed-1/seq-5/1
14572_0,"Martinsburg independent (Martinsburg, W....)",1881,1881-02-26,West Virginia,https://articleextractor.org/pages/14572/wvu_casper_ver01/sn84038206/1881/02/26/ed-1/seq-3/1
14574_0,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1867,1867-05-01,West Virginia,https://articleextractor.org/pages/14574/wvu_belgium_ver01/sn84026844/1867/05/01/ed-1/seq-3/1
14576_0,"Iowa County democrat (Mineral Point, ...)",1893,1893-09-29,Wisconsin,https://articleextractor.org/pages/14576/whi_lucretia_ver01/sn86086852/1893/09/29/ed-1/seq-6/1
14577_0,"Iowa County democrat (Mineral Point, ...)",1899,1899-05-11,Wisconsin,https://articleextractor.org/pages/14577/whi_lucretia_ver01/sn86086852/1899/05/11/ed-1/seq-2/1
14577_1,"Iowa County democrat (Mineral Point, ...)",1899,1899-05-11,Wisconsin,https://articleextractor.org/pages/14577/whi_lucretia_ver01/sn86086852/1899/05/11/ed-1/seq-2/1
14578_0,"Iowa County democrat (Mineral Point, ...)",1897,1897-06-17,Wisconsin,https://articleextractor.org/pages/14578/whi_lucretia_ver01/sn86086852/1897/06/17/ed-1/seq-2/1
14579_0,"Iowa County democrat (Mineral Point, ...)",1893,1893-08-18,Wisconsin,https://articleextractor.org/pages/14579/whi_lucretia_ver01/sn86086852/1893/08/18/ed-1/seq-2/1
14579_1,"Iowa County democrat (Mineral Point, ...)",1893,1893-08-18,Wisconsin,https://articleextractor.org/pages/14579/whi_lucretia_ver01/sn86086852/1893/08/18/ed-1/seq-2/1
14581_0,"Iowa County democrat (Mineral Point, ...)",1892,1892-04-08,Wisconsin,https://articleextractor.org/pages/14581/whi_lucretia_ver01/sn86086852/1892/04/08/ed-1/seq-2/1
14581_1,"Iowa County democrat (Mineral Point, ...)",1892,1892-04-08,Wisconsin,https://articleextractor.org/pages/14581/whi_lucretia_ver01/sn86086852/1892/04/08/ed-1/seq-2/1
14581_2,"Iowa County democrat (Mineral Point, ...)",1892,1892-04-08,Wisconsin,https://articleextractor.org/pages/14581/whi_lucretia_ver01/sn86086852/1892/04/08/ed-1/seq-2/1
14582_0,"Iowa County democrat (Mineral Point, ...)",1891,1891-07-10,Wisconsin,https://articleextractor.org/pages/14582/whi_lucretia_ver01/sn86086852/1891/07/10/ed-1/seq-1/1
14582_1,"Iowa County democrat (Mineral Point, ...)",1891,1891-07-10,Wisconsin,https://articleextractor.org/pages/14582/whi_lucretia_ver01/sn86086852/1891/07/10/ed-1/seq-1/1
14583_0,"Iowa County democrat (Mineral Point, ...)",1887,1887-08-05,Wisconsin,https://articleextractor.org/pages/14583/whi_lucretia_ver01/sn86086852/1887/08/05/ed-1/seq-1/1
14584_0,"Ladysmith news-budget (Ladysmith, Rusk...)",1920,1920-09-24,Wisconsin,https://articleextractor.org/pages/14584/whi_knarl_ver02/sn85040245/1920/09/24/ed-1/seq-5/1
14585_0,"Ladysmith news-budget (Ladysmith, Rusk...)",1911,1911-09-08,Wisconsin,https://articleextractor.org/pages/14585/whi_knarl_ver02/sn85040245/1911/09/08/ed-1/seq-4/1
14588_0,"Shepherdstown register (Shepherdstown, ...)",1874,1874-09-19,West Virginia,https://articleextractor.org/pages/14588/wvu_antares_ver02/sn84026824/1874/09/19/ed-1/seq-2/1
14593_0,"Iowa County democrat (Mineral Point, ...)",1903,1903-01-22,Wisconsin,https://articleextractor.org/pages/14593/whi_lucretia_ver01/sn86086852/1903/01/22/ed-1/seq-3/1
14594_0,"Iowa County democrat (Mineral Point, ...)",1903,1903-05-21,Wisconsin,https://articleextractor.org/pages/14594/whi_lucretia_ver01/sn86086852/1903/05/21/ed-1/seq-2/1
14595_0,"Shepherdstown register (Shepherdstown, ...)",1875,1875-06-19,West Virginia,https://articleextractor.org/pages/14595/wvu_antares_ver02/sn84026824/1875/06/19/ed-1/seq-3/1
14596_0,"Ladysmith news-budget (Ladysmith, Rusk...)",1909,1909-11-18,Wisconsin,https://articleextractor.org/pages/14596/whi_knarl_ver02/sn85040245/1909/11/18/ed-1/seq-2/1
14597_0,"Grant County herald (Lancaster, Wis.)",1892,1892-11-10,Wisconsin,https://articleextractor.org/pages/14597/whi_jyme_ver01/sn85033133/1892/11/10/ed-1/seq-1/1
14597_1,"Grant County herald (Lancaster, Wis.)",1892,1892-11-10,Wisconsin,https://articleextractor.org/pages/14597/whi_jyme_ver01/sn85033133/1892/11/10/ed-1/seq-1/1
14597_2,"Grant County herald (Lancaster, Wis.)",1892,1892-11-10,Wisconsin,https://articleextractor.org/pages/14597/whi_jyme_ver01/sn85033133/1892/11/10/ed-1/seq-1/1
14598_0,"Grant County herald (Lancaster, Wis.)",1893,1893-04-27,Wisconsin,https://articleextractor.org/pages/14598/whi_jyme_ver01/sn85033133/1893/04/27/ed-1/seq-1/1
14599_0,"Grant County herald (Lancaster, Wis.)",1895,1895-08-29,Wisconsin,https://articleextractor.org/pages/14599/whi_jyme_ver01/sn85033133/1895/08/29/ed-1/seq-4/1
14600_0,"Grant County herald (Lancaster, Wis.)",1901,1901-10-10,Wisconsin,https://articleextractor.org/pages/14600/whi_jyme_ver01/sn85033133/1901/10/10/ed-1/seq-5/1
14603_0,"Grant County herald (Lancaster, Wis.)",1920,1920-04-07,Wisconsin,https://articleextractor.org/pages/14603/whi_kenyon_ver01/sn85033133/1920/04/07/ed-1/seq-6/1
14605_0,"Grant County herald (Lancaster, Wis.)",1920,1920-10-20,Wisconsin,https://articleextractor.org/pages/14605/whi_kenyon_ver01/sn85033133/1920/10/20/ed-1/seq-9/1
14606_0,"Grant County herald (Lancaster, Wis.)",1889,1889-02-28,Wisconsin,https://articleextractor.org/pages/14606/whi_jyme_ver01/sn85033133/1889/02/28/ed-1/seq-4/1
14606_1,"Grant County herald (Lancaster, Wis.)",1889,1889-02-28,Wisconsin,https://articleextractor.org/pages/14606/whi_jyme_ver01/sn85033133/1889/02/28/ed-1/seq-4/1
14607_0,"Northern Wisconsin advertiser (Wabeno, Wis.)",1906,1906-08-23,Wisconsin,https://articleextractor.org/pages/14607/whi_jarvey_ver01/sn85040705/1906/08/23/ed-1/seq-3/1
14608_0,"Northern Wisconsin advertiser (Wabeno, Wis.)",1904,1904-09-08,Wisconsin,https://articleextractor.org/pages/14608/whi_jarvey_ver01/sn85040705/1904/09/08/ed-1/seq-2/1
14608_1,"Northern Wisconsin advertiser (Wabeno, Wis.)",1904,1904-09-08,Wisconsin,https://articleextractor.org/pages/14608/whi_jarvey_ver01/sn85040705/1904/09/08/ed-1/seq-2/1
14609_0,"Northern Wisconsin advertiser (Wabeno, Wis.)",1902,1902-03-27,Wisconsin,https://articleextractor.org/pages/14609/whi_jarvey_ver01/sn85040705/1902/03/27/ed-1/seq-7/1
14610_0,"Grant County herald (Lancaster, Wis.)",1890,1890-02-20,Wisconsin,https://articleextractor.org/pages/14610/whi_jyme_ver01/sn85033133/1890/02/20/ed-1/seq-4/1
14611_0,"Grant County herald (Lancaster, Wis.)",1891,1891-07-30,Wisconsin,https://articleextractor.org/pages/14611/whi_jyme_ver01/sn85033133/1891/07/30/ed-1/seq-2/1
14611_1,"Grant County herald (Lancaster, Wis.)",1891,1891-07-30,Wisconsin,https://articleextractor.org/pages/14611/whi_jyme_ver01/sn85033133/1891/07/30/ed-1/seq-2/1
14611_2,"Grant County herald (Lancaster, Wis.)",1891,1891-07-30,Wisconsin,https://articleextractor.org/pages/14611/whi_jyme_ver01/sn85033133/1891/07/30/ed-1/seq-2/1
14611_3,"Grant County herald (Lancaster, Wis.)",1891,1891-07-30,Wisconsin,https://articleextractor.org/pages/14611/whi_jyme_ver01/sn85033133/1891/07/30/ed-1/seq-2/1
14611_4,"Grant County herald (Lancaster, Wis.)",1891,1891-07-30,Wisconsin,https://articleextractor.org/pages/14611/whi_jyme_ver01/sn85033133/1891/07/30/ed-1/seq-2/1
14611_5,"Grant County herald (Lancaster, Wis.)",1891,1891-07-30,Wisconsin,https://articleextractor.org/pages/14611/whi_jyme_ver01/sn85033133/1891/07/30/ed-1/seq-2/1
14611_6,"Grant County herald (Lancaster, Wis.)",1891,1891-07-30,Wisconsin,https://articleextractor.org/pages/14611/whi_jyme_ver01/sn85033133/1891/07/30/ed-1/seq-2/1
14612_0,"Grant County herald (Lancaster, Wis.)",1892,1892-04-14,Wisconsin,https://articleextractor.org/pages/14612/whi_jyme_ver01/sn85033133/1892/04/14/ed-1/seq-8/1
14614_0,"Northern Wisconsin advertiser (Wabeno, Wis.)",1901,1901-08-01,Wisconsin,https://articleextractor.org/pages/14614/whi_imp_ver01/sn85040705/1901/08/01/ed-1/seq-2/1
14614_1,"Northern Wisconsin advertiser (Wabeno, Wis.)",1901,1901-08-01,Wisconsin,https://articleextractor.org/pages/14614/whi_imp_ver01/sn85040705/1901/08/01/ed-1/seq-2/1
14616_0,"Mineral Point tribune. (Mineral Point, ...)",1881,1881-09-15,Wisconsin,https://articleextractor.org/pages/14616/whi_jane_ver01/sn86086770/1881/09/15/ed-1/seq-2/1
14616_1,"Mineral Point tribune. (Mineral Point, ...)",1881,1881-09-15,Wisconsin,https://articleextractor.org/pages/14616/whi_jane_ver01/sn86086770/1881/09/15/ed-1/seq-2/1
14618_0,"Mineral Point tribune. (Mineral Point, ...)",1887,1887-12-29,Wisconsin,https://articleextractor.org/pages/14618/whi_jane_ver01/sn86086770/1887/12/29/ed-1/seq-2/1
14619_0,"Wauwatosa news (Wauwatosa, Wis.)",1922,1922-01-27,Wisconsin,https://articleextractor.org/pages/14619/whi_hodag_ver01/sn86086499/1922/01/27/ed-1/seq-7/1
14620_0,"River Falls journal (River Falls, Pi...)",1920,1920-07-15,Wisconsin,https://articleextractor.org/pages/14620/whi_idlewild_ver01/sn85033255/1920/07/15/ed-1/seq-6/1
14622_0,"Grant County herald (Lancaster, Wis.)",1872,1872-12-31,Wisconsin,https://articleextractor.org/pages/14622/whi_idlewild_ver01/sn85033133/1872/12/31/ed-1/seq-2/1
14623_0,"The Wisconsin weekly blade (Madison, Wis.)",1919,1919-03-29,Wisconsin,https://articleextractor.org/pages/14623/whi_imp_ver01/sn84025842/1919/03/29/ed-1/seq-2/1
14623_1,"The Wisconsin weekly blade (Madison, Wis.)",1919,1919-03-29,Wisconsin,https://articleextractor.org/pages/14623/whi_imp_ver01/sn84025842/1919/03/29/ed-1/seq-2/1
14624_0,"River Falls journal (River Falls, Pi...)",1900,1900-12-13,Wisconsin,https://articleextractor.org/pages/14624/whi_hegmeister_ver01/sn85033255/1900/12/13/ed-1/seq-2/1
14624_1,"River Falls journal (River Falls, Pi...)",1900,1900-12-13,Wisconsin,https://articleextractor.org/pages/14624/whi_hegmeister_ver01/sn85033255/1900/12/13/ed-1/seq-2/1
14625_0,"River Falls journal (River Falls, Pi...)",1903,1903-07-02,Wisconsin,https://articleextractor.org/pages/14625/whi_hegmeister_ver01/sn85033255/1903/07/02/ed-1/seq-2/1
14625_1,"River Falls journal (River Falls, Pi...)",1903,1903-07-02,Wisconsin,https://articleextractor.org/pages/14625/whi_hegmeister_ver01/sn85033255/1903/07/02/ed-1/seq-2/1
14625_2,"River Falls journal (River Falls, Pi...)",1903,1903-07-02,Wisconsin,https://articleextractor.org/pages/14625/whi_hegmeister_ver01/sn85033255/1903/07/02/ed-1/seq-2/1
14625_3,"River Falls journal (River Falls, Pi...)",1903,1903-07-02,Wisconsin,https://articleextractor.org/pages/14625/whi_hegmeister_ver01/sn85033255/1903/07/02/ed-1/seq-2/1
14625_4,"River Falls journal (River Falls, Pi...)",1903,1903-07-02,Wisconsin,https://articleextractor.org/pages/14625/whi_hegmeister_ver01/sn85033255/1903/07/02/ed-1/seq-2/1
14626_0,"River Falls journal (River Falls, Pi...)",1907,1907-01-17,Wisconsin,https://articleextractor.org/pages/14626/whi_hegmeister_ver01/sn85033255/1907/01/17/ed-1/seq-2/1
14627_0,"The Manitowoc pilot (Manitowoc, Wis.)",1906,1906-08-09,Wisconsin,https://articleextractor.org/pages/14627/whi_harriet_ver01/sn85033139/1906/08/09/ed-1/seq-6/1
14627_1,"The Manitowoc pilot (Manitowoc, Wis.)",1906,1906-08-09,Wisconsin,https://articleextractor.org/pages/14627/whi_harriet_ver01/sn85033139/1906/08/09/ed-1/seq-6/1
14627_2,"The Manitowoc pilot (Manitowoc, Wis.)",1906,1906-08-09,Wisconsin,https://articleextractor.org/pages/14627/whi_harriet_ver01/sn85033139/1906/08/09/ed-1/seq-6/1
14627_3,"The Manitowoc pilot (Manitowoc, Wis.)",1906,1906-08-09,Wisconsin,https://articleextractor.org/pages/14627/whi_harriet_ver01/sn85033139/1906/08/09/ed-1/seq-6/1
14627_4,"The Manitowoc pilot (Manitowoc, Wis.)",1906,1906-08-09,Wisconsin,https://articleextractor.org/pages/14627/whi_harriet_ver01/sn85033139/1906/08/09/ed-1/seq-6/1
14629_0,"The Manitowoc pilot (Manitowoc, Wis.)",1909,1909-05-27,Wisconsin,https://articleextractor.org/pages/14629/whi_harriet_ver01/sn85033139/1909/05/27/ed-1/seq-6/2
14629_1,"The Manitowoc pilot (Manitowoc, Wis.)",1909,1909-05-27,Wisconsin,https://articleextractor.org/pages/14629/whi_harriet_ver01/sn85033139/1909/05/27/ed-1/seq-6/2
14630_0,"The Manitowoc pilot (Manitowoc, Wis.)",1911,1911-10-19,Wisconsin,https://articleextractor.org/pages/14630/whi_harriet_ver01/sn85033139/1911/10/19/ed-1/seq-2/1
14631_0,"The Manitowoc pilot (Manitowoc, Wis.)",1912,1912-04-04,Wisconsin,https://articleextractor.org/pages/14631/whi_harriet_ver01/sn85033139/1912/04/04/ed-1/seq-2/1
14633_0,"River Falls journal (River Falls, Pi...)",1898,1898-01-06,Wisconsin,https://articleextractor.org/pages/14633/whi_hegmeister_ver01/sn85033255/1898/01/06/ed-1/seq-2/1
14633_1,"River Falls journal (River Falls, Pi...)",1898,1898-01-06,Wisconsin,https://articleextractor.org/pages/14633/whi_hegmeister_ver01/sn85033255/1898/01/06/ed-1/seq-2/1
14634_0,"River Falls journal (River Falls, Pi...)",1898,1898-02-24,Wisconsin,https://articleextractor.org/pages/14634/whi_hegmeister_ver01/sn85033255/1898/02/24/ed-1/seq-2/1
14634_1,"River Falls journal (River Falls, Pi...)",1898,1898-02-24,Wisconsin,https://articleextractor.org/pages/14634/whi_hegmeister_ver01/sn85033255/1898/02/24/ed-1/seq-2/1
14635_0,"The Manitowoc pilot (Manitowoc, Wis.)",1903,1903-09-24,Wisconsin,https://articleextractor.org/pages/14635/whi_harriet_ver01/sn85033139/1903/09/24/ed-1/seq-2/1
14636_0,"The Manitowoc pilot (Manitowoc, Wis.)",1900,1900-01-11,Wisconsin,https://articleextractor.org/pages/14636/whi_harriet_ver01/sn85033139/1900/01/11/ed-1/seq-10/1
14636_1,"The Manitowoc pilot (Manitowoc, Wis.)",1900,1900-01-11,Wisconsin,https://articleextractor.org/pages/14636/whi_harriet_ver01/sn85033139/1900/01/11/ed-1/seq-10/1
14636_2,"The Manitowoc pilot (Manitowoc, Wis.)",1900,1900-01-11,Wisconsin,https://articleextractor.org/pages/14636/whi_harriet_ver01/sn85033139/1900/01/11/ed-1/seq-10/1
14636_3,"The Manitowoc pilot (Manitowoc, Wis.)",1900,1900-01-11,Wisconsin,https://articleextractor.org/pages/14636/whi_harriet_ver01/sn85033139/1900/01/11/ed-1/seq-10/1
14636_4,"The Manitowoc pilot (Manitowoc, Wis.)",1900,1900-01-11,Wisconsin,https://articleextractor.org/pages/14636/whi_harriet_ver01/sn85033139/1900/01/11/ed-1/seq-10/1
14637_0,"Wauwatosa news (Wauwatosa, Wis.)",1910,1910-07-15,Wisconsin,https://articleextractor.org/pages/14637/whi_grindylow_ver01/sn86086499/1910/07/15/ed-1/seq-2/1
14638_0,"The Manitowoc pilot (Manitowoc, Wis.)",1897,1897-09-23,Wisconsin,https://articleextractor.org/pages/14638/whi_grace_ver01/sn85033139/1897/09/23/ed-1/seq-2/1
14638_1,"The Manitowoc pilot (Manitowoc, Wis.)",1897,1897-09-23,Wisconsin,https://articleextractor.org/pages/14638/whi_grace_ver01/sn85033139/1897/09/23/ed-1/seq-2/1
14639_0,"The Manitowoc pilot (Manitowoc, Wis.)",1893,1893-07-20,Wisconsin,https://articleextractor.org/pages/14639/whi_grace_ver01/sn85033139/1893/07/20/ed-1/seq-2/1
14639_1,"The Manitowoc pilot (Manitowoc, Wis.)",1893,1893-07-20,Wisconsin,https://articleextractor.org/pages/14639/whi_grace_ver01/sn85033139/1893/07/20/ed-1/seq-2/1
14640_0,"The Manitowoc pilot (Manitowoc, Wis.)",1892,1892-01-28,Wisconsin,https://articleextractor.org/pages/14640/whi_grace_ver01/sn85033139/1892/01/28/ed-1/seq-4/1
14641_0,"River Falls journal (River Falls, Pi...)",1900,1900-02-15,Wisconsin,https://articleextractor.org/pages/14641/whi_hegmeister_ver01/sn85033255/1900/02/15/ed-1/seq-2/1
14642_0,"River Falls journal (River Falls, Pi...)",1904,1904-06-09,Wisconsin,https://articleextractor.org/pages/14642/whi_hegmeister_ver01/sn85033255/1904/06/09/ed-1/seq-2/1
14643_0,"River Falls journal (River Falls, Pi...)",1903,1903-10-22,Wisconsin,https://articleextractor.org/pages/14643/whi_hegmeister_ver01/sn85033255/1903/10/22/ed-1/seq-2/1
14643_1,"River Falls journal (River Falls, Pi...)",1903,1903-10-22,Wisconsin,https://articleextractor.org/pages/14643/whi_hegmeister_ver01/sn85033255/1903/10/22/ed-1/seq-2/1
14643_2,"River Falls journal (River Falls, Pi...)",1903,1903-10-22,Wisconsin,https://articleextractor.org/pages/14643/whi_hegmeister_ver01/sn85033255/1903/10/22/ed-1/seq-2/1
14644_0,"River Falls journal (River Falls, Pi...)",1903,1903-06-04,Wisconsin,https://articleextractor.org/pages/14644/whi_hegmeister_ver01/sn85033255/1903/06/04/ed-1/seq-2/1
14645_0,"River Falls journal (River Falls, Pi...)",1900,1900-07-19,Wisconsin,https://articleextractor.org/pages/14645/whi_hegmeister_ver01/sn85033255/1900/07/19/ed-1/seq-2/1
14646_0,"The Manitowoc pilot (Manitowoc, Wis.)",1869,1869-10-14,Wisconsin,https://articleextractor.org/pages/14646/whi_grace_ver01/sn85033139/1869/10/14/ed-1/seq-1/1
14647_0,"Vilas County news (Eagle River, Vi...)",1904,1904-08-29,Wisconsin,https://articleextractor.org/pages/14647/whi_clearwater_ver01/sn85040613/1904/08/29/ed-1/seq-2/1
14648_0,"Watertown republican (Watertown, Wis.)",1893,1893-08-23,Wisconsin,https://articleextractor.org/pages/14648/whi_dorothy_ver01/sn85033295/1893/08/23/ed-1/seq-2/1
14649_0,"Watertown republican (Watertown, Wis.)",1895,1895-03-13,Wisconsin,https://articleextractor.org/pages/14649/whi_dorothy_ver01/sn85033295/1895/03/13/ed-1/seq-2/1
14649_1,"Watertown republican (Watertown, Wis.)",1895,1895-03-13,Wisconsin,https://articleextractor.org/pages/14649/whi_dorothy_ver01/sn85033295/1895/03/13/ed-1/seq-2/1
14649_2,"Watertown republican (Watertown, Wis.)",1895,1895-03-13,Wisconsin,https://articleextractor.org/pages/14649/whi_dorothy_ver01/sn85033295/1895/03/13/ed-1/seq-2/1
14650_0,"Watertown republican (Watertown, Wis.)",1896,1896-04-08,Wisconsin,https://articleextractor.org/pages/14650/whi_dorothy_ver01/sn85033295/1896/04/08/ed-1/seq-2/1
14652_0,"Watertown republican (Watertown, Wis.)",1897,1897-12-22,Wisconsin,https://articleextractor.org/pages/14652/whi_dorothy_ver01/sn85033295/1897/12/22/ed-1/seq-3/1
14653_0,"The Washburn times (Washburn, Wis.)",1901,1901-02-20,Wisconsin,https://articleextractor.org/pages/14653/whi_doxy_ver01/sn85040437/1901/02/20/ed-1/seq-6/1
14655_0,"Kenosha tribune & telegraph (Kenosha, Wis.)",1857,1857-07-30,Wisconsin,https://articleextractor.org/pages/14655/whi_dynamite_ver01/sn85040308/1857/07/30/ed-1/seq-2/1
14657_0,"Vilas County news (Eagle River, Vi...)",1906,1906-10-01,Wisconsin,https://articleextractor.org/pages/14657/whi_clearwater_ver01/sn85040613/1906/10/01/ed-1/seq-3/1
14658_0,"Vilas County news (Eagle River, Vi...)",1912,1912-02-07,Wisconsin,https://articleextractor.org/pages/14658/whi_clearwater_ver01/sn85040613/1912/02/07/ed-1/seq-2/1
14659_0,"Watertown republican (Watertown, Wis.)",1885,1885-03-18,Wisconsin,https://articleextractor.org/pages/14659/whi_dorothy_ver01/sn85033295/1885/03/18/ed-1/seq-2/1
14660_0,"Vilas County news (Eagle River, Vi...)",1912,1912-01-03,Wisconsin,https://articleextractor.org/pages/14660/whi_clearwater_ver01/sn85040613/1912/01/03/ed-1/seq-2/1
14661_0,"Watertown republican (Watertown, Wis.)",1886,1886-05-05,Wisconsin,https://articleextractor.org/pages/14661/whi_dorothy_ver01/sn85033295/1886/05/05/ed-1/seq-2/1
14662_0,"Watertown republican (Watertown, Wis.)",1887,1887-01-05,Wisconsin,https://articleextractor.org/pages/14662/whi_dorothy_ver01/sn85033295/1887/01/05/ed-1/seq-7/1
