"","...1","...2","file_id","article_id","sn","newspaper_name1","city1","crap","state","year","month","day","page","edition","mod_id","URL","newspaper_state","file_id2","index","news_address","news_location.lon","news_location.lat"
"2028",2028,489354,17198,0,"sn83035102","The weekly Portage sentinel ","Ravenna",NA," Ohio)",1855,11,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/17198/ohi_gann_ver01/sn83035102/1855/11/17/ed-1/seq-2/1","Ohio","17198_0",1197,"Ravenna, Ohio", -81.242047,  41.157557
"2029",2029,642135,17199,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1855,11,27,"seq-1","ed-1",1,"https://articleextractor.org/pages/17199/vi_manowar_ver01/sn84024738/1855/11/27/ed-1/seq-1/1","Virginia","17199_0",1198,"Richmond , Virginia", -77.436048,  37.540725
"2030",2030,227127,17201,0,"sn83026389","The Opelousas courier ","Opelousas",NA," La.)",1855,12, 1,"seq-2","ed-2",1,"https://articleextractor.org/pages/17201/lu_lenin_ver01/sn83026389/1855/12/01/ed-2/seq-2/1","Louisiana","17201_0",1199,"Opelousas, Louisiana", -92.081509,  30.533530
"2031",2031,489551,17202,0,"sn83035102","The weekly Portage sentinel ","Ravenna",NA," Ohio)",1856, 9,11,"seq-4","ed-1",1,"https://articleextractor.org/pages/17202/ohi_gann_ver01/sn83035102/1856/09/11/ed-1/seq-4/1","Ohio","17202_0",1200,"Ravenna, Ohio", -81.242047,  41.157557
"2032",2032,487003,17203,0,"sn85026241","Belmont chronicle ","St. Clairsville",NA,NA,1856, 9,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17203/ohi_feste_ver01/sn85026241/1856/09/11/ed-1/seq-2/1","Ohio","17203_0",1201,"St. Clairsville, Ohio", -80.901760,  40.080320
"2033",2033,643216,17204,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1856, 9,12,"seq-1","ed-1",1,"https://articleextractor.org/pages/17204/vi_manowar_ver01/sn84024738/1856/09/12/ed-1/seq-1/1","Virginia","17204_0",1202,"Richmond , Virginia", -77.436048,  37.540725
"2034",2034,489585,17205,0,"sn83035102","The weekly Portage sentinel ","Ravenna",NA," Ohio)",1856, 9,18,"seq-4","ed-1",1,"https://articleextractor.org/pages/17205/ohi_gann_ver01/sn83035102/1856/09/18/ed-1/seq-4/1","Ohio","17205_0",1203,"Ravenna, Ohio", -81.242047,  41.157557
"2035",2035,643235,17207,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1856, 9,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/17207/vi_manowar_ver01/sn84024738/1856/09/18/ed-1/seq-1/1","Virginia","17207_0",1204,"Richmond , Virginia", -77.436048,  37.540725
"2036",2036,643297,17208,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1856, 9,24,"seq-2","ed-1",1,"https://articleextractor.org/pages/17208/vi_manowar_ver01/sn84024738/1856/09/24/ed-1/seq-2/1","Virginia","17208_0",1205,"Richmond , Virginia", -77.436048,  37.540725
"2037",2037,489617,17209,0,"sn83035102","The weekly Portage sentinel ","Ravenna",NA," Ohio)",1856, 9,25,"seq-4","ed-1",1,"https://articleextractor.org/pages/17209/ohi_gann_ver01/sn83035102/1856/09/25/ed-1/seq-4/1","Ohio","17209_0",1206,"Ravenna, Ohio", -81.242047,  41.157557
"2038",2038,489649,17211,0,"sn83035102","The weekly Portage sentinel ","Ravenna",NA," Ohio)",1856,10, 2,"seq-4","ed-1",1,"https://articleextractor.org/pages/17211/ohi_gann_ver01/sn83035102/1856/10/02/ed-1/seq-4/1","Ohio","17211_0",1207,"Ravenna, Ohio", -81.242047,  41.157557
"2039",2039,626969,17212,0,"sn84024656","Richmond daily Whig ","Richmond",NA," Va.)",1856,10,10,"seq-3","ed-1",1,"https://articleextractor.org/pages/17212/vi_balikun_ver01/sn84024656/1856/10/10/ed-1/seq-3/1","Virginia","17212_0",1208,"Richmond, Virginia", -77.436048,  37.540725
"2040",2040, 51771,17218,0,"sn83045462","Evening star ","Washington",NA," D.C...)",1955,10, 6,"seq-36","ed-1",1,"https://articleextractor.org/pages/17218/dlc_judith_ver01/sn83045462/1955/10/06/ed-1/seq-36/1","District of Columbia","17218_0",1209,"Washington, District of Columbia", -77.036871,  38.907192
"2041",2041,695941,17220,0,"sn86092535","Wheeling daily intelligencer ","Wheeling",NA," Va. [...)",1857, 5, 1,"seq-2","ed-1",1,"https://articleextractor.org/pages/17220/wvu_austria_ver01/sn86092535/1857/05/01/ed-1/seq-2/1","West Virginia","17220_0",1210,"Wheeling, West Virginia", -80.720915,  40.063962
"2042",2042,695705,17223,0,"sn84026824","Shepherdstown register ","Shepherdstown",NA," ...)",1859, 1,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/17223/wvu_antares_ver02/sn84026824/1859/01/29/ed-1/seq-2/1","West Virginia","17223_0",1211,"Shepherdstown, West Virginia", -77.804161,  39.430100
"2043",2043,695725,17224,0,"sn84026824","Shepherdstown register ","Shepherdstown",NA," ...)",1859,10,15,"seq-2","ed-1",1,"https://articleextractor.org/pages/17224/wvu_antares_ver02/sn84026824/1859/10/15/ed-1/seq-2/1","West Virginia","17224_0",1212,"Shepherdstown, West Virginia", -77.804161,  39.430100
"2044",2044,695743,17225,0,"sn84026824","Shepherdstown register ","Shepherdstown",NA," ...)",1860, 2,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/17225/wvu_antares_ver02/sn84026824/1860/02/25/ed-1/seq-2/1","West Virginia","17225_0",1213,"Shepherdstown, West Virginia", -77.804161,  39.430100
"2045",2045,695887,17226,0,"sn84026845","Daily intelligencer ","Wheeling",NA," Va. [...)",1860, 4,27,"seq-3","ed-1",1,"https://articleextractor.org/pages/17226/wvu_austria_ver01/sn84026845/1860/04/27/ed-1/seq-3/1","West Virginia","17226_0",1214,"Wheeling, West Virginia", -80.720915,  40.063962
"2046",2046, 36699,17227,0,"sn83045462","Evening star ","Washington",NA," D.C...)",1951, 1,11,"seq-4","ed-1",1,"https://articleextractor.org/pages/17227/dlc_2lange_ver01/sn83045462/1951/01/11/ed-1/seq-4/1","District of Columbia","17227_0",1215,"Washington, District of Columbia", -77.036871,  38.907192
"2047",2047,338324,17229,0,"sn79000083","Jackson advocate ","Jackson",NA," Miss.)",1949, 7,23,"seq-5","ed-1",1,"https://articleextractor.org/pages/17229/msar_iron_ver01/sn79000083/1949/07/23/ed-1/seq-5/1","Mississippi","17229_0",1216,"Jackson, Mississippi", -90.184810,  32.298757
"2048",2048,240867,17231,0,"sn93060356","Auttaja ","Ironwood",NA," Mich.)",1944, 6,22,"seq-7","ed-1",1,"https://articleextractor.org/pages/17231/mimtptc_jasper_ver01/sn93060356/1944/06/22/ed-1/seq-7/1","Michigan","17231_0",1217,"Ironwood, Michigan", -90.171008,  46.454670
"2049",2049,175454,17232,0,"sn87062321","The Chicago star. ","Chicago",NA," Ill.)",1947,12,20,"seq-11","ed-1",1,"https://articleextractor.org/pages/17232/iune_diamond_ver02/sn87062321/1947/12/20/ed-1/seq-11/1","Illinois","17232_0",1218,"Chicago, Illinois", -87.629798,  41.878114
"2050",2050, 36600,17233,0,"sn83045462","Evening star ","Washington",NA," D.C...)",1947,12, 8,"seq-11","ed-1",1,"https://articleextractor.org/pages/17233/dlc_2escher_ver01/sn83045462/1947/12/08/ed-1/seq-11/1","District of Columbia","17233_0",1219,"Washington, District of Columbia", -77.036871,  38.907192
"2051",2051,259983,17235,0,"sn83016804","St. Paul recorder ","St. Paul",NA," Minn.)",1947,12,26,"seq-4","ed-1",1,"https://articleextractor.org/pages/17235/mnhi_ekiden_ver02/sn83016804/1947/12/26/ed-1/seq-4/1","Minnesota","17235_0",1220,"St. Paul, Minnesota", -93.089958,  44.953703
"2052",2052,237993,17237,0,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1945, 9,22,"seq-6","ed-1",1,"https://articleextractor.org/pages/17237/mimtptc_clare_ver03/sn83045324/1945/09/22/ed-1/seq-6/1","Michigan","17237_0",1221,"Detroit, Michigan", -83.045754,  42.331427
"2053",2053,240683,17238,0,"sn88063294","Detroit evening times. ","Detroit",NA," Mich)",1945, 2,19,"seq-1","ed-1",1,"https://articleextractor.org/pages/17238/mimtptc_inkster_ver01/sn88063294/1945/02/19/ed-1/seq-1/1","Michigan","17238_0",1222,"Detroit, Michigan", -83.045754,  42.331427
"2054",2054,234673,17239,0,"sn92063852","The Detroit tribune. ","Detroit",NA," Mich.)",1949, 1,15,"seq-4","ed-1",1,"https://articleextractor.org/pages/17239/mimtptc_albion_ver01/sn92063852/1949/01/15/ed-1/seq-4/1","Michigan","17239_0",1223,"Detroit, Michigan", -83.045754,  42.331427
"2055",2055,387875,17240,0,"sn91068749","Roanoke Rapids daily herald. ","Roanoke Rapids",NA,"...)",1948,10, 6,"seq-1","ed-1",1,"https://articleextractor.org/pages/17240/ncu_kale_ver01/sn91068749/1948/10/06/ed-1/seq-1/1","North Carolina","17240_0",1224,"Roanoke Rapids, North Carolina", -77.654146,  36.461540
"2056",2056,353887,17241,0,"sn93062828","The Omaha guide ","Omaha",NA," Neb.)",1948, 8,14,"seq-4","ed-1",1,"https://articleextractor.org/pages/17241/nbu_fourtusker_ver01/sn93062828/1948/08/14/ed-1/seq-4/1","Nebraska","17241_0",1225,"Omaha, Nebraska", -95.934503,  41.256537
"2057",2057,175479,17242,0,"sn87062321","The Chicago star. ","Chicago",NA," Ill.)",1948, 7,17,"seq-5","ed-1",1,"https://articleextractor.org/pages/17242/iune_diamond_ver02/sn87062321/1948/07/17/ed-1/seq-5/1","Illinois","17242_0",1226,"Chicago, Illinois", -87.629798,  41.878114
"2058",2058,342589,17243,0,"sn87065528","The Chronicle-star combined with the Moss Point advertiser. ","Pascagoula",NA," Mis...)",1948, 7, 2,"seq-1","ed-1",1,"https://articleextractor.org/pages/17243/msar_nickel_ver01/sn87065528/1948/07/02/ed-1/seq-1/1","Mississippi","17243_0",1227,"Pascagoula, Mississippi", -88.556127,  30.365755
"2059",2059,250823,17255,0,"sn83025247","Minneapolis spokesman ","Minneapolis",NA," Mi...)",1946, 8, 2,"seq-3","ed-1",1,"https://articleextractor.org/pages/17255/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-3/1","Minnesota","17255_0",1228,"Minneapolis, Minnesota", -93.265011,  44.977753
"2060",2060,373485,17260,0,"sn86063811","The times-news ","Hendersonville",NA,"...)",1937, 8,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/17260/ncu_endive_ver02/sn86063811/1937/08/17/ed-1/seq-1/1","North Carolina","17260_0",1229,"Hendersonville, North Carolina", -82.460953,  35.318728
"2061",2061,387801,17265,0,"sn91068401","Henderson daily dispatch. ","Henderson",NA," N.C.)",1938, 7,23,"seq-5","ed-1",1,"https://articleextractor.org/pages/17265/ncu_jordan_ver01/sn91068401/1938/07/23/ed-1/seq-5/1","North Carolina","17265_0",1230,"Henderson, North Carolina", -78.402691,  36.327266
"2062",2062,237774,17269,0,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1939, 6,24,"seq-13","ed-1",1,"https://articleextractor.org/pages/17269/mimtptc_clare_ver03/sn83045324/1939/06/24/ed-1/seq-13/1","Michigan","17269_0",1231,"Detroit, Michigan", -83.045754,  42.331427
"2063",2063,255714,17271,0,"sn83016804","St. Paul recorder ","St. Paul",NA," Minn.)",1940, 3,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/17271/mnhi_dodgeball_ver01/sn83016804/1940/03/29/ed-1/seq-2/1","Minnesota","17271_0",1232,"St. Paul, Minnesota", -93.089958,  44.953703
"2064",2064,255790,17272,0,"sn83016804","St. Paul recorder ","St. Paul",NA," Minn.)",1940, 8,16,"seq-4","ed-1",1,"https://articleextractor.org/pages/17272/mnhi_dodgeball_ver01/sn83016804/1940/08/16/ed-1/seq-4/1","Minnesota","17272_0",1233,"St. Paul, Minnesota", -93.089958,  44.953703
"2065",2065,678777,17273,0,"sn87093377","The Northwest enterprise ","Seattle",NA," Wash.)",1940,12, 6,"seq-3","ed-1",1,"https://articleextractor.org/pages/17273/wa_canvasback_ver02/sn87093377/1940/12/06/ed-1/seq-3/1","Washington","17273_0",1234,"Seattle, Washington",-122.332848,  47.606139
"2066",2066,234437,17276,0,"sn92063852","The Detroit tribune. ","Detroit",NA," Mich.)",1942, 7,25,"seq-16","ed-1",1,"https://articleextractor.org/pages/17276/mimtptc_albion_ver01/sn92063852/1942/07/25/ed-1/seq-16/1","Michigan","17276_0",1235,"Detroit, Michigan", -83.045754,  42.331427
"2067",2067,237833,17277,0,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1942,11, 7,"seq-6","ed-1",1,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/1942/11/07/ed-1/seq-6/1","Michigan","17277_0",1236,"Detroit, Michigan", -83.045754,  42.331427
"2068",2068,237834,17277,1,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1942,11, 7,"seq-6","ed-1",1,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/1942/11/07/ed-1/seq-6/1","Michigan","17277_1",1237,"Detroit, Michigan", -83.045754,  42.331427
"2069",2069,237836,17277,2,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1942,11, 7,"seq-6","ed-1",1,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/1942/11/07/ed-1/seq-6/1","Michigan","17277_2",1238,"Detroit, Michigan", -83.045754,  42.331427
"2070",2070,237839,17277,3,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1942,11, 7,"seq-6","ed-1",1,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/1942/11/07/ed-1/seq-6/1","Michigan","17277_3",1239,"Detroit, Michigan", -83.045754,  42.331427
"2071",2071,237847,17279,0,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1942,11,14,"seq-6","ed-1",1,"https://articleextractor.org/pages/17279/mimtptc_clare_ver03/sn83045324/1942/11/14/ed-1/seq-6/1","Michigan","17279_0",1240,"Detroit, Michigan", -83.045754,  42.331427
"2072",2072,237867,17279,1,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1942,11,14,"seq-6","ed-1",1,"https://articleextractor.org/pages/17279/mimtptc_clare_ver03/sn83045324/1942/11/14/ed-1/seq-6/1","Michigan","17279_1",1241,"Detroit, Michigan", -83.045754,  42.331427
"2073",2073,250358,17280,0,"sn83025247","Minneapolis spokesman ","Minneapolis",NA," Mi...)",1942,12,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/17280/mnhi_croquet_ver01/sn83025247/1942/12/25/ed-1/seq-2/1","Minnesota","17280_0",1242,"Minneapolis, Minnesota", -93.265011,  44.977753
"2074",2074,237871,17282,0,"sn83045324","The Michigan chronicle ","Detroit",NA," Mich.)",1943, 5,29,"seq-6","ed-1",1,"https://articleextractor.org/pages/17282/mimtptc_clare_ver03/sn83045324/1943/05/29/ed-1/seq-6/1","Michigan","17282_0",1243,"Detroit, Michigan", -83.045754,  42.331427
"2075",2075,234481,17283,0,"sn92063852","The Detroit tribune. ","Detroit",NA," Mich.)",1943, 7,10,"seq-9","ed-1",1,"https://articleextractor.org/pages/17283/mimtptc_albion_ver01/sn92063852/1943/07/10/ed-1/seq-9/1","Michigan","17283_0",1244,"Detroit, Michigan", -83.045754,  42.331427
"2076",2076,344515,17284,0,"sn86075189","The people's voice ","Helena",NA," Mont.)",1943, 9,10,"seq-4","ed-1",1,"https://articleextractor.org/pages/17284/mthi_douglasfir_ver01/sn86075189/1943/09/10/ed-1/seq-4/1","Montana","17284_0",1245,"Helena, Montana",-112.039106,  46.589145
"2077",2077,250606,17285,0,"sn83025247","Minneapolis spokesman ","Minneapolis",NA," Mi...)",1944, 2,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/17285/mnhi_croquet_ver01/sn83025247/1944/02/18/ed-1/seq-1/1","Minnesota","17285_0",1246,"Minneapolis, Minnesota", -93.265011,  44.977753
"2078",2078,259418,17286,0,"sn83016804","St. Paul recorder ","St. Paul",NA," Minn.)",1946, 5,24,"seq-4","ed-1",1,"https://articleextractor.org/pages/17286/mnhi_ekiden_ver02/sn83016804/1946/05/24/ed-1/seq-4/1","Minnesota","17286_0",1247,"St. Paul, Minnesota", -93.089958,  44.953703
"2079",2079,371550,17287,0,"sn91068401","Henderson daily dispatch. ","Henderson",NA," N.C.)",1946, 7,31,"seq-1","ed-1",1,"https://articleextractor.org/pages/17287/ncu_cotton_ver04/sn91068401/1946/07/31/ed-1/seq-1/1","North Carolina","17287_0",1248,"Henderson, North Carolina", -78.402691,  36.327266
"2080",2080,259587,17289,0,"sn83016804","St. Paul recorder ","St. Paul",NA," Minn.)",1946, 8,30,"seq-4","ed-1",1,"https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804/1946/08/30/ed-1/seq-4/1","Minnesota","17289_0",1249,"St. Paul, Minnesota", -93.089958,  44.953703
"2081",2081,259658,17289,1,"sn83016804","St. Paul recorder ","St. Paul",NA," Minn.)",1946, 8,30,"seq-4","ed-1",1,"https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804/1946/08/30/ed-1/seq-4/1","Minnesota","17289_1",1250,"St. Paul, Minnesota", -93.089958,  44.953703
"2082",2082,497646,17292,0,"sn78000533","The potters herald ","East Liverpool",NA,"...)",1949, 6,30,"seq-6","ed-1",1,"https://articleextractor.org/pages/17292/ohi_jasmine_ver01/sn78000533/1949/06/30/ed-1/seq-6/1","Ohio","17292_0",1251,"East Liverpool, Ohio", -80.577293,  40.618676
"2083",2083,  6603,17293,0,"sn84021918","Arizona tribune ","Phoenix",NA," Ariz.)",1961, 2,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/17293/az_campfiregoneout_ver03/sn84021918/1961/02/17/ed-1/seq-2/1","Arizona","17293_0",1252,"Phoenix, Arizona",-112.074037,  33.448377
"2084",2084,495711,17297,0,"sn86079046","Plymouth advertiser ","Plymouth",NA," Ohio)",1855, 5,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17297/ohi_ingstad_ver01/sn86079046/1855/05/11/ed-1/seq-2/1","Ohio","17297_0",1253,"Plymouth, Ohio", -82.667121,  40.995611
"2085",2085,467800,17298,0,"sn84028385","Western Reserve chronicle ","Warren",NA," Ohio)",1855, 5, 9,"seq-2","ed-1",1,"https://articleextractor.org/pages/17298/ohi_ariel_ver02/sn84028385/1855/05/09/ed-1/seq-2/1","Ohio","17298_0",1254,"Warren, Ohio", -80.818417,  41.237557
"2086",2086,652228,17300,0,"sn84023127","Burlington free press ","Burlington",NA," Vt.)",1855, 5, 4,"seq-2","ed-1",1,"https://articleextractor.org/pages/17300/vtu_adamant_ver01/sn84023127/1855/05/04/ed-1/seq-2/1","Vermont","17300_0",1255,"Burlington, Vermont", -73.212072,  44.475882
"2087",2087,641103,17301,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1855, 5, 1,"seq-1","ed-1",1,"https://articleextractor.org/pages/17301/vi_manowar_ver01/sn84024738/1855/05/01/ed-1/seq-1/1","Virginia","17301_0",1256,"Richmond , Virginia", -77.436048,  37.540725
"2088",2088,184872,17303,0,"sn82015827","Squatter sovereign ","Atchison",NA," Kan. ...)",1855, 4,24,"seq-2","ed-1",1,"https://articleextractor.org/pages/17303/khi_anthony_ver01/sn82015827/1855/04/24/ed-1/seq-2/1","Kansas","17303_0",1257,"Atchison, Kansas", -95.121636,  39.563052
"2089",2089,641030,17304,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1855, 4,21,"seq-1","ed-1",1,"https://articleextractor.org/pages/17304/vi_manowar_ver01/sn84024738/1855/04/21/ed-1/seq-1/1","Virginia","17304_0",1258,"Richmond , Virginia", -77.436048,  37.540725
"2090",2090, 38139,17306,0,"sn83030364","New-York dispatch ","New York ","N.Y.])",NA,1855, 3, 4,"seq-7","ed-1",2,"https://articleextractor.org/pages/17306/dlc_barnes_ver02/sn83030364/1855/03/04/ed-1/seq-7/2","New York","17306_0",1259,"New York , New York", -74.005973,  40.712775
"2091",2091, 38141,17306,1,"sn83030364","New-York dispatch ","New York ","N.Y.])",NA,1855, 3, 4,"seq-7","ed-1",2,"https://articleextractor.org/pages/17306/dlc_barnes_ver02/sn83030364/1855/03/04/ed-1/seq-7/2","New York","17306_1",1260,"New York , New York", -74.005973,  40.712775
"2092",2092,640847,17310,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1854,12,29,"seq-1","ed-1",1,"https://articleextractor.org/pages/17310/vi_manowar_ver01/sn84024738/1854/12/29/ed-1/seq-1/1","Virginia","17310_0",1261,"Richmond , Virginia", -77.436048,  37.540725
"2093",2093,184914,17311,0,"sn85029297","Kansas weekly herald ","Leavenworth",NA," Ka...)",1854,12,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/17311/khi_anthony_ver01/sn85029297/1854/12/29/ed-1/seq-2/1","Kansas","17311_0",1262,"Leavenworth, Kansas", -94.927937,  39.310352
"2094",2094,184917,17311,1,"sn85029297","Kansas weekly herald ","Leavenworth",NA," Ka...)",1854,12,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/17311/khi_anthony_ver01/sn85029297/1854/12/29/ed-1/seq-2/1","Kansas","17311_1",1263,"Leavenworth, Kansas", -94.927937,  39.310352
"2095",2095,640758,17312,0,"sn84024738","The daily dispatch ","Richmond ","Va.])",NA,1854,12,15,"seq-1","ed-1",1,"https://articleextractor.org/pages/17312/vi_manowar_ver01/sn84024738/1854/12/15/ed-1/seq-1/1","Virginia","17312_0",1264,"Richmond , Virginia", -77.436048,  37.540725
"2096",2096,632808,17314,0,"sn85034360","Lynchburg daily Virginian ","Lynchburg ","Va.])",NA,1854,12,14,"seq-2","ed-1",2,"https://articleextractor.org/pages/17314/vi_exmoor_ver01/sn85034360/1854/12/14/ed-1/seq-2/2","Virginia","17314_0",1265,"Lynchburg , Virginia", -79.142246,  37.413754
"2097",2097,668823,17315,0,"sn83025667","The Middlebury register ","Middlebury",NA," Vt.)",1854,10,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/17315/vtu_irasburg_ver01/sn83025667/1854/10/25/ed-1/seq-1/1","Vermont","17315_0",1266,"Middlebury, Vermont", -73.167340,  44.015337
"2098",2098, 41271,17317,0,"sn83030364","New-York dispatch ","New York ","N.Y.])",NA,1854, 7,30,"seq-4","ed-1",1,"https://articleextractor.org/pages/17317/dlc_dunbar_ver01/sn83030364/1854/07/30/ed-1/seq-4/1","New York","17317_0",1267,"New York , New York", -74.005973,  40.712775
"2099",2099,488686,17318,0,"sn85038078","The Kalida venture ","Kalida",NA," Ohio)",1854, 3, 3,"seq-2","ed-1",1,"https://articleextractor.org/pages/17318/ohi_fu_ver01/sn85038078/1854/03/03/ed-1/seq-2/1","Ohio","17318_0",1268,"Kalida, Ohio", -84.199391,  40.982829
"2100",2100,631052,17319,0,"sn85025007","Alexandria gazette ","Alexandria",NA," D.C...)",1854, 2,21,"seq-2","ed-1",1,"https://articleextractor.org/pages/17319/vi_drive_ver01/sn85025007/1854/02/21/ed-1/seq-2/1","District of Columbia","17319_0",1269,"Alexandria, District of Columbia", -77.046921,  38.804836
"2101",2101,488580,17320,0,"sn83035044","The Ohio star ","Ravenna",NA," Ohio)",1854, 2,15,"seq-3","ed-1",1,"https://articleextractor.org/pages/17320/ohi_fu_ver01/sn83035044/1854/02/15/ed-1/seq-3/1","Ohio","17320_0",1270,"Ravenna, Ohio", -81.242047,  41.157557
"2102",2102,637786,17321,0,"sn84024652","Republican vindicator ","Staunton",NA," Va.)",1854, 1,30,"seq-1","ed-1",1,"https://articleextractor.org/pages/17321/vi_klepper_ver02/sn84024652/1854/01/30/ed-1/seq-1/1","Virginia","17321_0",1271,"Staunton, Virginia", -79.071696,  38.149576
"2103",2103,631025,17322,0,"sn85025007","Alexandria gazette ","Alexandria",NA," D.C...)",1854, 1,24,"seq-2","ed-1",1,"https://articleextractor.org/pages/17322/vi_drive_ver01/sn85025007/1854/01/24/ed-1/seq-2/1","District of Columbia","17322_0",1272,"Alexandria, District of Columbia", -77.046921,  38.804836
"2104",2104,444261,17324,0,"sn84022165","The Santa Fe weekly gazette ","Santa Fe",NA," N.M.T...)",1853,11,19,"seq-2","ed-1",1,"https://articleextractor.org/pages/17324/nmu_coyote_ver02/sn84022165/1853/11/19/ed-1/seq-2/1","New Mexico","17324_0",1273,"Santa Fe, New Mexico",-105.937799,  35.686975
"2105",2105,480503,17325,0,"sn83035487","Anti-slavery bugle ","New-Lisbon",NA," Ohi...)",1853,11, 5,"seq-1","ed-1",1,"https://articleextractor.org/pages/17325/ohi_desdemona_ver01/sn83035487/1853/11/05/ed-1/seq-1/1","Ohio","17325_0",1274,"New-Lisbon, Ohio", -80.768134,  40.772004
"2106",2106,625744,17326,0,"sn84024656","Richmond daily Whig ","Richmond",NA," Va.)",1853,10,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/17326/vi_appaloosa_ver01/sn84024656/1853/10/27/ed-1/seq-2/1","Virginia","17326_0",1275,"Richmond, Virginia", -77.436048,  37.540725
"2107",2107, 44085,17328,0,"sn82014764","The southern press ","Washington ","D.C...)",NA,1852, 1, 3,"seq-2","ed-1",1,"https://articleextractor.org/pages/17328/dlc_elf_ver03/sn82014764/1852/01/03/ed-1/seq-2/1","District of Columbia","17328_0",1276,"Washington , District of Columbia", -77.036871,  38.907192
"2108",2108,234840,17329,0,"sn85026466","Grand River times ","Grand Haven",NA," Mi...)",1851,12,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17329/mimtptc_alpena_ver01/sn85026466/1851/12/23/ed-1/seq-2/1","Michigan","17329_0",1277,"Grand Haven, Michigan", -86.228386,  43.063073
"2109",2109,234832,17329,1,"sn85026466","Grand River times ","Grand Haven",NA," Mi...)",1851,12,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/17329/mimtptc_alpena_ver01/sn85026466/1851/12/23/ed-1/seq-2/1","Michigan","17329_1",1278,"Grand Haven, Michigan", -86.228386,  43.063073
"2110",2110,585559,17330,0,"sn84024443","The Athens post ","Athens",NA," Tenn.)",1851,11,21,"seq-2","ed-1",1,"https://articleextractor.org/pages/17330/tu_nancy_ver01/sn84024443/1851/11/21/ed-1/seq-2/1","Tennessee","17330_0",1279,"Athens, Tennessee", -84.592990,  35.442851
"2111",2111,236394,17331,0,"sn85033637","The Hillsdale standard ","Hillsdale",NA," Mich...)",1851,11, 4,"seq-1","ed-1",1,"https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637/1851/11/04/ed-1/seq-1/1","Michigan","17331_0",1280,"Hillsdale, Michigan", -84.630510,  41.920047
"2112",2112,236397,17331,1,"sn85033637","The Hillsdale standard ","Hillsdale",NA," Mich...)",1851,11, 4,"seq-1","ed-1",1,"https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637/1851/11/04/ed-1/seq-1/1","Michigan","17331_1",1281,"Hillsdale, Michigan", -84.630510,  41.920047
"2113",2113,486163,17332,0,"sn85038121","Gallipolis journal ","Gallipolis",NA," Ohi...)",1851,10,30,"seq-3","ed-1",1,"https://articleextractor.org/pages/17332/ohi_edgar_ver01/sn85038121/1851/10/30/ed-1/seq-3/1","Ohio","17332_0",1282,"Gallipolis, Ohio", -82.202369,  38.809803
"2114",2114,371818,17334,0,"sn85042204","Tarboro' press ","Tarborough",NA," (Ed...))",1851,10,11,"seq-1","ed-1",1,"https://articleextractor.org/pages/17334/ncu_dan_ver01/sn85042204/1851/10/11/ed-1/seq-1/1","North Carolina","17334_0",1283,"Tarborough, North Carolina", -77.535805,  35.896824
